Time nR nF
76.25 43.1869 5.27521e-05
76.26 43.3599 5.23685e-05
76.27 43.5337 5.1988e-05
76.28 43.7082 5.16106e-05
76.29 43.8834 5.12363e-05
76.3 44.0593 5.08651e-05
76.31 44.2359 5.04969e-05
76.32 44.4132 5.01318e-05
76.33 44.5912 4.97696e-05
76.34 44.7699 4.94103e-05
76.35 44.9493 4.9054e-05
76.36 45.1295 4.87006e-05
76.37 45.3104 4.83501e-05
76.38 45.492 4.80025e-05
76.39 45.6743 4.76576e-05
76.4 45.8574 4.73156e-05
76.41 46.0412 4.69764e-05
76.42 46.2257 4.664e-05
76.43 46.411 4.63062e-05
76.44 46.597 4.59752e-05
76.45 46.7838 4.56469e-05
76.46 46.9713 4.53213e-05
76.47 47.1595 4.49983e-05
76.48 47.3485 4.46779e-05
76.49 47.5383 4.43602e-05
76.5 47.7288 4.4045e-05
76.51 47.9201 4.37324e-05
76.52 48.1122 4.34223e-05
76.53 48.305 4.31147e-05
76.54 48.4987 4.28097e-05
76.55 48.693 4.25071e-05
76.56 48.8882 4.2207e-05
76.57 49.0841 4.19093e-05
76.58 49.2809 4.1614e-05
76.59 49.4784 4.13211e-05
76.6 49.6767 4.10306e-05
76.61 49.8758 4.07424e-05
76.62 50.0757 4.04566e-05
76.63 50.2764 4.01731e-05
76.64 50.4779 3.98919e-05
76.65 50.6802 3.96129e-05
76.66 50.8834 3.93363e-05
76.67 51.0873 3.90618e-05
76.68 51.2921 3.87896e-05
76.69 51.4976 3.85196e-05
76.7 51.704 3.82517e-05
76.71 51.9113 3.7986e-05
76.72 52.1193 3.77225e-05
76.73 52.3282 3.74611e-05
76.74 52.538 3.72018e-05
76.75 52.7485 3.69446e-05
76.76 52.96 3.66895e-05
76.77 53.1722 3.64364e-05
76.78 53.3853 3.61854e-05
76.79 53.5993 3.59364e-05
76.8 53.8141 3.56894e-05
76.81 54.0298 3.54444e-05
76.82 54.2464 3.52013e-05
76.83 54.4638 3.49603e-05
76.84 54.6821 3.47211e-05
76.85 54.9012 3.44839e-05
76.86 55.1213 3.42486e-05
76.87 55.3422 3.40152e-05
76.88 55.564 3.37837e-05
76.89 55.7867 3.3554e-05
76.9 56.0103 3.33262e-05
76.91 56.2348 3.31002e-05
76.92 56.4602 3.2876e-05
76.93 56.6865 3.26536e-05
76.94 56.9137 3.2433e-05
76.95 57.1418 3.22142e-05
76.96 57.3708 3.19971e-05
76.97 57.6008 3.17818e-05
76.98 57.8316 3.15682e-05
76.99 58.0634 3.13563e-05
77 58.2961 3.11461e-05
77.01 58.5298 3.09376e-05
77.02 58.7644 3.07308e-05
77.03 58.9999 3.05256e-05
77.04 59.2364 3.03221e-05
77.05 59.4738 3.01202e-05
77.06 59.7122 2.99199e-05
77.07 59.9515 2.97212e-05
77.08 60.1918 2.95241e-05
77.09 60.433 2.93286e-05
77.1 60.6753 2.91347e-05
77.11 60.9184 2.89423e-05
77.12 61.1626 2.87514e-05
77.13 61.4077 2.85621e-05
77.14 61.6539 2.83742e-05
77.15 61.901 2.81879e-05
77.16 62.1491 2.80031e-05
77.17 62.3982 2.78197e-05
77.18 62.6483 2.76378e-05
77.19 62.8994 2.74573e-05
77.2 63.1515 2.72783e-05
77.21 63.4046 2.71007e-05
77.22 63.6587 2.69246e-05
77.23 63.9138 2.67498e-05
77.24 64.17 2.65764e-05
77.25 64.4272 2.64044e-05
77.26 64.6854 2.62338e-05
77.27 64.9447 2.60646e-05
77.28 65.205 2.58967e-05
77.29 65.4663 2.57301e-05
77.3 65.7287 2.55648e-05
77.31 65.9922 2.54009e-05
77.32 66.2567 2.52383e-05
77.33 66.5222 2.50769e-05
77.34 66.7888 2.49169e-05
77.35 67.0565 2.47581e-05
77.36 67.3253 2.46006e-05
77.37 67.5951 2.44443e-05
77.38 67.866 2.42893e-05
77.39 68.1381 2.41355e-05
77.4 68.4112 2.39829e-05
77.41 68.6853 2.38315e-05
77.42 68.9606 2.36814e-05
77.43 69.237 2.35324e-05
77.44 69.5145 2.33846e-05
77.45 69.7932 2.3238e-05
77.46 70.0729 2.30926e-05
77.47 70.3537 2.29483e-05
77.48 70.6357 2.28051e-05
77.49 70.9188 2.26631e-05
77.5 71.2031 2.25222e-05
77.51 71.4884 2.23824e-05
77.52 71.775 2.22438e-05
77.53 72.0626 2.21062e-05
77.54 72.3515 2.19697e-05
77.55 72.6415 2.18343e-05
77.56 72.9326 2.17e-05
77.57 73.2249 2.15667e-05
77.58 73.5184 2.14345e-05
77.59 73.8131 2.13034e-05
77.6 74.1089 2.11733e-05
77.61 74.4059 2.10442e-05
77.62 74.7042 2.09161e-05
77.63 75.0036 2.07891e-05
77.64 75.3042 2.0663e-05
77.65 75.606 2.0538e-05
77.66 75.909 2.04139e-05
77.67 76.2133 2.02908e-05
77.68 76.5188 2.01687e-05
77.69 76.8254 2.00476e-05
77.7 77.1334 1.99274e-05
77.71 77.4425 1.98082e-05
77.72 77.7529 1.96899e-05
77.73 78.0645 1.95725e-05
77.74 78.3774 1.94561e-05
77.75 78.6916 1.93406e-05
77.76 79.007 1.9226e-05
77.77 79.3236 1.91123e-05
77.78 79.6415 1.89996e-05
77.79 79.9607 1.88877e-05
77.8 80.2812 1.87766e-05
77.81 80.603 1.86665e-05
77.82 80.9261 1.85573e-05
77.83 81.2504 1.84489e-05
77.84 81.5761 1.83413e-05
77.85 81.903 1.82346e-05
77.86 82.2313 1.81288e-05
77.87 82.5609 1.80238e-05
77.88 82.8918 1.79196e-05
77.89 83.224 1.78162e-05
77.9 83.5576 1.77137e-05
77.91 83.8925 1.7612e-05
77.92 84.2287 1.7511e-05
77.93 84.5663 1.74109e-05
77.94 84.9052 1.73116e-05
77.95 85.2455 1.7213e-05
77.96 85.5872 1.71153e-05
77.97 85.9302 1.70183e-05
77.98 86.2747 1.6922e-05
77.99 86.6204 1.68266e-05
78 86.9676 1.67318e-05
78.01 87.3162 1.66379e-05
78.02 87.6661 1.65447e-05
78.03 88.0175 1.64522e-05
78.04 88.3703 1.63604e-05
78.05 88.7245 1.62694e-05
78.06 89.0801 1.61791e-05
78.07 89.4371 1.60895e-05
78.08 89.7956 1.60006e-05
78.09 90.1555 1.59124e-05
78.1 90.5168 1.5825e-05
78.11 90.8796 1.57382e-05
78.12 91.2439 1.56521e-05
78.13 91.6096 1.55667e-05
78.14 91.9767 1.54819e-05
78.15 92.3454 1.53979e-05
78.16 92.7155 1.53145e-05
78.17 93.0871 1.52317e-05
78.18 93.4602 1.51497e-05
78.19 93.8348 1.50682e-05
78.2 94.2109 1.49875e-05
78.21 94.5885 1.49073e-05
78.22 94.9676 1.48278e-05
78.23 95.3482 1.47489e-05
78.24 95.7304 1.46707e-05
78.25 96.1141 1.45931e-05
78.26 96.4993 1.45161e-05
78.27 96.8861 1.44397e-05
78.28 97.2744 1.43639e-05
78.29 97.6643 1.42887e-05
78.3 98.0557 1.42142e-05
78.31 98.4487 1.41402e-05
78.32 98.8433 1.40668e-05
78.33 99.2395 1.3994e-05
78.34 99.6372 1.39217e-05
78.35 100.037 1.38501e-05
78.36 100.438 1.3779e-05
78.37 100.84 1.37085e-05
78.38 101.244 1.36386e-05
78.39 101.65 1.35692e-05
78.4 102.057 1.35003e-05
78.41 102.466 1.34321e-05
78.42 102.877 1.33643e-05
78.43 103.29 1.32972e-05
78.44 103.703 1.32305e-05
78.45 104.119 1.31644e-05
78.46 104.536 1.30988e-05
78.47 104.955 1.30338e-05
78.48 105.376 1.29692e-05
78.49 105.798 1.29052e-05
78.5 106.222 1.28417e-05
78.51 106.648 1.27788e-05
78.52 107.076 1.27163e-05
78.53 107.505 1.26543e-05
78.54 107.936 1.25928e-05
78.55 108.368 1.25319e-05
78.56 108.803 1.24714e-05
78.57 109.239 1.24114e-05
78.58 109.677 1.23519e-05
78.59 110.116 1.22929e-05
78.6 110.558 1.22344e-05
78.61 111.001 1.21763e-05
78.62 111.446 1.21187e-05
78.63 111.892 1.20616e-05
78.64 112.341 1.2005e-05
78.65 112.791 1.19488e-05
78.66 113.243 1.1893e-05
78.67 113.697 1.18378e-05
78.68 114.153 1.17829e-05
78.69 114.61 1.17286e-05
78.7 115.069 1.16747e-05
78.71 115.531 1.16212e-05
78.72 115.994 1.15681e-05
78.73 116.459 1.15155e-05
78.74 116.925 1.14634e-05
78.75 117.394 1.14116e-05
78.76 117.865 1.13603e-05
78.77 118.337 1.13094e-05
78.78 118.811 1.1259e-05
78.79 119.287 1.12089e-05
78.8 119.766 1.11593e-05
78.81 120.246 1.11101e-05
78.82 120.727 1.10613e-05
78.83 121.211 1.10129e-05
78.84 121.697 1.09649e-05
78.85 122.185 1.09173e-05
78.86 122.675 1.08702e-05
78.87 123.166 1.08234e-05
78.88 123.66 1.0777e-05
78.89 124.156 1.0731e-05
78.9 124.653 1.06854e-05
78.91 125.153 1.06401e-05
78.92 125.654 1.05953e-05
78.93 126.158 1.05508e-05
78.94 126.664 1.05067e-05
78.95 127.171 1.0463e-05
78.96 127.681 1.04197e-05
78.97 128.193 1.03767e-05
78.98 128.707 1.03341e-05
78.99 129.223 1.02919e-05
79 129.74 1.02501e-05
79.01 130.26 1.02086e-05
79.02 130.783 1.01674e-05
79.03 131.307 1.01266e-05
79.04 131.833 1.00862e-05
79.05 132.361 1.00461e-05
79.06 132.892 1.00064e-05
79.07 133.424 9.96702e-06
79.08 133.959 9.92798e-06
79.09 134.496 9.8893e-06
79.1 135.035 9.85095e-06
79.11 135.576 9.81294e-06
79.12 136.12 9.77527e-06
79.13 136.665 9.73794e-06
79.14 137.213 9.70094e-06
79.15 137.763 9.66427e-06
79.16 138.315 9.62793e-06
79.17 138.87 9.59192e-06
79.18 139.426 9.55623e-06
79.19 139.985 9.52086e-06
79.2 140.546 9.48582e-06
79.21 141.109 9.4511e-06
79.22 141.675 9.41669e-06
79.23 142.243 9.3826e-06
79.24 142.813 9.34882e-06
79.25 143.385 9.31536e-06
79.26 143.96 9.28221e-06
79.27 144.537 9.24936e-06
79.28 145.116 9.21682e-06
79.29 145.698 9.18459e-06
79.3 146.282 9.15266e-06
79.31 146.868 9.12103e-06
79.32 147.457 9.0897e-06
79.33 148.048 9.05867e-06
79.34 148.641 9.02793e-06
79.35 149.237 8.99749e-06
79.36 149.835 8.96735e-06
79.37 150.436 8.93749e-06
79.38 151.039 8.90793e-06
79.39 151.644 8.87865e-06
79.4 152.252 8.84966e-06
79.41 152.862 8.82096e-06
79.42 153.475 8.79254e-06
79.43 154.09 8.76441e-06
79.44 154.707 8.73655e-06
79.45 155.327 8.70897e-06
79.46 155.95 8.68168e-06
79.47 156.575 8.65466e-06
79.48 157.203 8.62791e-06
79.49 157.833 8.60144e-06
79.5 158.465 8.57524e-06
79.51 159.1 8.54932e-06
79.52 159.738 8.52366e-06
79.53 160.378 8.49827e-06
79.54 161.021 8.47315e-06
79.55 161.667 8.4483e-06
79.56 162.314 8.42371e-06
79.57 162.965 8.39939e-06
79.58 163.618 8.37532e-06
79.59 164.274 8.35152e-06
79.6 164.932 8.32798e-06
79.61 165.593 8.3047e-06
79.62 166.257 8.28168e-06
79.63 166.924 8.25892e-06
79.64 167.593 8.23641e-06
79.65 168.264 8.21415e-06
79.66 168.939 8.19215e-06
79.67 169.616 8.1704e-06
79.68 170.296 8.1489e-06
79.69 170.978 8.12766e-06
79.7 171.663 8.10666e-06
79.71 172.351 8.08591e-06
79.72 173.042 8.06541e-06
79.73 173.736 8.04516e-06
79.74 174.432 8.02515e-06
79.75 175.131 8.00539e-06
79.76 175.833 7.98587e-06
79.77 176.538 7.9666e-06
79.78 177.245 7.94757e-06
79.79 177.956 7.92877e-06
79.8 178.669 7.91022e-06
79.81 179.385 7.89191e-06
79.82 180.104 7.87384e-06
79.83 180.826 7.85601e-06
79.84 181.551 7.83841e-06
79.85 182.278 7.82106e-06
79.86 183.009 7.80393e-06
79.87 183.743 7.78705e-06
79.88 184.479 7.77039e-06
79.89 185.218 7.75398e-06
79.9 185.961 7.73779e-06
79.91 186.706 7.72184e-06
79.92 187.454 7.70612e-06
79.93 188.206 7.69063e-06
79.94 188.96 7.67538e-06
79.95 189.717 7.66035e-06
79.96 190.478 7.64555e-06
79.97 191.241 7.63099e-06
79.98 192.008 7.61665e-06
79.99 192.777 7.60254e-06
80 193.55 7.58866e-06
80.01 194.326 7.575e-06
80.02 195.105 7.56157e-06
80.03 195.887 7.54837e-06
80.04 196.672 7.5354e-06
80.05 197.46 7.52265e-06
80.06 198.251 7.51012e-06
80.07 199.046 7.49783e-06
80.08 199.844 7.48575e-06
80.09 200.645 7.4739e-06
80.1 201.449 7.46228e-06
80.11 202.256 7.45087e-06
80.12 203.067 7.4397e-06
80.13 203.881 7.42874e-06
80.14 204.698 7.41801e-06
80.15 205.518 7.4075e-06
80.16 206.342 7.39721e-06
80.17 207.169 7.38715e-06
80.18 207.999 7.37731e-06
80.19 208.833 7.36769e-06
80.2 209.67 7.35829e-06
80.21 210.511 7.34911e-06
80.22 211.354 7.34016e-06
80.23 212.201 7.33142e-06
80.24 213.052 7.32291e-06
80.25 213.906 7.31462e-06
80.26 214.763 7.30655e-06
80.27 215.624 7.29871e-06
80.28 216.488 7.29108e-06
80.29 217.356 7.28368e-06
80.3 218.227 7.2765e-06
80.31 219.102 7.26954e-06
80.32 219.98 7.2628e-06
80.33 220.861 7.25628e-06
80.34 221.747 7.24999e-06
80.35 222.635 7.24392e-06
80.36 223.528 7.23807e-06
80.37 224.424 7.23244e-06
80.38 225.323 7.22704e-06
80.39 226.226 7.22186e-06
80.4 227.133 7.2169e-06
80.41 228.043 7.21217e-06
80.42 228.957 7.20766e-06
80.43 229.875 7.20337e-06
80.44 230.796 7.19931e-06
80.45 231.721 7.19548e-06
80.46 232.65 7.19187e-06
80.47 233.583 7.18848e-06
80.48 234.519 7.18533e-06
80.49 235.459 7.1824e-06
80.5 236.402 7.17969e-06
80.51 237.35 7.17721e-06
80.52 238.301 7.17497e-06
80.53 239.256 7.17295e-06
80.54 240.215 7.17115e-06
80.55 241.178 7.16959e-06
80.56 242.145 7.16826e-06
80.57 243.115 7.16716e-06
80.58 244.09 7.1663e-06
80.59 245.068 7.16566e-06
80.6 246.05 7.16526e-06
80.61 247.036 7.16509e-06
80.62 248.026 7.16516e-06
80.63 249.021 7.16546e-06
80.64 250.019 7.16599e-06
80.65 251.021 7.16677e-06
80.66 252.027 7.16778e-06
80.67 253.037 7.16903e-06
80.68 254.051 7.17052e-06
80.69 255.069 7.17225e-06
80.7 256.092 7.17423e-06
80.71 257.118 7.17644e-06
80.72 258.149 7.1789e-06
80.73 259.183 7.1816e-06
80.74 260.222 7.18455e-06
80.75 261.265 7.18775e-06
80.76 262.312 7.19119e-06
80.77 263.364 7.19488e-06
80.78 264.419 7.19883e-06
80.79 265.479 7.20302e-06
80.8 266.543 7.20747e-06
80.81 267.611 7.21217e-06
80.82 268.684 7.21712e-06
80.83 269.761 7.22233e-06
80.84 270.842 7.2278e-06
80.85 271.928 7.23353e-06
80.86 273.017 7.23952e-06
80.87 274.112 7.24578e-06
80.88 275.21 7.25229e-06
80.89 276.313 7.25907e-06
80.9 277.421 7.26612e-06
80.91 278.533 7.27344e-06
80.92 279.649 7.28103e-06
80.93 280.77 7.28888e-06
80.94 281.895 7.29702e-06
80.95 283.025 7.30542e-06
80.96 284.159 7.31411e-06
80.97 285.298 7.32307e-06
80.98 286.442 7.33231e-06
80.99 287.59 7.34184e-06
81 288.743 7.35165e-06
81.01 289.9 7.36174e-06
81.02 291.062 7.37213e-06
81.03 292.228 7.38281e-06
81.04 293.4 7.39377e-06
81.05 294.576 7.40504e-06
81.06 295.756 7.4166e-06
81.07 296.942 7.42846e-06
81.08 298.132 7.44062e-06
81.09 299.327 7.45308e-06
81.1 300.526 7.46585e-06
81.11 301.731 7.47893e-06
81.12 302.94 7.49232e-06
81.13 304.154 7.50602e-06
81.14 305.373 7.52004e-06
81.15 306.597 7.53438e-06
81.16 307.826 7.54904e-06
81.17 309.06 7.56402e-06
81.18 310.299 7.57933e-06
81.19 311.542 7.59496e-06
81.2 312.791 7.61093e-06
81.21 314.045 7.62724e-06
81.22 315.303 7.64388e-06
81.23 316.567 7.66087e-06
81.24 317.836 7.6782e-06
81.25 319.11 7.69587e-06
81.26 320.389 7.7139e-06
81.27 321.673 7.73228e-06
81.28 322.962 7.75102e-06
81.29 324.257 7.77012e-06
81.3 325.556 7.78958e-06
81.31 326.861 7.8094e-06
81.32 328.171 7.8296e-06
81.33 329.487 7.85018e-06
81.34 330.807 7.87113e-06
81.35 332.133 7.89246e-06
81.36 333.464 7.91418e-06
81.37 334.801 7.93629e-06
81.38 336.143 7.95879e-06
81.39 337.49 7.98169e-06
81.4 338.843 8.00499e-06
81.41 340.201 8.02869e-06
81.42 341.564 8.05281e-06
81.43 342.933 8.07734e-06
81.44 344.308 8.10229e-06
81.45 345.688 8.12766e-06
81.46 347.073 8.15346e-06
81.47 348.464 8.17969e-06
81.48 349.861 8.20635e-06
81.49 351.263 8.23346e-06
81.5 352.671 8.26102e-06
81.51 354.084 8.28903e-06
81.52 355.504 8.31749e-06
81.53 356.928 8.34641e-06
81.54 358.359 8.37581e-06
81.55 359.795 8.40567e-06
81.56 361.237 8.43601e-06
81.57 362.685 8.46684e-06
81.58 364.139 8.49815e-06
81.59 365.598 8.52996e-06
81.6 367.064 8.56227e-06
81.61 368.535 8.59508e-06
81.62 370.012 8.62841e-06
81.63 371.495 8.66225e-06
81.64 372.984 8.69662e-06
81.65 374.479 8.73152e-06
81.66 375.98 8.76696e-06
81.67 377.487 8.80294e-06
81.68 379 8.83948e-06
81.69 380.519 8.87657e-06
81.7 382.044 8.91422e-06
81.71 383.575 8.95245e-06
81.72 385.112 8.99125e-06
81.73 386.656 9.03064e-06
81.74 388.206 9.07062e-06
81.75 389.762 9.11121e-06
81.76 391.324 9.1524e-06
81.77 392.892 9.19421e-06
81.78 394.467 9.23665e-06
81.79 396.048 9.27972e-06
81.8 397.635 9.32343e-06
81.81 399.229 9.36778e-06
81.82 400.829 9.4128e-06
81.83 402.436 9.45848e-06
81.84 404.049 9.50484e-06
81.85 405.668 9.55189e-06
81.86 407.294 9.59963e-06
81.87 408.926 9.64807e-06
81.88 410.565 9.69722e-06
81.89 412.211 9.7471e-06
81.9 413.863 9.79771e-06
81.91 415.522 9.84906e-06
81.92 417.187 9.90117e-06
81.93 418.859 9.95404e-06
81.94 420.538 1.00077e-05
81.95 422.224 1.00621e-05
81.96 423.916 1.01173e-05
81.97 425.615 1.01734e-05
81.98 427.321 1.02302e-05
81.99 429.034 1.02879e-05
82 430.753 1.03464e-05
82.01 432.48 1.04058e-05
82.02 434.213 1.04661e-05
82.03 435.953 1.05272e-05
82.04 437.701 1.05892e-05
82.05 439.455 1.06521e-05
82.06 441.216 1.0716e-05
82.07 442.985 1.07808e-05
82.08 444.76 1.08465e-05
82.09 446.543 1.09132e-05
82.1 448.333 1.09808e-05
82.11 450.13 1.10495e-05
82.12 451.934 1.11191e-05
82.13 453.745 1.11898e-05
82.14 455.564 1.12615e-05
82.15 457.389 1.13342e-05
82.16 459.223 1.14081e-05
82.17 461.063 1.1483e-05
82.18 462.911 1.1559e-05
82.19 464.767 1.16361e-05
82.2 466.629 1.17144e-05
82.21 468.5 1.17938e-05
82.22 470.377 1.18743e-05
82.23 472.263 1.19561e-05
82.24 474.155 1.20391e-05
82.25 476.056 1.21233e-05
82.26 477.964 1.22087e-05
82.27 479.88 1.22954e-05
82.28 481.803 1.23834e-05
82.29 483.734 1.24727e-05
82.3 485.673 1.25633e-05
82.31 487.619 1.26553e-05
82.32 489.574 1.27487e-05
82.33 491.536 1.28434e-05
82.34 493.506 1.29395e-05
82.35 495.484 1.30371e-05
82.36 497.47 1.31362e-05
82.37 499.464 1.32367e-05
82.38 501.466 1.33388e-05
82.39 503.476 1.34423e-05
82.4 505.494 1.35475e-05
82.41 507.52 1.36542e-05
82.42 509.554 1.37625e-05
82.43 511.596 1.38725e-05
82.44 513.646 1.39842e-05
82.45 515.705 1.40975e-05
82.46 517.772 1.42126e-05
82.47 519.847 1.43294e-05
82.48 521.931 1.4448e-05
82.49 524.023 1.45684e-05
82.5 526.123 1.46907e-05
82.51 528.232 1.48148e-05
82.52 530.349 1.49409e-05
82.53 532.475 1.50689e-05
82.54 534.609 1.51988e-05
82.55 536.751 1.53308e-05
82.56 538.903 1.54648e-05
82.57 541.063 1.56009e-05
82.58 543.231 1.57392e-05
82.59 545.409 1.58796e-05
82.6 547.595 1.60221e-05
82.61 549.789 1.61669e-05
82.62 551.993 1.6314e-05
82.63 554.205 1.64634e-05
82.64 556.427 1.66152e-05
82.65 558.657 1.67693e-05
82.66 560.896 1.69259e-05
82.67 563.144 1.7085e-05
82.68 565.401 1.72466e-05
82.69 567.667 1.74108e-05
82.7 569.942 1.75776e-05
82.71 572.227 1.77471e-05
82.72 574.52 1.79193e-05
82.73 576.823 1.80942e-05
82.74 579.135 1.8272e-05
82.75 581.456 1.84527e-05
82.76 583.786 1.86363e-05
82.77 586.126 1.88229e-05
82.78 588.475 1.90125e-05
82.79 590.834 1.92052e-05
82.8 593.202 1.9401e-05
82.81 595.58 1.96001e-05
82.82 597.967 1.98025e-05
82.83 600.363 2.00081e-05
82.84 602.77 2.02172e-05
82.85 605.186 2.04298e-05
82.86 607.611 2.06458e-05
82.87 610.046 2.08655e-05
82.88 612.492 2.10889e-05
82.89 614.946 2.13159e-05
82.9 617.411 2.15468e-05
82.91 619.886 2.17816e-05
82.92 622.37 2.20203e-05
82.93 624.865 2.22631e-05
82.94 627.369 2.251e-05
82.95 629.884 2.27611e-05
82.96 632.408 2.30164e-05
82.97 634.943 2.32762e-05
82.98 637.488 2.35404e-05
82.99 640.043 2.38091e-05
83 642.608 2.40824e-05
83.01 645.184 2.43605e-05
83.02 647.77 2.46434e-05
83.03 650.366 2.49312e-05
83.04 652.973 2.52241e-05
83.05 655.59 2.5522e-05
83.06 658.217 2.58252e-05
83.07 660.855 2.61336e-05
83.08 663.504 2.64476e-05
83.09 666.163 2.6767e-05
83.1 668.833 2.70922e-05
83.11 671.514 2.74231e-05
83.12 674.206 2.77599e-05
83.13 676.908 2.81027e-05
83.14 679.621 2.84516e-05
83.15 682.345 2.88068e-05
83.16 685.08 2.91685e-05
83.17 687.825 2.95366e-05
83.18 690.582 2.99115e-05
83.19 693.35 3.02931e-05
83.2 696.129 3.06817e-05
83.21 698.919 3.10774e-05
83.22 701.72 3.14804e-05
83.23 704.533 3.18907e-05
83.24 707.357 3.23086e-05
83.25 710.192 3.27343e-05
83.26 713.038 3.31678e-05
83.27 715.896 3.36095e-05
83.28 718.765 3.40593e-05
83.29 721.646 3.45176e-05
83.3 724.539 3.49844e-05
83.31 727.443 3.54601e-05
83.32 730.358 3.59447e-05
83.33 733.285 3.64385e-05
83.34 736.224 3.69417e-05
83.35 739.175 3.74544e-05
83.36 742.138 3.7977e-05
83.37 745.112 3.85095e-05
83.38 748.099 3.90523e-05
83.39 751.097 3.96056e-05
83.4 754.108 4.01695e-05
83.41 757.13 4.07444e-05
83.42 760.165 4.13304e-05
83.43 763.211 4.19279e-05
83.44 766.27 4.25371e-05
83.45 769.341 4.31582e-05
83.46 772.425 4.37915e-05
83.47 775.521 4.44373e-05
83.48 778.629 4.50959e-05
83.49 781.75 4.57676e-05
83.5 784.883 4.64527e-05
83.51 788.029 4.71514e-05
83.52 791.187 4.78642e-05
83.53 794.359 4.85913e-05
83.54 797.542 4.9333e-05
83.55 800.739 5.00897e-05
83.56 803.948 5.08618e-05
83.57 807.17 5.16496e-05
83.58 810.406 5.24534e-05
83.59 813.654 5.32737e-05
83.6 816.915 5.41108e-05
83.61 820.189 5.49652e-05
83.62 823.476 5.58372e-05
83.63 826.777 5.67273e-05
83.64 830.091 5.76359e-05
83.65 833.418 5.85634e-05
83.66 836.758 5.95103e-05
83.67 840.112 6.0477e-05
83.68 843.479 6.14641e-05
83.69 846.859 6.2472e-05
83.7 850.254 6.35013e-05
83.71 853.662 6.45524e-05
83.72 857.083 6.56258e-05
83.73 860.518 6.67222e-05
83.74 863.967 6.78421e-05
83.75 867.43 6.8986e-05
83.76 870.907 7.01546e-05
83.77 874.397 7.13485e-05
83.78 877.902 7.25682e-05
83.79 881.42 7.38145e-05
83.8 884.953 7.50879e-05
83.81 888.5 7.63893e-05
83.82 892.061 7.77192e-05
83.83 895.637 7.90784e-05
83.84 899.226 8.04676e-05
83.85 902.83 8.18876e-05
83.86 906.449 8.33391e-05
83.87 910.082 8.4823e-05
83.88 913.73 8.63401e-05
83.89 917.392 8.78912e-05
83.9 921.069 8.94772e-05
83.91 924.76 9.1099e-05
83.92 928.467 9.27575e-05
83.93 932.188 9.44536e-05
83.94 935.924 9.61884e-05
83.95 939.676 9.79628e-05
83.96 943.442 9.97778e-05
83.97 947.223 0.000101635
83.98 951.02 0.000103534
83.99 954.831 0.000105478
84 958.658 0.000107466
84.01 962.501 0.000109501
84.02 966.358 0.000111583
84.03 970.231 0.000113715
84.04 974.12 0.000115896
84.05 978.024 0.000118128
84.06 981.944 0.000120413
84.07 985.88 0.000122753
84.08 989.831 0.000125148
84.09 993.799 0.0001276
84.1 997.782 0.00013011
84.11 1001.78 0.000132681
84.12 1005.8 0.000135314
84.13 1009.83 0.000138011
84.14 1013.87 0.000140772
84.15 1017.94 0.000143601
84.16 1022.02 0.000146498
84.17 1026.11 0.000149467
84.18 1030.23 0.000152508
84.19 1034.36 0.000155623
84.2 1038.5 0.000158816
84.21 1042.66 0.000162088
84.22 1046.84 0.00016544
84.23 1051.04 0.000168876
84.24 1055.25 0.000172398
84.25 1059.48 0.000176008
84.26 1063.73 0.000179708
84.27 1067.99 0.000183502
84.28 1072.27 0.000187392
84.29 1076.57 0.00019138
84.3 1080.88 0.000195469
84.31 1085.22 0.000199663
84.32 1089.57 0.000203963
84.33 1093.93 0.000208374
84.34 1098.32 0.000212899
84.35 1102.72 0.00021754
84.36 1107.14 0.000222301
84.37 1111.58 0.000227186
84.38 1116.03 0.000232198
84.39 1120.5 0.00023734
84.4 1125 0.000242618
84.41 1129.5 0.000248034
84.42 1134.03 0.000253592
84.43 1138.58 0.000259298
84.44 1143.14 0.000265154
84.45 1147.72 0.000271166
84.46 1152.32 0.000277339
84.47 1156.94 0.000283676
84.48 1161.58 0.000290183
84.49 1166.23 0.000296866
84.5 1170.91 0.000303728
84.51 1175.6 0.000310776
84.52 1180.31 0.000318016
84.53 1185.04 0.000325452
84.54 1189.79 0.000333092
84.55 1194.56 0.00034094
84.56 1199.35 0.000349004
84.57 1204.16 0.00035729
84.58 1208.98 0.000365805
84.59 1213.83 0.000374556
84.6 1218.69 0.000383549
84.61 1223.58 0.000392794
84.62 1228.48 0.000402296
84.63 1233.41 0.000412065
84.64 1238.35 0.000422109
84.65 1243.31 0.000432435
84.66 1248.3 0.000443054
84.67 1253.3 0.000453973
84.68 1258.32 0.000465204
84.69 1263.36 0.000476754
84.7 1268.43 0.000488635
84.71 1273.51 0.000500856
84.72 1278.62 0.00051343
84.73 1283.74 0.000526366
84.74 1288.89 0.000539676
84.75 1294.05 0.000553372
84.76 1299.24 0.000567467
84.77 1304.45 0.000581974
84.78 1309.67 0.000596905
84.79 1314.92 0.000612275
84.8 1320.19 0.000628097
84.81 1325.48 0.000644386
84.82 1330.8 0.000661157
84.83 1336.13 0.000678427
84.84 1341.49 0.000696211
84.85 1346.86 0.000714525
84.86 1352.26 0.000733389
84.87 1357.68 0.000752819
84.88 1363.12 0.000772834
84.89 1368.59 0.000793454
84.9 1374.07 0.000814699
84.91 1379.58 0.000836589
84.92 1385.11 0.000859146
84.93 1390.66 0.000882392
84.94 1396.23 0.00090635
84.95 1401.83 0.000931045
