Time N1 N2 N3
237.4 50 5 23
237.45 50 5 23
237.5 50 5 23
237.55 50 5 23
237.6 50 5 23
237.65 50 5 23
237.7 50 5 23
237.75 50 5 23
237.8 50 5 23
237.85 50 5 23
237.9 50 5 23
237.95 50 5 23
238 50 5 23
238.05 50 5 23
238.1 50 5 23
238.15 50 5 23
238.2 50 5 23
238.25 50 5 23
238.3 50 5 23
238.35 50 5 23
238.4 50 5 23
238.45 50 5 23
238.5 50 5 23
238.55 50 5 23
238.6 50 5 23
238.65 50 5 23
238.7 50 5 23
238.75 50 5 23
238.8 50 5 23
238.85 50 5 23
238.9 50 5 23
238.95 50 5 23
239 50 5 23
239.05 50 5 23
239.1 50 5 23
239.15 50 5 23
239.2 50 5 23
239.25 50 5 23
239.3 50 5 23
239.35 50 5 23
239.4 50 5 23
239.45 50 5 23
239.5 50 5 23
239.55 50 5 23
239.6 50 5 23
239.65 50 5 23
239.7 50 5 23
239.75 50 5 23
239.8 50 5 23
239.85 50 5 23
239.9 50 5 23
239.95 50 5 23
240 50 5 23
240.05 50 5 23
240.1 50 5 23
240.15 50 5 23
240.2 50 5 23
240.25 50 5 23
240.3 50 5 23
240.35 50 5 23
240.4 50 5 23
240.45 50 5 23
240.5 50 5 23
240.55 50 5 23
240.6 50 5 23
240.65 50 5 23
240.7 50 5 23
240.75 50 5 23
240.8 50 5 23
240.85 50 5 23
240.9 50 5 23
240.95 50 5 23
241 50 5 23
241.05 50 5 23
241.1 50 5 23
241.15 50 5 23
241.2 50 5 23
241.25 50 5 23
241.3 50 5 23
241.35 50 5 23
241.4 50 5 23
241.45 50 5 23
241.5 50 5 23
241.55 50 5 23
241.6 50 5 23
241.65 50 5 23
241.7 50 5 23
241.75 50 5 23
241.8 50 5 23
241.85 50 5 23
241.9 50 5 23
241.95 50 5 23
242 50 5 23
242.05 50 5 23
242.1 50 5 23
242.15 50 5 23
242.2 50 5 23
242.25 50 5 23
242.3 50 5 23
242.35 50 5 23
242.4 50 5 23
242.45 50 5 23
242.5 50 5 23
242.55 50 5 23
242.6 50 5 23
242.65 50 5 23
242.7 50 5 23
242.75 50 5 23
242.8 50 5 23
242.85 50 5 23
242.9 50 5 23
242.95 50 5 23
243 50 5 23
243.05 50 5 23
243.1 50 5 23
243.15 50 5 23
243.2 50 5 23
243.25 50 5 23
243.3 50 5 23
243.35 50 5 23
243.4 50 5 23
243.45 50 5 23
243.5 50 5 23
243.55 50 5 23
243.6 50 5 23
243.65 50 5 23
243.7 50 5 23
243.75 50 5 23
243.8 50 5 23
243.85 50 5 23
243.9 50 5 23
243.95 50 5 23
244 50 5 23
244.05 50 5 23
244.1 50 5 23
244.15 50 5 23
244.2 50 5 23
244.25 50 5 23
244.3 50 5 23
244.35 50 5 23
244.4 50 5 23
244.45 50 5 23
244.5 50 5 23
244.55 50 5 23
244.6 50 5 23
244.65 50 5 23
244.7 50 5 23
244.75 50 5 23
244.8 50 5 23
244.85 50 5 23
244.9 50 5 23
244.95 50 5 23
245 50 5 23
245.05 50 5 23
245.1 50 5 23
245.15 50 5 23
245.2 50 5 23
245.25 50 5 23
245.3 50 5 23
245.35 50 5 23
245.4 50 5 23
245.45 50 5 23
245.5 50 5 23
245.55 50 5 23
245.6 50 5 23
245.65 50 5 23
245.7 50 5 23
245.75 50 5 23
245.8 50 5 23
245.85 50 5 23
245.9 50 5 23
245.95 50 5 23
246 50 5 23
246.05 50 5 23
246.1 50 5 23
246.15 50 5 23
246.2 50 5 23
246.25 50 5 23
246.3 50 5 23
246.35 50 5 23
246.4 50 5 23
246.45 50 5 23
246.5 50 5 23
246.55 50 5 23
246.6 50 5 23
246.65 50 5 23
246.7 50 5 23
246.75 50 5 23
246.8 50 5 23
246.85 50 5 23
246.9 50 5 23
246.95 50 5 23
247 50 5 23
247.05 50 5 23
247.1 50 5 23
247.15 50 5 23
247.2 50 5 23
247.25 50 5 23
247.3 50 5 23
247.35 50 5 23
247.4 50 5 23
247.45 50 5 23
247.5 50 5 23
247.55 50 5 23
247.6 50 5 23
247.65 50 5 23
247.7 50 5 23
247.75 50 5 23
247.8 50 5 23
247.85 50 5 23
247.9 50 5 23
247.95 50 5 23
248 50 5 23
248.05 50 5 23
248.1 50 5 23
248.15 50 5 23
248.2 50 5 23
248.25 50 5 23
248.3 50 5 23
248.35 50 5 23
248.4 50 5 23
248.45 50 5 23
248.5 50 5 23
248.55 50 5 23
248.6 50 5 23
248.65 50 5 23
248.7 50 5 23
248.75 50 5 23
248.8 50 5 23
248.85 50 5 23
248.9 50 5 23
248.95 50 5 23
249 50 5 23
249.05 50 5 23
249.1 50 5 23
249.15 50 5 23
249.2 50 5 23
249.25 50 5 23
249.3 50 5 23
249.35 50 5 23
249.4 50 5 23
249.45 50 5 23
249.5 50 5 23
249.55 50 5 23
249.6 50 5 23
249.65 50 5 23
249.7 50 5 23
249.75 50 5 23
249.8 50 5 23
249.85 50 5 23
249.9 50 5 23
249.95 50 5 23
250 50 5 23
250.05 50 5 23
250.1 50 5 23
250.15 50 5 23
250.2 50 5 23
250.25 50 5 23
250.3 50 5 23
250.35 50 5 23
250.4 50 5 23
250.45 50 5 23
250.5 50 5 23
250.55 50 5 23
250.6 50 5 23
250.65 50 5 23
250.7 50 5 23
250.75 50 5 23
250.8 50 5 23
250.85 50 5 23
250.9 50 5 23
250.95 50 5 23
251 50 5 23
251.05 50 5 23
251.1 50 5 23
251.15 50 5 23
251.2 50 5 23
251.25 50 5 23
251.3 50 5 23
251.35 50 5 23
251.4 50 5 23
251.45 50 5 23
251.5 50 5 23
251.55 50 5 23
251.6 50 5 23
251.65 50 5 23
251.7 50 5 23
251.75 50 5 23
251.8 50 5 23
251.85 50 5 23
251.9 50 5 23
251.95 50 5 23
252 50 5 23
252.05 50 5 23
252.1 50 5 23
252.15 50 5 23
252.2 50 5 23
252.25 50 5 23
252.3 50 5 23
252.35 50 5 23
252.4 50 5 23
252.45 50 5 23
252.5 50 5 23
252.55 50 5 23
252.6 50 5 23
252.65 50 5 23
252.7 50 5 23
252.75 50 5 23
252.8 50 5 23
252.85 50 5 23
252.9 50 5 23
252.95 50 5 23
253 50 5 23
253.05 50 5 23
253.1 50 5 23
253.15 50 5 23
253.2 50 5 23
253.25 50 5 23
253.3 50 5 23
253.35 50 5 23
253.4 50 5 23
253.45 50 5 23
253.5 50 5 23
253.55 50 5 23
253.6 50 5 23
253.65 50 5 23
253.7 50 5 23
253.75 50 5 23
253.8 50 5 23
253.85 50 5 23
253.9 50 5 23
253.95 50 5 23
254 50 5 23
254.05 50 5 23
254.1 50 5 23
254.15 50 5 23
254.2 50 5 23
254.25 50 5 23
254.3 50 5 23
254.35 50 5 23
254.4 50 5 23
254.45 50 5 23
254.5 50 5 23
254.55 50 5 23
254.6 50 5 23
254.65 50 5 23
254.7 50 5 23
254.75 50 5 23
254.8 50 5 23
254.85 50 5 23
254.9 50 5 23
254.95 50 5 23
255 50 5 23
255.05 50 5 23
255.1 50 5 23
255.15 50 5 23
255.2 50 5 23
255.25 50 5 23
255.3 50 5 23
255.35 50 5 23
255.4 50 5 23
255.45 50 5 23
255.5 50 5 23
255.55 50 5 23
255.6 50 5 23
255.65 50 5 23
255.7 50 5 23
255.75 50 5 23
255.8 50 5 23
255.85 50 5 23
255.9 50 5 23
255.95 50 5 23
256 50 5 23
256.05 50 5 23
256.1 50 5 23
256.15 50 5 23
256.2 50 5 23
256.25 50 5 23
256.3 50 5 23
256.35 50 5 23
256.4 50 5 23
256.45 50 5 23
256.5 50 5 23
256.55 50 5 23
256.6 50 5 23
256.65 50 5 23
256.7 50 5 23
256.75 50 5 23
256.8 50 5 23
256.85 50 5 23
256.9 50 5 23
256.95 50 5 23
257 50 5 23
257.05 50 5 23
257.1 50 5 23
257.15 50 5 23
257.2 50 5 23
257.25 50 5 23
257.3 50 5 23
257.35 50 5 23
257.4 50 5 23
257.45 50 5 23
257.5 50 5 23
257.55 50 5 23
257.6 50 5 23
257.65 50 5 23
257.7 50 5 23
257.75 50 5 23
257.8 50 5 23
257.85 50 5 23
257.9 50 5 23
257.95 50 5 23
258 50 5 23
258.05 50 5 23
258.1 50 5 23
258.15 50 5 23
258.2 50 5 23
258.25 50 5 23
258.3 50 5 23
258.35 50 5 23
258.4 50 5 23
258.45 50 5 23
258.5 50 5 23
258.55 50 5 23
258.6 50 5 23
258.65 50 5 23
258.7 50 5 23
258.75 50 5 23
258.8 50 5 23
258.85 50 5 23
258.9 50 5 23
258.95 50 5 23
259 50 5 23
259.05 50 5 23
259.1 50 5 23
259.15 50 5 23
259.2 50 5 23
259.25 50 5 23
259.3 50 5 23
259.35 50 5 23
259.4 50 5 23
259.45 50 5 23
259.5 50 5 23
259.55 50 5 23
259.6 50 5 23
259.65 50 5 23
259.7 50 5 23
259.75 50 5 23
259.8 50 5 23
259.85 50 5 23
259.9 50 5 23
259.95 50 5 23
260 50 5 23
260.05 50 5 23
260.1 50 5 23
260.15 50 5 23
260.2 50 5 23
260.25 50 5 23
260.3 50 5 23
260.35 50 5 23
260.4 50 5 23
260.45 50 5 23
260.5 50 5 23
260.55 50 5 23
260.6 50 5 23
260.65 50 5 23
260.7 50 5 23
260.75 50 5 23
260.8 50 5 23
260.85 50 5 23
260.9 50 5 23
260.95 50 5 23
261 50 5 23
261.05 50 5 23
261.1 50 5 23
261.15 50 5 23
261.2 50 5 23
261.25 50 5 23
261.3 50 5 23
261.35 50 5 23
261.4 50 5 23
261.45 50 5 23
261.5 50 5 23
261.55 50 5 23
261.6 50 5 23
261.65 50 5 23
261.7 50 5 23
261.75 50 5 23
261.8 50 5 23
261.85 50 5 23
261.9 50 5 23
261.95 50 5 23
262 50 5 23
262.05 50 5 23
262.1 50 5 23
262.15 50 5 23
262.2 50 5 23
262.25 50 5 23
262.3 50 5 23
262.35 50 5 23
262.4 50 5 23
262.45 50 5 23
262.5 50 5 23
262.55 50 5 23
262.6 50 5 23
262.65 50 5 23
262.7 50 5 23
262.75 50 5 23
262.8 50 5 23
262.85 50 5 23
262.9 50 5 23
262.95 50 5 23
263 50 5 23
263.05 50 5 23
263.1 50 5 23
263.15 50 5 23
263.2 50 5 23
263.25 50 5 23
263.3 50 5 23
263.35 50 5 23
263.4 50 5 23
263.45 50 5 23
263.5 50 5 23
263.55 50 5 23
263.6 50 5 23
263.65 50 5 23
263.7 50 5 23
263.75 50 5 23
263.8 50 5 23
263.85 50 5 23
263.9 50 5 23
263.95 50 5 23
264 50 5 23
264.05 50 5 23
264.1 50 5 23
264.15 50 5 23
264.2 50 5 23
264.25 50 5 23
264.3 50 5 23
264.35 50 5 23
264.4 50 5 23
264.45 50 5 23
264.5 50 5 23
264.55 50 5 23
264.6 50 5 23
264.65 50 5 23
264.7 50 5 23
264.75 50 5 23
264.8 50 5 23
264.85 50 5 23
264.9 50 5 23
264.95 50 5 23
265 50 5 23
265.05 50 5 23
265.1 50 5 23
265.15 50 5 23
265.2 50 5 23
265.25 50 5 23
265.3 50 5 23
265.35 50 5 23
265.4 50 5 23
265.45 50 5 23
265.5 50 5 23
265.55 50 5 23
265.6 50 5 23
265.65 50 5 23
265.7 50 5 23
265.75 50 5 23
265.8 50 5 23
265.85 50 5 23
265.9 50 5 23
265.95 50 5 23
266 50 5 23
266.05 50 5 23
266.1 50 5 23
266.15 50 5 23
266.2 50 5 23
266.25 50 5 23
266.3 50 5 23
266.35 50 5 23
266.4 50 5 23
266.45 50 5 23
266.5 50 5 23
266.55 50 5 23
266.6 50 5 23
266.65 50 5 23
266.7 50 5 23
266.75 50 5 23
266.8 50 5 23
266.85 50 5 23
266.9 50 5 23
266.95 50 5 23
267 50 5 23
267.05 50 5 23
267.1 50 5 23
267.15 50 5 23
267.2 50 5 23
267.25 50 5 23
267.3 50 5 23
267.35 50 5 23
267.4 50 5 23
267.45 50 5 23
267.5 50 5 23
267.55 50 5 23
267.6 50 5 23
267.65 50 5 23
267.7 50 5 23
267.75 50 5 23
267.8 50 5 23
267.85 50 5 23
267.9 50 5 23
267.95 50 5 23
268 50 5 23
268.05 50 5 23
268.1 50 5 23
268.15 50 5 23
268.2 50 5 23
268.25 50 5 23
268.3 50 5 23
268.35 50 5 23
268.4 50 5 23
268.45 50 5 23
268.5 50 5 23
268.55 50 5 23
268.6 50 5 23
268.65 50 5 23
268.7 50 5 23
268.75 50 5 23
268.8 50 5 23
268.85 50 5 23
268.9 50 5 23
268.95 50 5 23
269 50 5 23
269.05 50 5 23
269.1 50 5 23
269.15 50 5 23
269.2 50 5 23
269.25 50 5 23
269.3 50 5 23
269.35 50 5 23
269.4 50 5 23
269.45 50 5 23
269.5 50 5 23
269.55 50 5 23
269.6 50 5 23
269.65 50 5 23
269.7 50 5 23
269.75 50 5 23
269.8 50 5 23
269.85 50 5 23
269.9 50 5 23
269.95 50 5 23
270 50 5 23
270.05 50 5 23
270.1 50 5 23
270.15 50 5 23
270.2 50 5 23
270.25 50 5 23
270.3 50 5 23
270.35 50 5 23
270.4 50 5 23
270.45 50 5 23
270.5 50 5 23
270.55 50 5 23
270.6 50 5 23
270.65 50 5 23
270.7 50 5 23
270.75 50 5 23
270.8 50 5 23
270.85 50 5 23
270.9 50 5 23
270.95 50 5 23
271 50 5 23
271.05 50 5 23
271.1 50 5 23
271.15 50 5 23
271.2 50 5 23
271.25 50 5 23
271.3 50 5 23
271.35 50 5 23
271.4 50 5 23
271.45 50 5 23
271.5 50 5 23
271.55 50 5 23
271.6 50 5 23
271.65 50 5 23
271.7 50 5 23
271.75 50 5 23
271.8 50 5 23
271.85 50 5 23
271.9 50 5 23
271.95 50 5 23
272 50 5 23
272.05 50 5 23
272.1 50 5 23
272.15 50 5 23
272.2 50 5 23
272.25 50 5 23
272.3 50 5 23
272.35 50 5 23
272.4 50 5 23
272.45 50 5 23
272.5 50 5 23
272.55 50 5 23
272.6 50 5 23
272.65 50 5 23
272.7 50 5 23
272.75 50 5 23
272.8 50 5 23
272.85 50 5 23
272.9 50 5 23
272.95 50 5 23
273 50 5 23
273.05 50 5 23
273.1 50 5 23
273.15 50 5 23
273.2 50 5 23
273.25 50 5 23
273.3 50 5 23
273.35 50 5 23
273.4 50 5 23
273.45 50 5 23
273.5 50 5 23
273.55 50 5 23
273.6 50 5 23
273.65 50 5 23
273.7 50 5 23
273.75 50 5 23
273.8 50 5 23
273.85 50 5 23
273.9 50 5 23
273.95 50 5 23
274 50 5 23
274.05 50 5 23
274.1 50 5 23
274.15 50 5 23
274.2 50 5 23
274.25 50 5 23
274.3 50 5 23
274.35 50 5 23
274.4 50 5 23
274.45 50 5 23
274.5 50 5 23
274.55 50 5 23
274.6 50 5 23
274.65 50 5 23
274.7 50 5 23
274.75 50 5 23
274.8 50 5 23
274.85 50 5 23
274.9 50 5 23
274.95 50 5 23
275 50 5 23
275.05 50 5 23
275.1 50 5 23
275.15 50 5 23
275.2 50 5 23
275.25 50 5 23
275.3 50 5 23
275.35 50 5 23
275.4 50 5 23
275.45 50 5 23
275.5 50 5 23
275.55 50 5 23
275.6 50 5 23
275.65 50 5 23
275.7 50 5 23
275.75 50 5 23
275.8 50 5 23
275.85 50 5 23
275.9 50 5 23
275.95 50 5 23
276 50 5 23
276.05 50 5 23
276.1 50 5 23
276.15 50 5 23
276.2 50 5 23
276.25 50 5 23
276.3 50 5 23
276.35 50 5 23
276.4 50 5 23
276.45 50 5 23
276.5 50 5 23
276.55 50 5 23
276.6 50 5 23
276.65 50 5 23
276.7 50 5 23
276.75 50 5 23
276.8 50 5 23
276.85 50 5 23
276.9 50 5 23
276.95 50 5 23
277 50 5 23
277.05 50 5 23
277.1 50 5 23
277.15 50 5 23
277.2 50 5 23
277.25 50 5 23
277.3 50 5 23
277.35 50 5 23
277.4 50 5 23
277.45 50 5 23
277.5 50 5 23
277.55 50 5 23
277.6 50 5 23
277.65 50 5 23
277.7 50 5 23
277.75 50 5 23
277.8 50 5 23
277.85 50 5 23
277.9 50 5 23
277.95 50 5 23
278 50 5 23
278.05 50 5 23
278.1 50 5 23
278.15 50 5 23
278.2 50 5 23
278.25 50 5 23
278.3 50 5 23
278.35 50 5 23
278.4 50 5 23
278.45 50 5 23
278.5 50 5 23
278.55 50 5 23
278.6 50 5 23
278.65 50 5 23
278.7 50 5 23
278.75 50 5 23
278.8 50 5 23
278.85 50 5 23
278.9 50 5 23
278.95 50 5 23
279 50 5 23
279.05 50 5 23
279.1 50 5 23
279.15 50 5 23
279.2 50 5 23
279.25 50 5 23
279.3 50 5 23
279.35 50 5 23
279.4 50 5 23
279.45 50 5 23
279.5 50 5 23
279.55 50 5 23
279.6 50 5 23
279.65 50 5 23
279.7 50 5 23
279.75 50 5 23
279.8 50 5 23
279.85 50 5 23
279.9 50 5 23
279.95 50 5 23
280 50 5 23
280.05 50 5 23
280.1 50 5 23
280.15 50 5 23
280.2 50 5 23
280.25 50 5 23
280.3 50 5 23
280.35 50 5 23
280.4 50 5 23
280.45 50 5 23
280.5 50 5 23
280.55 50 5 23
280.6 50 5 23
280.65 50 5 23
280.7 50 5 23
280.75 50 5 23
280.8 50 5 23
280.85 50 5 23
280.9 50 5 23
280.95 50 5 23
281 50 5 23
281.05 50 5 23
281.1 50 5 23
281.15 50 5 23
281.2 50 5 23
281.25 50 5 23
281.3 50 5 23
281.35 50 5 23
281.4 50 5 23
281.45 50 5 23
281.5 50 5 23
281.55 50 5 23
281.6 50 5 23
281.65 50 5 23
281.7 50 5 23
281.75 50 5 23
281.8 50 5 23
281.85 50 5 23
281.9 50 5 23
281.95 50 5 23
282 50 5 23
282.05 50 5 23
282.1 50 5 23
282.15 50 5 23
282.2 50 5 23
282.25 50 5 23
282.3 50 5 23
282.35 50 5 23
282.4 50 5 23
282.45 50 5 23
282.5 50 5 23
282.55 50 5 23
282.6 50 5 23
282.65 50 5 23
282.7 50 5 23
282.75 50 5 23
282.8 50 5 23
282.85 50 5 23
282.9 50 5 23
282.95 50 5 23
283 50 5 23
283.05 50 5 23
283.1 50 5 23
283.15 50 5 23
283.2 50 5 23
283.25 50 5 23
283.3 50 5 23
283.35 50 5 23
283.4 50 5 23
283.45 50 5 23
283.5 50 5 23
283.55 50 5 23
283.6 50 5 23
283.65 50 5 23
283.7 50 5 23
283.75 50 5 23
283.8 50 5 23
283.85 50 5 23
283.9 50 5 23
283.95 50 5 23
284 50 5 23
284.05 50 5 23
284.1 50 5 23
284.15 50 5 23
284.2 50 5 23
284.25 50 5 23
284.3 50 5 23
284.35 50 5 23
284.4 50 5 23
284.45 50 5 23
284.5 50 5 23
284.55 50 5 23
284.6 50 5 23
284.65 50 5 23
284.7 50 5 23
284.75 50 5 23
284.8 50 5 23
284.85 50 5 23
284.9 50 5 23
284.95 50 5 23
285 50 5 23
285.05 50 5 23
285.1 50 5 23
285.15 50 5 23
285.2 50 5 23
285.25 50 5 23
285.3 50 5 23
285.35 50 5 23
285.4 50 5 23
285.45 50 5 23
285.5 50 5 23
285.55 50 5 23
285.6 50 5 23
285.65 50 5 23
285.7 50 5 23
285.75 50 5 23
285.8 50 5 23
285.85 50 5 23
285.9 50 5 23
285.95 50 5 23
286 50 5 23
286.05 50 5 23
286.1 50 5 23
286.15 50 5 23
286.2 50 5 23
286.25 50 5 23
286.3 50 5 23
286.35 50 5 23
286.4 50 5 23
286.45 50 5 23
286.5 50 5 23
286.55 50 5 23
286.6 50 5 23
286.65 50 5 23
286.7 50 5 23
286.75 50 5 23
286.8 50 5 23
286.85 50 5 23
286.9 50 5 23
286.95 50 5 23
287 50 5 23
287.05 50 5 23
287.1 50 5 23
287.15 50 5 23
287.2 50 5 23
287.25 50 5 23
287.3 50 5 23
287.35 50 5 23
287.4 50 5 23
287.45 50 5 23
287.5 50 5 23
287.55 50 5 23
287.6 50 5 23
287.65 50 5 23
287.7 50 5 23
287.75 50 5 23
287.8 50 5 23
287.85 50 5 23
287.9 50 5 23
287.95 50 5 23
288 50 5 23
288.05 50 5 23
288.1 50 5 23
288.15 50 5 23
288.2 50 5 23
288.25 50 5 23
288.3 50 5 23
288.35 50 5 23
288.4 50 5 23
288.45 50 5 23
288.5 50 5 23
288.55 50 5 23
288.6 50 5 23
288.65 50 5 23
288.7 50 5 23
288.75 50 5 23
288.8 50 5 23
288.85 50 5 23
288.9 50 5 23
288.95 50 5 23
289 50 5 23
289.05 50 5 23
289.1 50 5 23
289.15 50 5 23
289.2 50 5 23
289.25 50 5 23
289.3 50 5 23
289.35 50 5 23
289.4 50 5 23
289.45 50 5 23
289.5 50 5 23
289.55 50 5 23
289.6 50 5 23
289.65 50 5 23
289.7 50 5 23
289.75 50 5 23
289.8 50 5 23
289.85 50 5 23
289.9 50 5 23
289.95 50 5 23
290 50 5 23
290.05 50 5 23
290.1 50 5 23
290.15 50 5 23
290.2 50 5 23
290.25 50 5 23
290.3 50 5 23
290.35 50 5 23
290.4 50 5 23
290.45 50 5 23
290.5 50 5 23
290.55 50 5 23
290.6 50 5 23
290.65 50 5 23
290.7 50 5 23
290.75 50 5 23
290.8 50 5 23
290.85 50 5 23
290.9 50 5 23
290.95 50 5 23
291 50 5 23
291.05 50 5 23
291.1 50 5 23
291.15 50 5 23
291.2 50 5 23
291.25 50 5 23
291.3 50 5 23
291.35 50 5 23
291.4 50 5 23
291.45 50 5 23
291.5 50 5 23
291.55 50 5 23
291.6 50 5 23
291.65 50 5 23
291.7 50 5 23
291.75 50 5 23
291.8 50 5 23
291.85 50 5 23
291.9 50 5 23
291.95 50 5 23
292 50 5 23
292.05 50 5 23
292.1 50 5 23
292.15 50 5 23
292.2 50 5 23
292.25 50 5 23
292.3 50 5 23
292.35 50 5 23
292.4 50 5 23
292.45 50 5 23
292.5 50 5 23
292.55 50 5 23
292.6 50 5 23
292.65 50 5 23
292.7 50 5 23
292.75 50 5 23
292.8 50 5 23
292.85 50 5 23
292.9 50 5 23
292.95 50 5 23
293 50 5 23
293.05 50 5 23
293.1 50 5 23
293.15 50 5 23
293.2 50 5 23
293.25 50 5 23
293.3 50 5 23
293.35 50 5 23
293.4 50 5 23
293.45 50 5 23
293.5 50 5 23
293.55 50 5 23
293.6 50 5 23
293.65 50 5 23
293.7 50 5 23
293.75 50 5 23
293.8 50 5 23
293.85 50 5 23
293.9 50 5 23
293.95 50 5 23
294 50 5 23
294.05 50 5 23
294.1 50 5 23
294.15 50 5 23
294.2 50 5 23
294.25 50 5 23
294.3 50 5 23
294.35 50 5 23
294.4 50 5 23
294.45 50 5 23
294.5 50 5 23
294.55 50 5 23
294.6 50 5 23
294.65 50 5 23
294.7 50 5 23
294.75 50 5 23
294.8 50 5 23
294.85 50 5 23
294.9 50 5 23
294.95 50 5 23
295 50 5 23
295.05 50 5 23
295.1 50 5 23
295.15 50 5 23
295.2 50 5 23
295.25 50 5 23
295.3 50 5 23
295.35 50 5 23
295.4 50 5 23
295.45 50 5 23
295.5 50 5 23
295.55 50 5 23
295.6 50 5 23
295.65 50 5 23
295.7 50 5 23
295.75 50 5 23
295.8 50 5 23
295.85 50 5 23
295.9 50 5 23
295.95 50 5 23
296 50 5 23
296.05 50 5 23
296.1 50 5 23
296.15 50 5 23
296.2 50 5 23
296.25 50 5 23
296.3 50 5 23
296.35 50 5 23
296.4 50 5 23
296.45 50 5 23
296.5 50 5 23
296.55 50 5 23
296.6 50 5 23
296.65 50 5 23
296.7 50 5 23
296.75 50 5 23
296.8 50 5 23
296.85 50 5 23
296.9 50 5 23
296.95 50 5 23
297 50 5 23
297.05 50 5 23
297.1 50 5 23
297.15 50 5 23
297.2 50 5 23
297.25 50 5 23
297.3 50 5 23
297.35 50 5 23
297.4 50 5 23
297.45 50 5 23
297.5 50 5 23
297.55 50 5 23
297.6 50 5 23
297.65 50 5 23
297.7 50 5 23
297.75 50 5 23
297.8 50 5 23
297.85 50 5 23
297.9 50 5 23
297.95 50 5 23
298 50 5 23
298.05 50 5 23
298.1 50 5 23
298.15 50 5 23
298.2 50 5 23
298.25 50 5 23
298.3 50 5 23
298.35 50 5 23
298.4 50 5 23
298.45 50 5 23
298.5 50 5 23
298.55 50 5 23
298.6 50 5 23
298.65 50 5 23
298.7 50 5 23
298.75 50 5 23
298.8 50 5 23
298.85 50 5 23
298.9 50 5 23
298.95 50 5 23
299 50 5 23
299.05 50 5 23
299.1 50 5 23
299.15 50 5 23
299.2 50 5 23
299.25 50 5 23
299.3 50 5 23
299.35 50 5 23
299.4 50 5 23
299.45 50 5 23
299.5 50 5 23
299.55 50 5 23
299.6 50 5 23
299.65 50 5 23
299.7 50 5 23
299.75 50 5 23
299.8 50 5 23
299.85 50 5 23
299.9 50 5 23
299.95 50 5 23
300 50 5 23
300.05 50 5 23
300.1 50 5 23
300.15 50 5 23
300.2 50 5 23
300.25 50 5 23
300.3 50 5 23
300.35 50 5 23
300.4 50 5 23
300.45 50 5 23
300.5 50 5 23
300.55 50 5 23
300.6 50 5 23
300.65 50 5 23
300.7 50 5 23
300.75 50 5 23
300.8 50 5 23
300.85 50 5 23
300.9 50 5 23
300.95 50 5 23
301 50 5 23
301.05 50 5 23
301.1 50 5 23
301.15 50 5 23
301.2 50 5 23
301.25 50 5 23
301.3 50 5 23
301.35 50 5 23
301.4 50 5 23
301.45 50 5 23
301.5 50 5 23
301.55 50 5 23
301.6 50 5 23
301.65 50 5 23
301.7 50 5 23
301.75 50 5 23
301.8 50 5 23
301.85 50 5 23
301.9 50 5 23
301.95 50 5 23
302 50 5 23
302.05 50 5 23
302.1 50 5 23
302.15 50 5 23
302.2 50 5 23
302.25 50 5 23
302.3 50 5 23
302.35 50 5 23
302.4 50 5 23
302.45 50 5 23
302.5 50 5 23
302.55 50 5 23
302.6 50 5 23
302.65 50 5 23
302.7 50 5 23
302.75 50 5 23
302.8 50 5 23
302.85 50 5 23
302.9 50 5 23
302.95 50 5 23
303 50 5 23
303.05 50 5 23
303.1 50 5 23
303.15 50 5 23
303.2 50 5 23
303.25 50 5 23
303.3 50 5 23
303.35 50 5 23
303.4 50 5 23
303.45 50 5 23
303.5 50 5 23
303.55 50 5 23
303.6 50 5 23
303.65 50 5 23
303.7 50 5 23
303.75 50 5 23
303.8 50 5 23
303.85 50 5 23
303.9 50 5 23
303.95 50 5 23
304 50 5 23
304.05 50 5 23
304.1 50 5 23
304.15 50 5 23
304.2 50 5 23
304.25 50 5 23
304.3 50 5 23
304.35 50 5 23
304.4 50 5 23
304.45 50 5 23
304.5 50 5 23
304.55 50 5 23
304.6 50 5 23
304.65 50 5 23
304.7 50 5 23
304.75 50 5 23
304.8 50 5 23
304.85 50 5 23
304.9 50 5 23
304.95 50 5 23
305 50 5 23
305.05 50 5 23
305.1 50 5 23
305.15 50 5 23
305.2 50 5 23
305.25 50 5 23
305.3 50 5 23
305.35 50 5 23
305.4 50 5 23
305.45 50 5 23
305.5 50 5 23
305.55 50 5 23
305.6 50 5 23
305.65 50 5 23
305.7 50 5 23
305.75 50 5 23
305.8 50 5 23
305.85 50 5 23
305.9 50 5 23
305.95 50 5 23
306 50 5 23
306.05 50 5 23
306.1 50 5 23
306.15 50 5 23
306.2 50 5 23
306.25 50 5 23
306.3 50 5 23
306.35 50 5 23
306.4 50 5 23
306.45 50 5 23
306.5 50 5 23
306.55 50 5 23
306.6 50 5 23
306.65 50 5 23
306.7 50 5 23
306.75 50 5 23
306.8 50 5 23
306.85 50 5 23
306.9 50 5 23
306.95 50 5 23
307 50 5 23
307.05 50 5 23
307.1 50 5 23
307.15 50 5 23
307.2 50 5 23
307.25 50 5 23
307.3 50 5 23
307.35 50 5 23
307.4 50 5 23
307.45 50 5 23
307.5 50 5 23
307.55 50 5 23
307.6 50 5 23
307.65 50 5 23
307.7 50 5 23
307.75 50 5 23
307.8 50 5 23
307.85 50 5 23
307.9 50 5 23
307.95 50 5 23
308 50 5 23
