Time nR nF
74.03 168.506 5.33892
74.04 169.145 5.32693
74.05 169.787 5.31511
74.06 170.432 5.30346
74.07 171.078 5.29196
74.08 171.728 5.28063
74.09 172.38 5.26946
74.1 173.034 5.25845
74.11 173.691 5.2476
74.12 174.351 5.23691
74.13 175.013 5.22638
74.14 175.678 5.21601
74.15 176.345 5.2058
74.16 177.015 5.19574
74.17 177.688 5.18585
74.18 178.363 5.17611
74.19 179.041 5.16654
74.2 179.721 5.15712
74.21 180.404 5.14786
74.22 181.09 5.13875
74.23 181.779 5.12981
74.24 182.47 5.12102
74.25 183.164 5.11238
74.26 183.86 5.1039
74.27 184.559 5.09558
74.28 185.261 5.08742
74.29 185.966 5.07941
74.3 186.673 5.07156
74.31 187.384 5.06386
74.32 188.097 5.05632
74.33 188.812 5.04893
74.34 189.531 5.0417
74.35 190.252 5.03463
74.36 190.976 5.02771
74.37 191.703 5.02094
74.38 192.433 5.01433
74.39 193.165 5.00788
74.4 193.901 5.00158
74.41 194.639 4.99543
74.42 195.38 4.98944
74.43 196.124 4.98361
74.44 196.871 4.97793
74.45 197.621 4.97241
74.46 198.373 4.96704
74.47 199.129 4.96183
74.48 199.887 4.95677
74.49 200.649 4.95187
74.5 201.413 4.94712
74.51 202.18 4.94254
74.52 202.951 4.9381
74.53 203.724 4.93382
74.54 204.5 4.9297
74.55 205.279 4.92574
74.56 206.061 4.92193
74.57 206.846 4.91828
74.58 207.635 4.91479
74.59 208.426 4.91146
74.6 209.22 4.90828
74.61 210.018 4.90526
74.62 210.818 4.9024
74.63 211.621 4.8997
74.64 212.428 4.89715
74.65 213.238 4.89477
74.66 214.05 4.89255
74.67 214.866 4.89049
74.68 215.685 4.88858
74.69 216.507 4.88684
74.7 217.333 4.88526
74.71 218.161 4.88385
74.72 218.993 4.88259
74.73 219.827 4.8815
74.74 220.665 4.88057
74.75 221.507 4.87981
74.76 222.351 4.87921
74.77 223.199 4.87877
74.78 224.05 4.87851
74.79 224.904 4.8784
74.8 225.761 4.87847
74.81 226.622 4.8787
74.82 227.485 4.8791
74.83 228.353 4.87967
74.84 229.223 4.88041
74.85 230.097 4.88132
74.86 230.974 4.8824
74.87 231.855 4.88365
74.88 232.738 4.88508
74.89 233.626 4.88668
74.9 234.516 4.88845
74.91 235.41 4.8904
74.92 236.307 4.89253
74.93 237.208 4.89483
74.94 238.112 4.89731
74.95 239.02 4.89996
74.96 239.93 4.9028
74.97 240.845 4.90582
74.98 241.763 4.90902
74.99 242.684 4.9124
75 243.609 4.91597
75.01 244.537 4.91972
75.02 245.469 4.92366
75.03 246.404 4.92779
75.04 247.343 4.9321
75.05 248.285 4.9366
75.06 249.231 4.9413
75.07 250.181 4.94618
75.08 251.134 4.95126
75.09 252.09 4.95653
75.1 253.05 4.962
75.11 254.014 4.96767
75.12 254.982 4.97353
75.13 255.953 4.9796
75.14 256.927 4.98586
75.15 257.906 4.99233
75.16 258.887 4.99901
75.17 259.873 5.00589
75.18 260.862 5.01297
75.19 261.855 5.02027
75.2 262.852 5.02778
75.21 263.852 5.03549
75.22 264.857 5.04343
75.23 265.864 5.05158
75.24 266.876 5.05994
75.25 267.891 5.06853
75.26 268.911 5.07733
75.27 269.934 5.08636
75.28 270.96 5.09562
75.29 271.991 5.1051
75.3 273.025 5.11481
75.31 274.063 5.12475
75.32 275.105 5.13493
75.33 276.151 5.14534
75.34 277.201 5.15598
75.35 278.254 5.16687
75.36 279.312 5.178
75.37 280.373 5.18937
75.38 281.438 5.20098
75.39 282.508 5.21285
75.4 283.581 5.22497
75.41 284.658 5.23734
75.42 285.739 5.24996
75.43 286.824 5.26285
75.44 287.912 5.27599
75.45 289.005 5.2894
75.46 290.102 5.30308
75.47 291.203 5.31702
75.48 292.308 5.33124
75.49 293.417 5.34573
75.5 294.53 5.3605
75.51 295.647 5.37555
75.52 296.768 5.39088
75.53 297.893 5.4065
75.54 299.022 5.42241
75.55 300.155 5.43861
75.56 301.293 5.45511
75.57 302.434 5.47191
75.58 303.58 5.48901
75.59 304.73 5.50642
75.6 305.884 5.52413
75.61 307.042 5.54216
75.62 308.204 5.56051
75.63 309.37 5.57918
75.64 310.541 5.59817
75.65 311.715 5.61749
75.66 312.894 5.63714
75.67 314.077 5.65713
75.68 315.265 5.67745
75.69 316.456 5.69813
75.7 317.652 5.71915
75.71 318.852 5.74052
75.72 320.057 5.76225
75.73 321.265 5.78434
75.74 322.478 5.8068
75.75 323.695 5.82962
75.76 324.917 5.85283
75.77 326.142 5.87641
75.78 327.372 5.90038
75.79 328.607 5.92473
75.8 329.845 5.94949
75.81 331.089 5.97464
75.82 332.336 6.00019
75.83 333.588 6.02616
75.84 334.844 6.05255
75.85 336.104 6.07935
75.86 337.369 6.10658
75.87 338.638 6.13425
75.88 339.912 6.16235
75.89 341.19 6.1909
75.9 342.473 6.2199
75.91 343.76 6.24936
75.92 345.051 6.27928
75.93 346.347 6.30967
75.94 347.647 6.34053
75.95 348.951 6.37188
75.96 350.261 6.40372
75.97 351.574 6.43605
75.98 352.892 6.46889
75.99 354.215 6.50224
76 355.542 6.53611
76.01 356.873 6.5705
76.02 358.209 6.60543
76.03 359.549 6.6409
76.04 360.894 6.67691
76.05 362.244 6.71349
76.06 363.598 6.75063
76.07 364.956 6.78834
76.08 366.319 6.82664
76.09 367.687 6.86552
76.1 369.059 6.90501
76.11 370.435 6.9451
76.12 371.816 6.98582
76.13 373.202 7.02716
76.14 374.592 7.06913
76.15 375.987 7.11176
76.16 377.386 7.15504
76.17 378.79 7.19899
76.18 380.198 7.24361
76.19 381.611 7.28893
76.2 383.029 7.33494
76.21 384.451 7.38166
76.22 385.877 7.42911
76.23 387.308 7.47728
76.24 388.744 7.5262
76.25 390.184 7.57587
76.26 391.629 7.62632
76.27 393.078 7.67754
76.28 394.532 7.72956
76.29 395.991 7.78238
76.3 397.454 7.83602
76.31 398.921 7.89049
76.32 400.393 7.94581
76.33 401.87 8.00199
76.34 403.351 8.05904
76.35 404.837 8.11698
76.36 406.327 8.17582
76.37 407.821 8.23558
76.38 409.321 8.29628
76.39 410.824 8.35792
76.4 412.333 8.42053
76.41 413.845 8.48412
76.42 415.362 8.54871
76.43 416.884 8.61432
76.44 418.41 8.68095
76.45 419.941 8.74864
76.46 421.476 8.8174
76.47 423.015 8.88724
76.48 424.559 8.95819
76.49 426.108 9.03026
76.5 427.66 9.10348
76.51 429.217 9.17786
76.52 430.779 9.25343
76.53 432.345 9.3302
76.54 433.915 9.4082
76.55 435.489 9.48745
76.56 437.068 9.56797
76.57 438.651 9.64978
76.58 440.239 9.73291
76.59 441.831 9.81738
76.6 443.426 9.90322
76.61 445.027 9.99044
76.62 446.631 10.0791
76.63 448.24 10.1692
76.64 449.852 10.2607
76.65 451.469 10.3537
76.66 453.09 10.4483
76.67 454.715 10.5444
76.68 456.344 10.6421
76.69 457.977 10.7414
76.7 459.614 10.8423
76.71 461.256 10.9449
76.72 462.901 11.0492
76.73 464.55 11.1552
76.74 466.202 11.2629
76.75 467.859 11.3725
76.76 469.52 11.4839
76.77 471.184 11.5972
76.78 472.852 11.7123
76.79 474.524 11.8294
76.8 476.199 11.9485
76.81 477.878 12.0695
76.82 479.561 12.1927
76.83 481.247 12.3179
76.84 482.936 12.4452
76.85 484.629 12.5747
76.86 486.326 12.7064
76.87 488.026 12.8403
76.88 489.729 12.9766
76.89 491.435 13.1152
76.9 493.145 13.2561
76.91 494.857 13.3996
76.92 496.573 13.5454
76.93 498.292 13.6939
76.94 500.013 13.8449
76.95 501.738 13.9985
76.96 503.465 14.1548
76.97 505.195 14.3138
76.98 506.928 14.4757
76.99 508.664 14.6403
77 510.402 14.8079
77.01 512.142 14.9784
77.02 513.885 15.152
77.03 515.631 15.3286
77.04 517.378 15.5084
77.05 519.128 15.6914
77.06 520.879 15.8777
77.07 522.633 16.0673
77.08 524.389 16.2603
77.09 526.146 16.4567
77.1 527.905 16.6568
77.11 529.666 16.8604
77.12 531.428 17.0677
77.13 533.191 17.2788
77.14 534.956 17.4938
77.15 536.722 17.7126
77.16 538.49 17.9355
77.17 540.258 18.1625
77.18 542.027 18.3936
77.19 543.796 18.629
77.2 545.566 18.8687
77.21 547.337 19.1129
77.22 549.108 19.3616
77.23 550.879 19.615
77.24 552.651 19.873
77.25 554.422 20.1359
77.26 556.193 20.4037
77.27 557.964 20.6766
77.28 559.734 20.9545
77.29 561.503 21.2377
77.3 563.272 21.5263
77.31 565.039 21.8203
77.32 566.806 22.1199
77.33 568.571 22.4252
77.34 570.334 22.7363
77.35 572.096 23.0534
77.36 573.856 23.3765
77.37 575.613 23.7058
77.38 577.369 24.0415
77.39 579.122 24.3836
77.4 580.872 24.7323
77.41 582.619 25.0878
77.42 584.364 25.4501
77.43 586.105 25.8195
77.44 587.842 26.196
77.45 589.575 26.5799
77.46 591.305 26.9713
77.47 593.03 27.3704
77.48 594.75 27.7772
77.49 596.466 28.1921
77.5 598.177 28.6151
77.51 599.882 29.0464
77.52 601.582 29.4862
77.53 603.275 29.9348
77.54 604.963 30.3922
77.55 606.644 30.8587
77.56 608.319 31.3344
77.57 609.986 31.8196
77.58 611.646 32.3145
77.59 613.298 32.8192
77.6 614.942 33.3341
77.61 616.577 33.8592
77.62 618.204 34.3948
77.63 619.822 34.9412
77.64 621.43 35.4985
77.65 623.028 36.0671
77.66 624.616 36.6471
77.67 626.194 37.2387
77.68 627.76 37.8424
77.69 629.315 38.4581
77.7 630.858 39.0864
77.71 632.389 39.7273
77.72 633.907 40.3812
77.73 635.413 41.0484
77.74 636.904 41.7291
77.75 638.381 42.4235
77.76 639.844 43.1321
77.77 641.292 43.8551
77.78 642.725 44.5927
77.79 644.141 45.3454
77.8 645.541 46.1133
77.81 646.924 46.8969
77.82 648.289 47.6964
77.83 649.636 48.5122
77.84 650.965 49.3445
77.85 652.274 50.1938
77.86 653.563 51.0603
77.87 654.833 51.9445
77.88 656.081 52.8467
77.89 657.307 53.7671
77.9 658.512 54.7063
77.91 659.693 55.6645
77.92 660.851 56.6422
77.93 661.985 57.6397
77.94 663.094 58.6573
77.95 664.178 59.6956
77.96 665.236 60.7548
77.97 666.266 61.8354
77.98 667.27 62.9378
77.99 668.245 64.0624
78 669.191 65.2096
78.01 670.107 66.3798
78.02 670.993 67.5734
78.03 671.847 68.7909
78.04 672.67 70.0327
78.05 673.46 71.2992
78.06 674.216 72.5908
78.07 674.938 73.908
78.08 675.624 75.2513
78.09 676.275 76.621
78.1 676.889 78.0176
78.11 677.465 79.4416
78.12 678.003 80.8933
78.13 678.501 82.3733
78.14 678.959 83.882
78.15 679.376 85.4198
78.16 679.752 86.9871
78.17 680.084 88.5845
78.18 680.372 90.2123
78.19 680.616 91.8711
78.2 680.815 93.5611
78.21 680.967 95.2829
78.22 681.071 97.0369
78.23 681.128 98.8235
78.24 681.135 100.643
78.25 681.092 102.496
78.26 680.999 104.383
78.27 680.853 106.304
78.28 680.655 108.26
78.29 680.403 110.251
78.3 680.097 112.277
78.31 679.735 114.339
78.32 679.317 116.436
78.33 678.842 118.571
78.34 678.308 120.741
78.35 677.716 122.949
78.36 677.064 125.194
78.37 676.351 127.477
78.38 675.577 129.797
78.39 674.74 132.156
78.4 673.841 134.552
78.41 672.877 136.987
78.42 671.849 139.461
78.43 670.756 141.973
78.44 669.597 144.524
78.45 668.371 147.113
78.46 667.077 149.742
78.47 665.716 152.409
78.48 664.286 155.115
78.49 662.787 157.86
78.5 661.218 160.644
78.51 659.579 163.466
78.52 657.869 166.327
78.53 656.088 169.226
78.54 654.235 172.163
78.55 652.311 175.138
78.56 650.314 178.15
78.57 648.245 181.199
78.58 646.103 184.285
78.59 643.888 187.407
78.6 641.601 190.565
78.61 639.24 193.758
78.62 636.806 196.986
78.63 634.299 200.248
78.64 631.719 203.543
78.65 629.066 206.87
78.66 626.341 210.229
78.67 623.543 213.62
78.68 620.673 217.04
78.69 617.732 220.49
78.7 614.719 223.967
78.71 611.636 227.472
78.72 608.482 231.003
78.73 605.259 234.558
78.74 601.967 238.138
78.75 598.607 241.74
78.76 595.179 245.363
78.77 591.686 249.005
78.78 588.126 252.667
78.79 584.503 256.345
78.8 580.816 260.039
78.81 577.067 263.746
78.82 573.257 267.467
78.83 569.387 271.198
78.84 565.459 274.938
78.85 561.474 278.685
78.86 557.434 282.439
78.87 553.339 286.196
78.88 549.192 289.956
78.89 544.994 293.716
78.9 540.746 297.474
78.91 536.452 301.229
78.92 532.111 304.979
78.93 527.727 308.722
78.94 523.3 312.455
78.95 518.833 316.177
78.96 514.328 319.887
78.97 509.786 323.581
78.98 505.21 327.258
78.99 500.602 330.916
79 495.963 334.553
79.01 491.296 338.168
79.02 486.603 341.757
79.03 481.886 345.319
79.04 477.146 348.853
79.05 472.387 352.356
79.06 467.61 355.826
79.07 462.818 359.261
79.08 458.012 362.66
79.09 453.194 366.021
79.1 448.368 369.342
79.11 443.534 372.62
79.12 438.695 375.855
79.13 433.853 379.045
79.14 429.011 382.188
79.15 424.169 385.282
79.16 419.331 388.326
79.17 414.497 391.319
79.18 409.671 394.258
79.19 404.854 397.143
79.2 400.048 399.972
79.21 395.254 402.744
79.22 390.476 405.457
79.23 385.713 408.111
79.24 380.969 410.704
79.25 376.244 413.235
79.26 371.541 415.704
79.27 366.861 418.108
79.28 362.205 420.448
79.29 357.576 422.723
79.3 352.974 424.932
79.31 348.401 427.073
79.32 343.858 429.147
79.33 339.347 431.154
79.34 334.869 433.091
79.35 330.424 434.96
79.36 326.015 436.76
79.37 321.641 438.49
79.38 317.305 440.15
79.39 313.007 441.74
79.4 308.748 443.26
79.41 304.529 444.71
79.42 300.35 446.089
79.43 296.213 447.399
79.44 292.118 448.638
79.45 288.066 449.808
79.46 284.057 450.908
79.47 280.092 451.938
79.48 276.171 452.9
79.49 272.295 453.792
79.5 268.465 454.617
79.51 264.679 455.373
79.52 260.94 456.062
79.53 257.246 456.685
79.54 253.599 457.241
79.55 249.999 457.731
79.56 246.445 458.156
79.57 242.938 458.517
79.58 239.477 458.815
79.59 236.063 459.049
79.6 232.696 459.221
79.61 229.376 459.332
79.62 226.103 459.382
79.63 222.876 459.373
79.64 219.695 459.304
79.65 216.561 459.178
79.66 213.472 458.995
79.67 210.43 458.755
79.68 207.433 458.46
79.69 204.481 458.111
79.7 201.574 457.709
79.71 198.713 457.254
79.72 195.895 456.747
79.73 193.122 456.19
79.74 190.392 455.584
79.75 187.705 454.929
79.76 185.062 454.227
79.77 182.461 453.479
79.78 179.902 452.684
79.79 177.385 451.846
79.8 174.909 450.963
79.81 172.474 450.039
79.82 170.079 449.073
79.83 167.724 448.066
79.84 165.409 447.02
79.85 163.132 445.935
79.86 160.894 444.813
79.87 158.694 443.654
79.88 156.531 442.46
79.89 154.405 441.231
79.9 152.316 439.969
79.91 150.262 438.673
79.92 148.244 437.346
79.93 146.261 435.988
79.94 144.313 434.6
79.95 142.398 433.183
79.96 140.517 431.738
79.97 138.669 430.265
79.98 136.853 428.766
79.99 135.069 427.242
80 133.317 425.693
80.01 131.595 424.12
80.02 129.904 422.524
80.03 128.243 420.906
80.04 126.612 419.266
80.05 125.009 417.606
80.06 123.435 415.926
80.07 121.89 414.227
80.08 120.371 412.509
80.09 118.88 410.774
80.1 117.415 409.022
80.11 115.977 407.254
80.12 114.565 405.47
80.13 113.177 403.672
80.14 111.815 401.859
80.15 110.477 400.033
80.16 109.163 398.195
80.17 107.873 396.344
80.18 106.606 394.481
80.19 105.361 392.607
80.2 104.139 390.724
80.21 102.939 388.83
80.22 101.76 386.927
80.23 100.603 385.015
80.24 99.4664 383.095
80.25 98.3502 381.168
80.26 97.254 379.234
80.27 96.1775 377.293
80.28 95.1203 375.346
80.29 94.0821 373.393
80.3 93.0625 371.435
80.31 92.0612 369.472
80.32 91.0778 367.506
80.33 90.112 365.535
80.34 89.1634 363.561
80.35 88.2318 361.585
80.36 87.3169 359.605
80.37 86.4183 357.624
80.38 85.5357 355.641
80.39 84.6689 353.656
80.4 83.8175 351.67
80.41 82.9813 349.684
80.42 82.1599 347.698
80.43 81.3531 345.711
80.44 80.5606 343.725
80.45 79.7822 341.739
80.46 79.0176 339.755
80.47 78.2666 337.772
80.48 77.5288 335.79
80.49 76.804 333.81
80.5 76.0921 331.832
80.51 75.3927 329.857
80.52 74.7057 327.885
80.53 74.0307 325.915
80.54 73.3676 323.948
80.55 72.7162 321.985
80.56 72.0762 320.026
80.57 71.4474 318.07
80.58 70.8297 316.119
80.59 70.2227 314.171
80.6 69.6264 312.229
80.61 69.0405 310.291
80.62 68.4649 308.357
80.63 67.8993 306.429
80.64 67.3435 304.506
80.65 66.7974 302.589
80.66 66.2609 300.677
80.67 65.7336 298.77
80.68 65.2155 296.87
80.69 64.7064 294.975
80.7 64.2062 293.087
80.71 63.7146 291.205
80.72 63.2315 289.33
80.73 62.7568 287.461
80.74 62.2903 285.599
80.75 61.8319 283.744
80.76 61.3814 281.895
80.77 60.9386 280.054
80.78 60.5036 278.219
80.79 60.076 276.392
80.8 59.6558 274.573
80.81 59.2428 272.761
80.82 58.8369 270.956
80.83 58.4381 269.159
80.84 58.0461 267.369
80.85 57.6608 265.588
80.86 57.2822 263.814
80.87 56.9101 262.048
80.88 56.5444 260.29
80.89 56.185 258.54
80.9 55.8317 256.799
80.91 55.4846 255.065
80.92 55.1434 253.34
80.93 54.8081 251.622
80.94 54.4786 249.914
80.95 54.1547 248.213
80.96 53.8364 246.521
80.97 53.5236 244.838
80.98 53.2162 243.162
80.99 52.9141 241.496
81 52.6172 239.838
81.01 52.3254 238.188
81.02 52.0387 236.548
81.03 51.757 234.915
81.04 51.4801 233.292
81.05 51.208 231.677
81.06 50.9406 230.071
81.07 50.6779 228.473
81.08 50.4197 226.884
81.09 50.1661 225.304
81.1 49.9168 223.733
81.11 49.6719 222.171
81.12 49.4313 220.617
81.13 49.1949 219.072
81.14 48.9627 217.536
81.15 48.7345 216.008
81.16 48.5104 214.49
81.17 48.2902 212.98
81.18 48.0739 211.479
81.19 47.8614 209.987
81.2 47.6527 208.503
81.21 47.4478 207.029
81.22 47.2465 205.563
81.23 47.0487 204.105
81.24 46.8546 202.657
81.25 46.6639 201.217
81.26 46.4767 199.786
81.27 46.2929 198.364
81.28 46.1124 196.95
81.29 45.9352 195.545
81.3 45.7613 194.149
81.31 45.5905 192.761
81.32 45.423 191.382
81.33 45.2585 190.012
81.34 45.097 188.65
81.35 44.9386 187.297
81.36 44.7832 185.952
81.37 44.6307 184.616
81.38 44.481 183.288
81.39 44.3343 181.969
81.4 44.1903 180.658
81.41 44.0491 179.356
81.42 43.9107 178.062
81.43 43.7749 176.776
81.44 43.6418 175.499
81.45 43.5113 174.23
81.46 43.3834 172.969
81.47 43.258 171.717
81.48 43.1352 170.472
81.49 43.0148 169.236
81.5 42.8969 168.009
81.51 42.7814 166.789
81.52 42.6683 165.577
81.53 42.5576 164.374
81.54 42.4491 163.178
81.55 42.343 161.991
81.56 42.2391 160.811
81.57 42.1375 159.639
81.58 42.0381 158.476
81.59 41.9408 157.32
81.6 41.8458 156.172
81.61 41.7528 155.031
81.62 41.6619 153.899
81.63 41.5731 152.774
81.64 41.4864 151.657
81.65 41.4017 150.548
81.66 41.319 149.446
81.67 41.2382 148.352
81.68 41.1595 147.265
81.69 41.0826 146.186
81.7 41.0076 145.114
81.71 40.9346 144.05
81.72 40.8634 142.993
81.73 40.794 141.943
81.74 40.7265 140.901
81.75 40.6608 139.866
81.76 40.5968 138.838
81.77 40.5346 137.818
81.78 40.4742 136.805
81.79 40.4154 135.798
81.8 40.3584 134.799
81.81 40.3031 133.807
81.82 40.2494 132.822
81.83 40.1974 131.844
81.84 40.147 130.873
81.85 40.0982 129.909
81.86 40.0511 128.951
81.87 40.0055 128.001
81.88 39.9614 127.057
81.89 39.919 126.12
81.9 39.878 125.19
81.91 39.8386 124.266
81.92 39.8007 123.349
81.93 39.7642 122.438
81.94 39.7293 121.534
81.95 39.6958 120.637
81.96 39.6637 119.746
81.97 39.6331 118.862
81.98 39.6039 117.983
81.99 39.5761 117.112
82 39.5498 116.246
82.01 39.5247 115.387
82.02 39.5011 114.534
82.03 39.4788 113.687
82.04 39.4579 112.847
82.05 39.4383 112.012
82.06 39.42 111.184
82.07 39.403 110.362
82.08 39.3873 109.545
82.09 39.3729 108.735
82.1 39.3598 107.931
82.11 39.3479 107.132
82.12 39.3373 106.339
82.13 39.328 105.553
82.14 39.3199 104.771
82.15 39.313 103.996
82.16 39.3073 103.227
82.17 39.3028 102.463
82.18 39.2995 101.704
82.19 39.2974 100.952
82.2 39.2965 100.205
82.21 39.2968 99.4631
82.22 39.2982 98.727
82.23 39.3008 97.9964
82.24 39.3045 97.2712
82.25 39.3094 96.5513
82.26 39.3154 95.8369
82.27 39.3225 95.1277
82.28 39.3307 94.4238
82.29 39.34 93.7252
82.3 39.3504 93.0317
82.31 39.3619 92.3434
82.32 39.3745 91.6603
82.33 39.3882 90.9823
82.34 39.403 90.3093
82.35 39.4188 89.6414
82.36 39.4356 88.9784
82.37 39.4535 88.3205
82.38 39.4725 87.6674
82.39 39.4925 87.0193
82.4 39.5135 86.376
82.41 39.5355 85.7375
82.42 39.5586 85.1039
82.43 39.5827 84.475
82.44 39.6078 83.8508
82.45 39.6338 83.2313
82.46 39.6609 82.6165
82.47 39.689 82.0064
82.48 39.7181 81.4008
82.49 39.7481 80.7998
82.5 39.7791 80.2033
82.51 39.8111 79.6114
82.52 39.844 79.0239
82.53 39.878 78.4408
82.54 39.9128 77.8622
82.55 39.9486 77.2879
82.56 39.9854 76.718
82.57 40.0231 76.1524
82.58 40.0618 75.591
82.59 40.1013 75.034
82.6 40.1419 74.4811
82.61 40.1833 73.9325
82.62 40.2256 73.388
82.63 40.2689 72.8477
82.64 40.3131 72.3114
82.65 40.3582 71.7793
82.66 40.4042 71.2511
82.67 40.4511 70.727
82.68 40.499 70.2069
82.69 40.5477 69.6908
82.7 40.5973 69.1785
82.71 40.6478 68.6702
82.72 40.6992 68.1658
82.73 40.7514 67.6652
82.74 40.8046 67.1684
82.75 40.8586 66.6754
82.76 40.9135 66.1862
82.77 40.9693 65.7007
82.78 41.0259 65.2189
82.79 41.0834 64.7408
82.8 41.1418 64.2663
82.81 41.201 63.7955
82.82 41.2611 63.3283
82.83 41.3221 62.8646
82.84 41.3839 62.4045
82.85 41.4465 61.9479
82.86 41.5101 61.4948
82.87 41.5744 61.0452
82.88 41.6396 60.599
82.89 41.7057 60.1563
82.9 41.7726 59.7169
82.91 41.8403 59.2809
82.92 41.9089 58.8483
82.93 41.9783 58.419
82.94 42.0485 57.9929
82.95 42.1196 57.5702
82.96 42.1915 57.1506
82.97 42.2642 56.7344
82.98 42.3377 56.3212
82.99 42.4121 55.9113
83 42.4873 55.5045
83.01 42.5634 55.1009
83.02 42.6402 54.7003
83.03 42.7179 54.3029
83.04 42.7964 53.9085
83.05 42.8757 53.5171
83.06 42.9558 53.1287
83.07 43.0368 52.7433
83.08 43.1185 52.3609
83.09 43.2011 51.9814
83.1 43.2845 51.6049
83.11 43.3687 51.2312
83.12 43.4537 50.8605
83.13 43.5395 50.4926
83.14 43.6261 50.1275
83.15 43.7136 49.7652
83.16 43.8018 49.4057
83.17 43.8909 49.049
83.18 43.9807 48.6951
83.19 44.0714 48.3438
83.2 44.1628 47.9953
83.21 44.2551 47.6495
83.22 44.3482 47.3063
83.23 44.442 46.9658
83.24 44.5367 46.6279
83.25 44.6322 46.2926
83.26 44.7285 45.9599
83.27 44.8256 45.6298
83.28 44.9235 45.3022
83.29 45.0222 44.9772
83.3 45.1216 44.6546
83.31 45.2219 44.3346
83.32 45.323 44.017
83.33 45.4249 43.7018
83.34 45.5276 43.3891
83.35 45.6311 43.0789
83.36 45.7354 42.771
83.37 45.8405 42.4655
83.38 45.9464 42.1623
83.39 46.0531 41.8615
83.4 46.1606 41.563
83.41 46.2689 41.2669
83.42 46.378 40.973
83.43 46.4879 40.6814
83.44 46.5986 40.392
83.45 46.7101 40.1049
83.46 46.8224 39.82
83.47 46.9355 39.5373
83.48 47.0495 39.2568
83.49 47.1642 38.9784
83.5 47.2797 38.7022
83.51 47.396 38.4281
83.52 47.5132 38.1562
83.53 47.6311 37.8864
83.54 47.7498 37.6186
83.55 47.8694 37.3529
83.56 47.9898 37.0893
83.57 48.1109 36.8277
83.58 48.2329 36.5681
83.59 48.3557 36.3106
83.6 48.4793 36.055
83.61 48.6037 35.8014
83.62 48.7289 35.5498
83.63 48.8549 35.3001
83.64 48.9818 35.0523
83.65 49.1094 34.8065
83.66 49.2379 34.5626
83.67 49.3672 34.3205
83.68 49.4973 34.0803
83.69 49.6282 33.842
83.7 49.76 33.6055
83.71 49.8925 33.3709
83.72 50.0259 33.1381
83.73 50.1601 32.907
83.74 50.2951 32.6778
83.75 50.431 32.4503
83.76 50.5677 32.2246
83.77 50.7052 32.0006
83.78 50.8435 31.7784
83.79 50.9827 31.5579
83.8 51.1226 31.339
83.81 51.2635 31.1219
83.82 51.4051 30.9065
83.83 51.5476 30.6927
83.84 51.6909 30.4806
83.85 51.8351 30.2701
83.86 51.9801 30.0612
83.87 52.1259 29.854
83.88 52.2726 29.6484
83.89 52.4201 29.4443
83.9 52.5685 29.2418
83.91 52.7177 29.0409
83.92 52.8677 28.8416
83.93 53.0187 28.6438
83.94 53.1704 28.4475
83.95 53.323 28.2527
83.96 53.4765 28.0594
83.97 53.6308 27.8677
83.98 53.786 27.6774
83.99 53.942 27.4886
84 54.0989 27.3012
84.01 54.2566 27.1153
84.02 54.4152 26.9308
84.03 54.5747 26.7478
84.04 54.735 26.5661
84.05 54.8963 26.3859
84.06 55.0583 26.2071
84.07 55.2213 26.0296
84.08 55.3851 25.8535
84.09 55.5498 25.6788
84.1 55.7154 25.5054
84.11 55.8819 25.3334
84.12 56.0492 25.1627
84.13 56.2174 24.9933
84.14 56.3865 24.8252
84.15 56.5565 24.6584
84.16 56.7274 24.4929
84.17 56.8992 24.3287
84.18 57.0719 24.1657
84.19 57.2454 24.004
84.2 57.4199 23.8436
84.21 57.5953 23.6844
84.22 57.7715 23.5264
84.23 57.9487 23.3696
84.24 58.1268 23.2141
84.25 58.3058 23.0597
84.26 58.4857 22.9065
84.27 58.6665 22.7546
84.28 58.8482 22.6038
84.29 59.0309 22.4541
84.3 59.2144 22.3056
84.31 59.3989 22.1583
84.32 59.5843 22.0121
84.33 59.7707 21.867
84.34 59.9579 21.723
84.35 60.1461 21.5802
84.36 60.3353 21.4384
84.37 60.5253 21.2977
84.38 60.7163 21.1582
84.39 60.9083 21.0197
84.4 61.1012 20.8822
84.41 61.295 20.7459
84.42 61.4898 20.6105
84.43 61.6856 20.4763
84.44 61.8823 20.343
84.45 62.0799 20.2108
84.46 62.2785 20.0796
84.47 62.4781 19.9494
84.48 62.6786 19.8202
84.49 62.8801 19.692
84.5 63.0826 19.5648
84.51 63.2861 19.4386
84.52 63.4905 19.3133
84.53 63.6959 19.189
84.54 63.9023 19.0657
84.55 64.1096 18.9433
84.56 64.318 18.8219
84.57 64.5273 18.7014
84.58 64.7377 18.5818
84.59 64.949 18.4631
84.6 65.1613 18.3454
84.61 65.3747 18.2285
84.62 65.589 18.1126
84.63 65.8043 17.9975
84.64 66.0207 17.8834
84.65 66.2381 17.7701
84.66 66.4564 17.6577
84.67 66.6758 17.5461
84.68 66.8962 17.4354
84.69 67.1177 17.3256
84.7 67.3402 17.2166
84.71 67.5637 17.1085
84.72 67.7882 17.0011
84.73 68.0138 16.8946
84.74 68.2404 16.7889
84.75 68.468 16.6841
84.76 68.6967 16.58
84.77 68.9265 16.4768
84.78 69.1573 16.3743
84.79 69.3892 16.2726
84.8 69.6221 16.1717
84.81 69.8561 16.0716
