16.873	-0.0122682	0.0369276	0.00141931
16.9156	-0.0105095	0.0456973	0.00158532
16.9597	-0.00828739	0.0552278	0.00186159
17.0052	-0.00554403	0.0653641	0.00228684
17.0522	-0.0022247	0.0759142	0.00290574
17.1007	0.00172139	0.0866503	0.00376866
17.1509	0.0063404	0.0973084	0.00493145
17.1965	0.0109787	0.106356	0.00624642
17.244	0.016241	0.114958	0.00790016
17.2931	0.0220892	0.122743	0.00992374
17.3437	0.0284661	0.129364	0.0123378
17.3955	0.0353106	0.134514	0.015156
17.4486	0.0425513	0.137921	0.0183817
17.503	0.0501038	0.139337	0.0220057
17.5588	0.05787	0.138548	0.026003
17.6162	0.0657383	0.135376	0.0303312
17.6753	0.0735835	0.129686	0.0349285
17.7364	0.0812681	0.121386	0.0397116
17.7946	0.0880499	0.111435	0.044173
17.8501	0.0939305	0.100345	0.0482352
17.9034	0.09897	0.0884793	0.0518709
17.9549	0.103213	0.0761621	0.0550537
18.0048	0.106703	0.0636917	0.057764
18.0531	0.109482	0.0513383	0.0599924
18.0999	0.111603	0.0393435	0.0617416
18.1451	0.113122	0.0279204	0.0630267
18.1886	0.114103	0.0172542	0.0638753
18.2301	0.114615	0.00750625	0.0643274
18.2692	0.114737	-0.00117492	0.0644368
18.3013	0.114591	-0.00788104	0.0643027
18.3335	0.114235	-0.0141481	0.0639739
18.3695	0.113608	-0.0205831	0.0633874
18.409	0.112668	-0.02689	0.0624969
18.4517	0.111391	-0.032755	0.061273
18.4975	0.109767	-0.0378971	0.0596977
18.5468	0.10779	-0.0420444	0.0577605
18.6003	0.105456	-0.0449104	0.0554507
18.6601	0.102728	-0.0461332	0.0527283
18.7277	0.099627	-0.0451353	0.0496135
18.7875	0.0970014	-0.0423397	0.0469657
18.8478	0.0945734	-0.0379604	0.044514
18.9031	0.0926128	-0.0328219	0.0425366
18.9551	0.0910487	-0.0272463	0.0409634
19.0047	0.0898392	-0.021476	0.0397523
19.0522	0.0889541	-0.0157259	0.038871
19.0979	0.0883631	-0.0101853	0.0382864
19.1415	0.088032	-0.00501852	0.0379613
19.1829	0.0879216	-0.000367597	0.0378537
19.2166	0.0879691	0.00315146	0.0378995
19.2504	0.0881314	0.00639403	0.0380548
19.2877	0.0884313	0.00957019	0.0383393
19.3298	0.0888991	0.0125486	0.0387782
19.377	0.0895534	0.0150373	0.0393838
19.4317	0.0904271	0.0166769	0.0401794
19.4863	0.0913501	0.0168724	0.0410036
19.534	0.0921337	0.0158118	0.0416898
19.5824	0.0928488	0.0135427	0.0423037
19.6272	0.0933888	0.0103774	0.042758
19.6691	0.0937454	0.00652923	0.043052
19.7081	0.0939179	0.00219955	0.0431915
19.7399	0.0939249	-0.00183531	0.0431971
19.7719	0.093796	-0.00630394	0.0430969
19.8029	0.0935276	-0.0110242	0.0428918
19.8374	0.0930521	-0.0166434	0.0425355
19.8745	0.0923169	-0.0230873	0.0419966
19.9137	0.0912706	-0.0302849	0.0412488
19.9549	0.089863	-0.0381532	0.0402705
19.9978	0.0880458	-0.0465907	0.0390459
20.0423	0.0857726	-0.055475	0.0375657
20.0885	0.0830006	-0.0646616	0.0358278
20.1362	0.0796905	-0.0739842	0.0338382
20.1856	0.0758074	-0.0832549	0.0316113
20.2367	0.0713205	-0.0922653	0.0291703
20.2896	0.066203	-0.100788	0.0265471
20.3447	0.0604293	-0.108574	0.0237821
20.4024	0.0539704	-0.115357	0.0209229
20.4632	0.0467808	-0.120837	0.0180223
20.5258	0.0390846	-0.124555	0.0152413
20.5864	0.0314727	-0.126227	0.0128199
20.6451	0.0240663	-0.126044	0.0107814
20.7019	0.0169513	-0.124233	0.00912487
20.7568	0.0102065	-0.121045	0.00783642
20.8097	0.00390844	-0.11676	0.00689125
20.8602	-0.00185794	-0.111696	0.00625486
20.907	-0.00696467	-0.106266	0.00588387
20.9527	-0.0116882	-0.100416	0.00571112
21.006	-0.0168407	-0.0930823	0.00572181
21.0627	-0.0218947	-0.084866	0.00594999
21.1185	-0.0263945	-0.0766534	0.00635135
21.1732	-0.0303705	-0.068673	0.00687723
21.2271	-0.0338701	-0.0611021	0.00748739
21.2805	-0.0369433	-0.0540915	0.00814972
21.3336	-0.0396423	-0.0477672	0.00884026
21.3866	-0.0420225	-0.0422329	0.00954338
21.4398	-0.0441422	-0.037573	0.0102521
21.4938	-0.0460652	-0.0338596	0.0109692
21.5493	-0.0478646	-0.0311633	0.0117094
21.6078	-0.0496367	-0.0295796	0.0125076
21.6707	-0.0514781	-0.0292982	0.0134113
21.7343	-0.0533724	-0.0304284	0.0144178
21.7923	-0.0551923	-0.0325746	0.0154531
21.8504	-0.0571708	-0.0356465	0.0166467
21.906	-0.0592517	-0.0392811	0.0179692
21.9607	-0.0615104	-0.0433434	0.0194728
22.0154	-0.0640012	-0.0477026	0.0212021
22.0708	-0.0667666	-0.0522131	0.0231981
22.1273	-0.0698441	-0.0567102	0.0255015
22.1855	-0.0732701	-0.0610057	0.0281548
22.246	-0.077087	-0.0648808	0.0312082
22.3102	-0.08136	-0.0680702	0.0347342
22.3807	-0.0862393	-0.0702125	0.0388847
22.4549	-0.0914828	-0.0706737	0.0434774
22.5281	-0.0966116	-0.0691403	0.0480902
22.5949	-0.101129	-0.0659491	0.0522445
22.6552	-0.104983	-0.0615996	0.0558532
22.7117	-0.108319	-0.0563185	0.0590215
22.7654	-0.111187	-0.0502863	0.0617787
22.8169	-0.113609	-0.0436753	0.0641302
22.8664	-0.115599	-0.0366521	0.0660783
22.914	-0.117173	-0.0293784	0.0676291
22.9597	-0.11835	-0.0220105	0.0687947
23.0036	-0.119155	-0.0147002	0.0695951
23.0453	-0.11962	-0.00759767	0.070059
23.0845	-0.119786	-0.000858821	0.0702246
23.1156	-0.119729	0.00448335	0.0701682
23.147	-0.119504	0.00982856	0.0699435
23.1807	-0.119078	0.015474	0.069518
23.2177	-0.118393	0.0215347	0.0688343
23.2575	-0.11741	0.02782	0.0678565
23.2997	-0.1161	0.0341674	0.0665574
23.3442	-0.114438	0.0404245	0.0649182
23.3909	-0.112408	0.0464426	0.0629278
23.4398	-0.109997	0.0520745	0.060583
23.491	-0.107197	0.0571741	0.0578873
23.5447	-0.104002	0.0615962	0.0548499
23.6013	-0.100406	0.0651958	0.0514828
23.6616	-0.0963933	0.0678246	0.047794
23.7268	-0.0919161	0.0693173	0.0437713
23.8001	-0.0868168	0.069437	0.0393196
23.8758	-0.0816097	0.068047	0.0349318
23.9531	-0.0764429	0.0653477	0.0307544
24.0252	-0.0718464	0.0620005	0.0272045
24.0926	-0.0677899	0.0584585	0.0242179
24.1577	-0.0640987	0.054922	0.0216336
24.222	-0.0606773	0.0515722	0.0193648
24.2865	-0.0574491	0.0485811	0.0173476
24.3525	-0.0543274	0.0461192	0.0155221
24.4221	-0.0511813	0.0443797	0.0138177
24.4963	-0.0479237	0.0436773	0.0122054
24.5677	-0.0447946	0.0442341	0.0108088
24.6371	-0.0416691	0.0459753	0.00956356
24.6997	-0.0387181	0.0485329	0.00852235
24.7587	-0.0357618	0.0517475	0.00760488
24.816	-0.0326909	0.0555294	0.00677789
24.8725	-0.0294369	0.0597924	0.00603327
24.9287	-0.0259476	0.0644458	0.00537551
24.985	-0.022179	0.0693897	0.00481771
25.0418	-0.0180924	0.0745125	0.00437995
25.0994	-0.0136528	0.0796896	0.00408855
25.158	-0.00882718	0.084782	0.00397579
25.2182	-0.00358279	0.0896351	0.00408012
25.2707	0.00122997	0.0934431	0.00437322
25.318	0.00572139	0.0964326	0.00481002
25.3654	0.0103563	0.0989442	0.00542052
25.4166	0.0154766	0.101041	0.00627834
25.471	0.0210208	0.102509	0.00741915
25.5281	0.0268932	0.103148	0.0088634
25.5875	0.0330156	0.102798	0.0106244
25.6492	0.0393162	0.101331	0.0127072
25.7132	0.0457245	0.0986458	0.0151083
25.7798	0.0521697	0.0946695	0.0178143
25.8442	0.0581161	0.0897872	0.0205758
25.9058	0.0634755	0.0843025	0.0232896
25.9651	0.0683056	0.0783905	0.0259253
26.0227	0.0726463	0.0722045	0.028455
26.0789	0.076528	0.0658849	0.0308534
26.1339	0.0799778	0.0595585	0.0330995
26.1879	0.0830226	0.0533388	0.0351776
26.2409	0.0856899	0.0473247	0.0370773
26.2931	0.0880083	0.0416007	0.0387936
26.3445	0.0900076	0.0362362	0.0403265
26.3952	0.0917183	0.031286	0.0416805
26.4453	0.0931712	0.0267901	0.0428643
26.4948	0.0943969	0.022775	0.0438897
26.5439	0.0954257	0.0192539	0.0447712
26.5925	0.0962866	0.0162283	0.0455251
26.6408	0.0970077	0.0136889	0.0461689
26.689	0.0976151	0.0116172	0.046721
26.7371	0.0981333	0.00998749	0.0471997
26.7854	0.098585	0.00876806	0.047623
26.8343	0.0989914	0.00792332	0.0480088
26.8841	0.0993722	0.00741495	0.0483743
26.9355	0.099746	0.00720215	0.0487369
26.9889	0.100131	0.00723897	0.0491135
27.045	0.100542	0.007466	0.0495191
27.1039	0.100992	0.00779756	0.0499647
27.164	0.10147	0.00810578	0.050441
27.2224	0.101949	0.0082528	0.0509186
27.2773	0.102401	0.00815122	0.0513694
27.3285	0.10281	0.00776966	0.0517766
27.3768	0.10317	0.00709893	0.0521347
27.4226	0.103474	0.00614314	0.0524362
27.4661	0.103716	0.00491932	0.0526744
27.5073	0.10389	0.00345663	0.0528447
27.5462	0.103993	0.00179738	0.0529451
27.5824	0.104026	6.58977e-07	0.0529773
27.6104	0.104005	-0.0015491	0.0529569
27.6387	0.103937	-0.00326414	0.0528921
27.6702	0.103802	-0.0053441	0.0527637
27.7046	0.103576	-0.00781396	0.0525509
27.7413	0.103238	-0.0106684	0.0522347
27.78	0.102763	-0.0139029	0.0517966
27.8203	0.10213	-0.0175093	0.0512189
27.8622	0.101315	-0.0214733	0.0504848
27.9055	0.100293	-0.0257726	0.0495788
27.9501	0.0990418	-0.0303766	0.0484876
27.9959	0.0975369	-0.0352456	0.0472001
28.0431	0.0957562	-0.0403308	0.0457083
28.0914	0.0936782	-0.0455738	0.0440075
28.1411	0.091283	-0.0509075	0.0420971
28.192	0.0885524	-0.0562562	0.0399807
28.2444	0.0854699	-0.0615368	0.0376666
28.2981	0.082021	-0.066659	0.0351677
28.3535	0.0781929	-0.0715271	0.0325021
28.4107	0.0739734	-0.0760408	0.029692
28.4698	0.0693497	-0.0800962	0.0267643
