7.56246	-0.635925	-2.67239	-1.11224	-0.746375	-5.88488
7.60157	-0.673553	-2.69493	-0.810373	-0.411069	-5.88488
7.6403	-0.699034	-2.70482	-0.504793	-0.102811	-5.88488
7.6724	-0.711153	-2.70419	-0.250301	0.140255	-5.88488
7.70488	-0.715121	-2.69573	0.00547044	0.380071	-5.88488
7.73724	-0.710875	-2.67959	0.25605	0.618083	-5.88488
7.76824	-0.699298	-2.65685	0.489609	0.849848	-5.88488
7.80281	-0.678016	-2.62287	0.739227	1.11761	-5.88488
7.83916	-0.646629	-2.57691	0.98445	1.41445	-5.88488
7.87637	-0.605697	-2.51831	1.21056	1.73843	-5.88488
7.91447	-0.555707	-2.44541	1.40693	2.09291	-5.88488
7.95392	-0.49697	-2.3552	1.56106	2.48333	-5.88488
7.99016	-0.438675	-2.25845	1.64647	2.85946	-5.88488
8.02431	-0.381921	-2.15458	1.66685	3.22515	-5.88488
8.05721	-0.327625	-2.04256	1.62193	3.5842	-5.88488
8.08808	-0.279047	-1.92668	1.51487	3.92532	-5.88488
8.1165	-0.238112	-1.81059	1.35547	4.24428	-5.88488
8.14311	-0.204655	-1.69359	1.14955	4.55115	-5.88488
8.16816	-0.178848	-1.57585	0.902519	4.85404	-5.88488
8.19156	-0.160913	-1.45873	0.62174	5.15879	-5.88488
8.21038	-0.151636	-1.35914	0.358127	5.4277	-5.88488
8.22645	-0.147886	-1.26995	0.104076	5.68116	-5.88488
8.23953	-0.147997	-1.19417	-0.124318	5.90891	-5.88488
8.25309	-0.15141	-1.11232	-0.383049	6.17011	-5.88488
8.26542	-0.157694	-1.03461	-0.639154	6.43426	-5.88488
8.27787	-0.167367	-0.952692	-0.918151	6.73007	-5.88488
8.29008	-0.180342	-0.868614	-1.21052	7.05027	-5.88488
8.302	-0.196544	-0.782579	-1.50952	7.38938	-5.88488
8.31402	-0.216532	-0.691574	-1.8139	7.74763	-5.88488
8.32579	-0.239545	-0.598399	-2.09386	8.09075	-5.88488
8.33436	-0.258271	-0.528049	-2.26849	8.31415	-5.88488
8.34329	-0.279168	-0.452971	-2.4046	8.4987	-5.88488
8.35154	-0.299339	-0.38234	-2.47327	8.60582	-5.88488
8.3599	-0.320074	-0.310207	-2.47566	8.63787	-5.88488
8.36862	-0.341395	-0.235067	-2.4029	8.5853	-5.88488
8.37731	-0.361702	-0.160986	-2.26072	8.45444	-5.88488
8.38548	-0.379461	-0.0925603	-2.07633	8.27648	-5.88488
8.39369	-0.395612	-0.0255219	-1.8568	8.06333	-5.88488
8.40253	-0.410894	0.0446854	-1.59687	7.81398	-5.88488
8.41174	-0.424307	0.11544	-1.31434	7.54932	-5.88488
8.42123	-0.435385	0.185793	-1.02144	7.28347	-5.88488
8.43228	-0.444816	0.264672	-0.686546	6.99095	-5.88488
8.44459	-0.451043	0.348851	-0.327963	6.69122	-5.88488
8.45675	-0.452965	0.428546	0.00867366	6.42134	-5.88488
8.46872	-0.450967	0.503925	0.32243	6.17782	-5.88488
