r x0 Time x
0.5 0.3 1.5 0.475695
0.5 0.3 1.6 0.488178
0.5 0.3 1.7 0.500676
0.5 0.3 1.8 0.513172
0.5 0.3 1.9 0.525653
0.5 0.3 2 0.538102
0.5 0.3 2.1 0.550503
0.5 0.3 2.2 0.562841
0.5 0.3 2.3 0.575103
0.5 0.3 2.4 0.587273
0.5 0.3 2.5 0.599337
0.5 0.3 2.6 0.611281
0.5 0.3 2.7 0.623094
0.5 0.3 2.8 0.634762
0.5 0.3 2.9 0.646274
0.5 0.3 3 0.657619
0.5 0.3 3.1 0.668787
0.5 0.3 3.2 0.679767
0.5 0.3 3.3 0.690552
0.5 0.3 3.4 0.701134
0.5 0.3 3.5 0.711504
0.5 0.3 3.6 0.721658
0.5 0.3 3.7 0.73159
0.5 0.3 3.8 0.741293
0.5 0.3 3.9 0.750766
0.5 0.3 4 0.760004
0.5 0.3 4.1 0.769005
0.5 0.3 4.2 0.777767
0.5 0.3 4.3 0.786289
0.5 0.3 4.4 0.794571
0.5 0.3 4.5 0.802612
0.5 0.3 4.6 0.810414
0.5 0.3 4.7 0.817977
0.5 0.3 4.8 0.825304
0.5 0.3 4.9 0.832396
0.5 0.3 5 0.839256
0.5 0.3 5.1 0.845887
0.5 0.3 5.2 0.852293
0.5 0.3 5.3 0.858478
0.5 0.3 5.4 0.864444
0.5 0.3 5.5 0.870197
0.5 0.3 5.6 0.875741
0.5 0.3 5.7 0.88108
0.5 0.3 5.8 0.88622
0.5 0.3 5.9 0.891166
0.5 0.3 6 0.895921
0.5 0.3 6.1 0.900492
0.5 0.3 6.2 0.904883
0.5 0.3 6.3 0.909101
0.5 0.3 6.4 0.913149
0.5 0.3 6.5 0.917033
0.5 0.3 6.6 0.920759
0.5 0.3 6.7 0.924331
0.5 0.3 6.8 0.927755
0.5 0.3 6.9 0.931035
0.5 0.3 7 0.934177
0.5 0.3 7.1 0.937186
0.5 0.3 7.2 0.940066
0.5 0.3 7.3 0.942822
0.5 0.3 7.4 0.945458
0.5 0.3 7.5 0.94798
0.5 0.3 7.6 0.950391
0.5 0.3 7.7 0.952696
0.5 0.3 7.8 0.954899
0.5 0.3 7.9 0.957004
0.5 0.3 8 0.959015
0.5 0.3 8.1 0.960936
0.5 0.3 8.2 0.96277
0.5 0.3 8.3 0.964521
0.5 0.3 8.4 0.966193
0.5 0.3 8.5 0.967789
0.5 0.3 8.6 0.969312
0.5 0.3 8.7 0.970765
0.5 0.3 8.8 0.972151
0.5 0.3 8.9 0.973473
0.5 0.3 9 0.974734
0.5 0.3 9.1 0.975937
0.5 0.3 9.2 0.977083
0.5 0.3 9.3 0.978176
0.5 0.3 9.4 0.979219
0.5 0.3 9.5 0.980212
0.5 0.3 9.6 0.981159
0.5 0.3 9.7 0.982061
0.5 0.3 9.8 0.982921
0.5 0.3 9.9 0.983741
0.5 0.3 10 0.984521
0.5 0.4 0 0.4
0.5 0.4 0.1 0.412058
0.5 0.4 0.2 0.424222
0.5 0.4 0.3 0.436479
0.5 0.4 0.4 0.448814
0.5 0.4 0.5 0.461212
0.5 0.4 0.6 0.473658
0.5 0.4 0.7 0.486137
0.5 0.4 0.8 0.498634
0.5 0.4 0.9 0.511132
0.5 0.4 1 0.523616
0.5 0.4 1.1 0.536071
0.5 0.4 1.2 0.548481
0.5 0.4 1.3 0.560831
0.5 0.4 1.4 0.573106
0.5 0.4 1.5 0.585292
0.5 0.4 1.6 0.597374
0.5 0.4 1.7 0.609339
0.5 0.4 1.8 0.621174
0.5 0.4 1.9 0.632867
0.5 0.4 2 0.644405
0.5 0.4 2.1 0.655778
0.5 0.4 2.2 0.666975
0.5 0.4 2.3 0.677987
0.5 0.4 2.4 0.688804
0.5 0.4 2.5 0.699419
0.5 0.4 2.6 0.709825
0.5 0.4 2.7 0.720015
0.5 0.4 2.8 0.729983
0.5 0.4 2.9 0.739724
0.5 0.4 3 0.749235
0.5 0.4 3.1 0.758511
0.5 0.4 3.2 0.767551
0.5 0.4 3.3 0.776352
0.5 0.4 3.4 0.784914
0.5 0.4 3.5 0.793235
0.5 0.4 3.6 0.801315
0.5 0.4 3.7 0.809156
0.5 0.4 3.8 0.816758
0.5 0.4 3.9 0.824123
0.5 0.4 4 0.831253
0.5 0.4 4.1 0.838151
0.5 0.4 4.2 0.84482
0.5 0.4 4.3 0.851262
0.5 0.4 4.4 0.857482
0.5 0.4 4.5 0.863484
0.5 0.4 4.6 0.869272
0.5 0.4 4.7 0.87485
0.5 0.4 4.8 0.880222
0.5 0.4 4.9 0.885394
0.5 0.4 5 0.890371
0.5 0.4 5.1 0.895157
0.5 0.4 5.2 0.899758
0.5 0.4 5.3 0.904178
0.5 0.4 5.4 0.908423
0.5 0.4 5.5 0.912499
0.5 0.4 5.6 0.91641
0.5 0.4 5.7 0.920161
0.5 0.4 5.8 0.923758
0.5 0.4 5.9 0.927206
0.5 0.4 6 0.930509
0.5 0.4 6.1 0.933673
0.5 0.4 6.2 0.936703
0.5 0.4 6.3 0.939604
0.5 0.4 6.4 0.94238
0.5 0.4 6.5 0.945035
0.5 0.4 6.6 0.947576
0.5 0.4 6.7 0.950005
0.5 0.4 6.8 0.952327
0.5 0.4 6.9 0.954546
0.5 0.4 7 0.956667
0.5 0.4 7.1 0.958693
0.5 0.4 7.2 0.960628
0.5 0.4 7.3 0.962476
0.5 0.4 7.4 0.964241
0.5 0.4 7.5 0.965925
0.5 0.4 7.6 0.967533
0.5 0.4 7.7 0.969068
0.5 0.4 7.8 0.970532
0.5 0.4 7.9 0.971929
0.5 0.4 8 0.973261
0.5 0.4 8.1 0.974532
0.5 0.4 8.2 0.975744
0.5 0.4 8.3 0.9769
0.5 0.4 8.4 0.978001
0.5 0.4 8.5 0.979052
0.5 0.4 8.6 0.980053
0.5 0.4 8.7 0.981007
0.5 0.4 8.8 0.981917
0.5 0.4 8.9 0.982784
0.5 0.4 9 0.98361
0.5 0.4 9.1 0.984397
0.5 0.4 9.2 0.985146
0.5 0.4 9.3 0.98586
0.5 0.4 9.4 0.986541
0.5 0.4 9.5 0.987189
0.5 0.4 9.6 0.987806
0.5 0.4 9.7 0.988394
0.5 0.4 9.8 0.988954
0.5 0.4 9.9 0.989487
0.5 0.4 10 0.989994
0.5 0.5 0 0.5
0.5 0.5 0.1 0.512497
0.5 0.5 0.2 0.524979
0.5 0.5 0.3 0.53743
0.5 0.5 0.4 0.549834
0.5 0.5 0.5 0.562177
0.5 0.5 0.6 0.574443
0.5 0.5 0.7 0.586618
0.5 0.5 0.8 0.598688
0.5 0.5 0.9 0.610639
0.5 0.5 1 0.622459
0.5 0.5 1.1 0.634136
0.5 0.5 1.2 0.645656
0.5 0.5 1.3 0.65701
0.5 0.5 1.4 0.668188
0.5 0.5 1.5 0.679179
0.5 0.5 1.6 0.689974
0.5 0.5 1.7 0.700567
0.5 0.5 1.8 0.71095
0.5 0.5 1.9 0.721115
0.5 0.5 2 0.731059
0.5 0.5 2.1 0.740775
0.5 0.5 2.2 0.75026
0.5 0.5 2.3 0.759511
0.5 0.5 2.4 0.768525
0.5 0.5 2.5 0.7773
0.5 0.5 2.6 0.785835
0.5 0.5 2.7 0.79413
0.5 0.5 2.8 0.802184
0.5 0.5 2.9 0.809998
0.5 0.5 3 0.817574
0.5 0.5 3.1 0.824914
0.5 0.5 3.2 0.832018
0.5 0.5 3.3 0.838891
0.5 0.5 3.4 0.845535
0.5 0.5 3.5 0.851953
0.5 0.5 3.6 0.858149
0.5 0.5 3.7 0.864127
0.5 0.5 3.8 0.869892
0.5 0.5 3.9 0.875447
0.5 0.5 4 0.880797
0.5 0.5 4.1 0.885948
0.5 0.5 4.2 0.890903
0.5 0.5 4.3 0.895669
0.5 0.5 4.4 0.90025
0.5 0.5 4.5 0.904651
0.5 0.5 4.6 0.908877
0.5 0.5 4.7 0.912934
0.5 0.5 4.8 0.916827
0.5 0.5 4.9 0.920561
0.5 0.5 5 0.924142
0.5 0.5 5.1 0.927574
0.5 0.5 5.2 0.930862
0.5 0.5 5.3 0.934011
0.5 0.5 5.4 0.937027
0.5 0.5 5.5 0.939913
0.5 0.5 5.6 0.942676
0.5 0.5 5.7 0.945319
0.5 0.5 5.8 0.947846
0.5 0.5 5.9 0.950263
0.5 0.5 6 0.952574
0.5 0.5 6.1 0.954783
0.5 0.5 6.2 0.956893
0.5 0.5 6.3 0.958909
0.5 0.5 6.4 0.960834
0.5 0.5 6.5 0.962673
0.5 0.5 6.6 0.964429
0.5 0.5 6.7 0.966105
0.5 0.5 6.8 0.967705
0.5 0.5 6.9 0.969231
0.5 0.5 7 0.970688
0.5 0.5 7.1 0.972077
0.5 0.5 7.2 0.973403
0.5 0.5 7.3 0.974667
0.5 0.5 7.4 0.975873
0.5 0.5 7.5 0.977023
0.5 0.5 7.6 0.978119
0.5 0.5 7.7 0.979164
0.5 0.5 7.8 0.98016
0.5 0.5 7.9 0.981109
0.5 0.5 8 0.982014
0.5 0.5 8.1 0.982876
0.5 0.5 8.2 0.983698
0.5 0.5 8.3 0.98448
0.5 0.5 8.4 0.985226
0.5 0.5 8.5 0.985936
0.5 0.5 8.6 0.986613
0.5 0.5 8.7 0.987258
0.5 0.5 8.8 0.987872
0.5 0.5 8.9 0.988456
0.5 0.5 9 0.989013
0.5 0.5 9.1 0.989543
0.5 0.5 9.2 0.990048
0.5 0.5 9.3 0.990529
0.5 0.5 9.4 0.990987
0.5 0.5 9.5 0.991423
0.5 0.5 9.6 0.991837
0.5 0.5 9.7 0.992232
0.5 0.5 9.8 0.992608
0.5 0.5 9.9 0.992966
0.5 0.5 10 0.993307
0.5 0.6 0 0.6
0.5 0.6 0.1 0.611938
0.5 0.6 0.2 0.623743
0.5 0.6 0.3 0.635403
0.5 0.6 0.4 0.646906
0.5 0.6 0.5 0.658241
0.5 0.6 0.6 0.669398
0.5 0.6 0.7 0.680368
0.5 0.6 0.8 0.691142
0.5 0.6 0.9 0.701712
0.5 0.6 1 0.712071
0.5 0.6 1.1 0.722213
0.5 0.6 1.2 0.732132
0.5 0.6 1.3 0.741823
0.5 0.6 1.4 0.751283
0.5 0.6 1.5 0.760508
0.5 0.6 1.6 0.769496
0.5 0.6 1.7 0.778244
0.5 0.6 1.8 0.786753
0.5 0.6 1.9 0.795022
0.5 0.6 2 0.80305
0.5 0.6 2.1 0.810838
0.5 0.6 2.2 0.818388
0.5 0.6 2.3 0.825702
0.5 0.6 2.4 0.832781
0.5 0.6 2.5 0.839628
0.5 0.6 2.6 0.846247
0.5 0.6 2.7 0.852641
0.5 0.6 2.8 0.858813
0.5 0.6 2.9 0.864767
0.5 0.6 3 0.870509
0.5 0.6 3.1 0.876041
0.5 0.6 3.2 0.88137
0.5 0.6 3.3 0.886499
0.5 0.6 3.4 0.891433
0.5 0.6 3.5 0.896178
0.5 0.6 3.6 0.900739
0.5 0.6 3.7 0.905121
0.5 0.6 3.8 0.909329
0.5 0.6 3.9 0.913368
0.5 0.6 4 0.917243
0.5 0.6 4.1 0.92096
0.5 0.6 4.2 0.924524
0.5 0.6 4.3 0.92794
0.5 0.6 4.4 0.931212
0.5 0.6 4.5 0.934347
0.5 0.6 4.6 0.937348
0.5 0.6 4.7 0.940221
0.5 0.6 4.8 0.94297
0.5 0.6 4.9 0.9456
0.5 0.6 5 0.948116
0.5 0.6 5.1 0.950521
0.5 0.6 5.2 0.95282
0.5 0.6 5.3 0.955018
0.5 0.6 5.4 0.957118
0.5 0.6 5.5 0.959124
0.5 0.6 5.6 0.961039
0.5 0.6 5.7 0.962869
0.5 0.6 5.8 0.964616
0.5 0.6 5.9 0.966283
0.5 0.6 6 0.967875
0.5 0.6 6.1 0.969394
0.5 0.6 6.2 0.970843
0.5 0.6 6.3 0.972225
0.5 0.6 6.4 0.973544
0.5 0.6 6.5 0.974802
0.5 0.6 6.6 0.976001
0.5 0.6 6.7 0.977145
0.5 0.6 6.8 0.978235
0.5 0.6 6.9 0.979275
0.5 0.6 7 0.980266
0.5 0.6 7.1 0.98121
0.5 0.6 7.2 0.98211
0.5 0.6 7.3 0.982968
0.5 0.6 7.4 0.983785
0.5 0.6 7.5 0.984564
0.5 0.6 7.6 0.985305
0.5 0.6 7.7 0.986012
0.5 0.6 7.8 0.986685
0.5 0.6 7.9 0.987326
0.5 0.6 8 0.987937
0.5 0.6 8.1 0.988518
0.5 0.6 8.2 0.989072
0.5 0.6 8.3 0.9896
0.5 0.6 8.4 0.990102
0.5 0.6 8.5 0.99058
0.5 0.6 8.6 0.991035
0.5 0.6 8.7 0.991469
0.5 0.6 8.8 0.991882
0.5 0.6 8.9 0.992274
0.5 0.6 9 0.992648
0.5 0.6 9.1 0.993004
0.5 0.6 9.2 0.993343
0.5 0.6 9.3 0.993666
0.5 0.6 9.4 0.993973
0.5 0.6 9.5 0.994265
0.5 0.6 9.6 0.994543
0.5 0.6 9.7 0.994808
0.5 0.6 9.8 0.99506
0.5 0.6 9.9 0.9953
0.5 0.6 10 0.995528
0.5 0.7 0 0.7
0.5 0.7 0.1 0.710394
0.5 0.7 0.2 0.720571
0.5 0.7 0.3 0.730527
0.5 0.7 0.4 0.740256
0.5 0.7 0.5 0.749753
0.5 0.7 0.6 0.759017
0.5 0.7 0.7 0.768044
0.5 0.7 0.8 0.776832
0.5 0.7 0.9 0.78538
0.5 0.7 1 0.793688
0.5 0.7 1.1 0.801755
0.5 0.7 1.2 0.809582
0.5 0.7 1.3 0.817171
0.5 0.7 1.4 0.824523
0.5 0.7 1.5 0.83164
0.5 0.7 1.6 0.838526
0.5 0.7 1.7 0.845181
0.5 0.7 1.8 0.851612
0.5 0.7 1.9 0.85782
0.5 0.7 2 0.86381
0.5 0.7 2.1 0.869585
0.5 0.7 2.2 0.875152
0.5 0.7 2.3 0.880513
0.5 0.7 2.4 0.885674
0.5 0.7 2.5 0.89064
0.5 0.7 2.6 0.895416
0.5 0.7 2.7 0.900007
0.5 0.7 2.8 0.904417
0.5 0.7 2.9 0.908653
0.5 0.7 3 0.912719
0.5 0.7 3.1 0.916621
0.5 0.7 3.2 0.920364
0.5 0.7 3.3 0.923952
0.5 0.7 3.4 0.927392
0.5 0.7 3.5 0.930687
0.5 0.7 3.6 0.933844
0.5 0.7 3.7 0.936867
0.5 0.7 3.8 0.939761
0.5 0.7 3.9 0.94253
0.5 0.7 4 0.945179
0.5 0.7 4.1 0.947713
0.5 0.7 4.2 0.950136
0.5 0.7 4.3 0.952452
0.5 0.7 4.4 0.954666
0.5 0.7 4.5 0.956781
0.5 0.7 4.6 0.958802
0.5 0.7 4.7 0.960732
0.5 0.7 4.8 0.962576
0.5 0.7 4.9 0.964336
0.5 0.7 5 0.966016
0.5 0.7 5.1 0.96762
0.5 0.7 5.2 0.96915
0.5 0.7 5.3 0.970611
0.5 0.7 5.4 0.972004
0.5 0.7 5.5 0.973333
0.5 0.7 5.6 0.9746
0.5 0.7 5.7 0.975809
0.5 0.7 5.8 0.976962
0.5 0.7 5.9 0.978061
0.5 0.7 6 0.979108
0.5 0.7 6.1 0.980107
0.5 0.7 6.2 0.981059
0.5 0.7 6.3 0.981966
0.5 0.7 6.4 0.98283
0.5 0.7 6.5 0.983654
0.5 0.7 6.6 0.984439
0.5 0.7 6.7 0.985187
0.5 0.7 6.8 0.985899
0.5 0.7 6.9 0.986577
0.5 0.7 7 0.987224
0.5 0.7 7.1 0.987839
0.5 0.7 7.2 0.988425
0.5 0.7 7.3 0.988984
0.5 0.7 7.4 0.989515
0.5 0.7 7.5 0.990022
0.5 0.7 7.6 0.990504
0.5 0.7 7.7 0.990963
0.5 0.7 7.8 0.9914
0.5 0.7 7.9 0.991816
0.5 0.7 8 0.992212
0.5 0.7 8.1 0.992589
0.5 0.7 8.2 0.992948
0.5 0.7 8.3 0.993289
0.5 0.7 8.4 0.993614
0.5 0.7 8.5 0.993924
0.5 0.7 8.6 0.994219
0.5 0.7 8.7 0.994499
0.5 0.7 8.8 0.994766
0.5 0.7 8.9 0.99502
0.5 0.7 9 0.995262
0.5 0.7 9.1 0.995492
0.5 0.7 9.2 0.995711
0.5 0.7 9.3 0.995919
0.5 0.7 9.4 0.996117
0.5 0.7 9.5 0.996306
0.5 0.7 9.6 0.996485
0.5 0.7 9.7 0.996656
0.5 0.7 9.8 0.996819
0.5 0.7 9.9 0.996973
0.5 0.7 10 0.997121
0.5 0.8 0 0.8
0.5 0.8 0.1 0.80788
0.5 0.8 0.2 0.815521
0.5 0.8 0.3 0.822925
0.5 0.8 0.4 0.830094
0.5 0.8 0.5 0.83703
0.5 0.8 0.6 0.843736
0.5 0.8 0.7 0.850216
0.5 0.8 0.8 0.856472
0.5 0.8 0.9 0.86251
0.5 0.8 1 0.868332
0.5 0.8 1.1 0.873944
0.5 0.8 1.2 0.879351
0.5 0.8 1.3 0.884555
0.5 0.8 1.4 0.889564
0.5 0.8 1.5 0.894381
0.5 0.8 1.6 0.899012
0.5 0.8 1.7 0.903462
0.5 0.8 1.8 0.907736
0.5 0.8 1.9 0.911839
0.5 0.8 2 0.915776
0.5 0.8 2.1 0.919553
0.5 0.8 2.2 0.923175
0.5 0.8 2.3 0.926647
0.5 0.8 2.4 0.929974
0.5 0.8 2.5 0.933161
0.5 0.8 2.6 0.936213
0.5 0.8 2.7 0.939135
0.5 0.8 2.8 0.941931
0.5 0.8 2.9 0.944606
0.5 0.8 3 0.947165
0.5 0.8 3.1 0.949612
0.5 0.8 3.2 0.951951
0.5 0.8 3.3 0.954187
0.5 0.8 3.4 0.956324
0.5 0.8 3.5 0.958365
0.5 0.8 3.6 0.960315
0.5 0.8 3.7 0.962177
0.5 0.8 3.8 0.963956
0.5 0.8 3.9 0.965653
0.5 0.8 4 0.967273
0.5 0.8 4.1 0.96882
0.5 0.8 4.2 0.970295
0.5 0.8 4.3 0.971703
0.5 0.8 4.4 0.973046
0.5 0.8 4.5 0.974327
0.5 0.8 4.6 0.975548
0.5 0.8 4.7 0.976713
0.5 0.8 4.8 0.977823
0.5 0.8 4.9 0.978882
0.5 0.8 5 0.979891
0.5 0.8 5.1 0.980853
0.5 0.8 5.2 0.98177
0.5 0.8 5.3 0.982644
0.5 0.8 5.4 0.983476
0.5 0.8 5.5 0.984269
0.5 0.8 5.6 0.985025
0.5 0.8 5.7 0.985745
0.5 0.8 5.8 0.986431
0.5 0.8 5.9 0.987084
0.5 0.8 6 0.987706
0.5 0.8 6.1 0.988299
0.5 0.8 6.2 0.988863
0.5 0.8 6.3 0.989401
0.5 0.8 6.4 0.989912
0.5 0.8 6.5 0.9904
0.5 0.8 6.6 0.990863
0.5 0.8 6.7 0.991305
0.5 0.8 6.8 0.991726
0.5 0.8 6.9 0.992126
0.5 0.8 7 0.992507
0.5 0.8 7.1 0.99287
0.5 0.8 7.2 0.993215
0.5 0.8 7.3 0.993544
0.5 0.8 7.4 0.993857
0.5 0.8 7.5 0.994155
0.5 0.8 7.6 0.994438
0.5 0.8 7.7 0.994708
0.5 0.8 7.8 0.994965
0.5 0.8 7.9 0.995209
0.5 0.8 8 0.995442
0.5 0.8 8.1 0.995663
0.5 0.8 8.2 0.995874
0.5 0.8 8.3 0.996074
0.5 0.8 8.4 0.996265
0.5 0.8 8.5 0.996447
0.5 0.8 8.6 0.996619
0.5 0.8 8.7 0.996784
0.5 0.8 8.8 0.99694
0.5 0.8 8.9 0.997089
0.5 0.8 9 0.99723
0.5 0.8 9.1 0.997365
0.5 0.8 9.2 0.997493
0.5 0.8 9.3 0.997615
0.5 0.8 9.4 0.997731
0.5 0.8 9.5 0.997842
0.5 0.8 9.6 0.997947
0.5 0.8 9.7 0.998047
0.5 0.8 9.8 0.998142
0.5 0.8 9.9 0.998232
0.5 0.8 10 0.998318
0.5 0.9 0 0.9
0.5 0.9 0.1 0.904411
0.5 0.9 0.2 0.908647
0.5 0.9 0.3 0.912713
0.5 0.9 0.4 0.916615
0.5 0.9 0.5 0.920358
0.5 0.9 0.6 0.923947
0.5 0.9 0.7 0.927387
0.5 0.9 0.8 0.930683
0.5 0.9 0.9 0.93384
0.5 0.9 1 0.936863
0.5 0.9 1.1 0.939756
0.5 0.9 1.2 0.942526
0.5 0.9 1.3 0.945175
0.5 0.9 1.4 0.947709
0.5 0.9 1.5 0.950132
0.5 0.9 1.6 0.952449
0.5 0.9 1.7 0.954663
0.5 0.9 1.8 0.956778
0.5 0.9 1.9 0.958799
0.5 0.9 2 0.96073
0.5 0.9 2.1 0.962573
0.5 0.9 2.2 0.964333
0.5 0.9 2.3 0.966014
0.5 0.9 2.4 0.967618
0.5 0.9 2.5 0.969148
0.5 0.9 2.6 0.970609
0.5 0.9 2.7 0.972002
0.5 0.9 2.8 0.973331
0.5 0.9 2.9 0.974599
0.5 0.9 3 0.975808
0.5 0.9 3.1 0.97696
0.5 0.9 3.2 0.978059
0.5 0.9 3.3 0.979107
0.5 0.9 3.4 0.980106
0.5 0.9 3.5 0.981058
0.5 0.9 3.6 0.981965
0.5 0.9 3.7 0.982829
0.5 0.9 3.8 0.983653
0.5 0.9 3.9 0.984438
0.5 0.9 4 0.985186
0.5 0.9 4.1 0.985898
0.5 0.9 4.2 0.986576
0.5 0.9 4.3 0.987223
0.5 0.9 4.4 0.987838
0.5 0.9 4.5 0.988425
0.5 0.9 4.6 0.988983
0.5 0.9 4.7 0.989515
0.5 0.9 4.8 0.990021
0.5 0.9 4.9 0.990503
0.5 0.9 5 0.990962
0.5 0.9 5.1 0.991399
0.5 0.9 5.2 0.991815
0.5 0.9 5.3 0.992211
0.5 0.9 5.4 0.992588
0.5 0.9 5.5 0.992947
0.5 0.9 5.6 0.993289
0.5 0.9 5.7 0.993614
0.5 0.9 5.8 0.993923
0.5 0.9 5.9 0.994218
0.5 0.9 6 0.994499
0.5 0.9 6.1 0.994765
0.5 0.9 6.2 0.995019
0.5 0.9 6.3 0.995261
0.5 0.9 6.4 0.995491
0.5 0.9 6.5 0.99571
0.5 0.9 6.6 0.995919
0.5 0.9 6.7 0.996117
0.5 0.9 6.8 0.996306
0.5 0.9 6.9 0.996485
0.5 0.9 7 0.996656
0.5 0.9 7.1 0.996819
0.5 0.9 7.2 0.996973
0.5 0.9 7.3 0.99712
0.5 0.9 7.4 0.99726
0.5 0.9 7.5 0.997394
0.5 0.9 7.6 0.997521
0.5 0.9 7.7 0.997641
0.5 0.9 7.8 0.997756
0.5 0.9 7.9 0.997865
0.5 0.9 8 0.997969
0.5 0.9 8.1 0.998068
0.5 0.9 8.2 0.998162
0.5 0.9 8.3 0.998251
0.5 0.9 8.4 0.998337
0.5 0.9 8.5 0.998418
0.5 0.9 8.6 0.998495
0.5 0.9 8.7 0.998568
0.5 0.9 8.8 0.998638
0.5 0.9 8.9 0.998704
0.5 0.9 9 0.998767
0.5 0.9 9.1 0.998827
0.5 0.9 9.2 0.998884
0.5 0.9 9.3 0.998939
0.5 0.9 9.4 0.99899
0.5 0.9 9.5 0.99904
0.5 0.9 9.6 0.999086
0.5 0.9 9.7 0.999131
0.5 0.9 9.8 0.999173
0.5 0.9 9.9 0.999214
0.5 0.9 10 0.999252
0.5 1 0 1
0.5 1 0.1 1
0.5 1 0.2 1
0.5 1 0.3 1
0.5 1 0.4 1
0.5 1 0.5 1
0.5 1 0.6 1
0.5 1 0.7 1
0.5 1 0.8 1
0.5 1 0.9 1
0.5 1 1 1
0.5 1 1.1 1
0.5 1 1.2 1
0.5 1 1.3 1
0.5 1 1.4 1
0.5 1 1.5 1
0.5 1 1.6 1
0.5 1 1.7 1
0.5 1 1.8 1
0.5 1 1.9 1
0.5 1 2 1
0.5 1 2.1 1
0.5 1 2.2 1
0.5 1 2.3 1
0.5 1 2.4 1
0.5 1 2.5 1
0.5 1 2.6 1
0.5 1 2.7 1
0.5 1 2.8 1
0.5 1 2.9 1
0.5 1 3 1
0.5 1 3.1 1
0.5 1 3.2 1
0.5 1 3.3 1
0.5 1 3.4 1
0.5 1 3.5 1
0.5 1 3.6 1
0.5 1 3.7 1
0.5 1 3.8 1
0.5 1 3.9 1
0.5 1 4 1
0.5 1 4.1 1
0.5 1 4.2 1
0.5 1 4.3 1
0.5 1 4.4 1
0.5 1 4.5 1
0.5 1 4.6 1
0.5 1 4.7 1
0.5 1 4.8 1
0.5 1 4.9 1
0.5 1 5 1
0.5 1 5.1 1
0.5 1 5.2 1
0.5 1 5.3 1
0.5 1 5.4 1
0.5 1 5.5 1
0.5 1 5.6 1
0.5 1 5.7 1
0.5 1 5.8 1
0.5 1 5.9 1
0.5 1 6 1
0.5 1 6.1 1
0.5 1 6.2 1
0.5 1 6.3 1
0.5 1 6.4 1
0.5 1 6.5 1
0.5 1 6.6 1
0.5 1 6.7 1
0.5 1 6.8 1
0.5 1 6.9 1
0.5 1 7 1
0.5 1 7.1 1
0.5 1 7.2 1
0.5 1 7.3 1
0.5 1 7.4 1
0.5 1 7.5 1
0.5 1 7.6 1
0.5 1 7.7 1
0.5 1 7.8 1
0.5 1 7.9 1
0.5 1 8 1
0.5 1 8.1 1
0.5 1 8.2 1
0.5 1 8.3 1
0.5 1 8.4 1
0.5 1 8.5 1
0.5 1 8.6 1
0.5 1 8.7 1
0.5 1 8.8 1
0.5 1 8.9 1
0.5 1 9 1
0.5 1 9.1 1
0.5 1 9.2 1
0.5 1 9.3 1
0.5 1 9.4 1
0.5 1 9.5 1
0.5 1 9.6 1
0.5 1 9.7 1
0.5 1 9.8 1
0.5 1 9.9 1
0.5 1 10 1
1 0 0 0
1 0 0.1 0
1 0 0.2 0
1 0 0.3 0
1 0 0.4 0
1 0 0.5 0
1 0 0.6 0
1 0 0.7 0
1 0 0.8 0
1 0 0.9 0
1 0 1 0
1 0 1.1 0
1 0 1.2 0
1 0 1.3 0
1 0 1.4 0
1 0 1.5 0
1 0 1.6 0
1 0 1.7 0
1 0 1.8 0
1 0 1.9 0
1 0 2 0
1 0 2.1 0
1 0 2.2 0
1 0 2.3 0
1 0 2.4 0
1 0 2.5 0
1 0 2.6 0
1 0 2.7 0
1 0 2.8 0
1 0 2.9 0
1 0 3 0
1 0 3.1 0
1 0 3.2 0
1 0 3.3 0
1 0 3.4 0
1 0 3.5 0
1 0 3.6 0
1 0 3.7 0
1 0 3.8 0
1 0 3.9 0
1 0 4 0
1 0 4.1 0
1 0 4.2 0
1 0 4.3 0
1 0 4.4 0
1 0 4.5 0
1 0 4.6 0
1 0 4.7 0
1 0 4.8 0
1 0 4.9 0
1 0 5 0
1 0 5.1 0
1 0 5.2 0
1 0 5.3 0
1 0 5.4 0
1 0 5.5 0
1 0 5.6 0
1 0 5.7 0
1 0 5.8 0
1 0 5.9 0
1 0 6 0
1 0 6.1 0
1 0 6.2 0
1 0 6.3 0
1 0 6.4 0
1 0 6.5 0
1 0 6.6 0
1 0 6.7 0
1 0 6.8 0
1 0 6.9 0
1 0 7 0
1 0 7.1 0
1 0 7.2 0
1 0 7.3 0
1 0 7.4 0
1 0 7.5 0
1 0 7.6 0
1 0 7.7 0
1 0 7.8 0
1 0 7.9 0
1 0 8 0
1 0 8.1 0
1 0 8.2 0
1 0 8.3 0
1 0 8.4 0
1 0 8.5 0
1 0 8.6 0
1 0 8.7 0
1 0 8.8 0
1 0 8.9 0
1 0 9 0
1 0 9.1 0
1 0 9.2 0
1 0 9.3 0
1 0 9.4 0
1 0 9.5 0
1 0 9.6 0
1 0 9.7 0
1 0 9.8 0
1 0 9.9 0
1 0 10 0
1 0.1 0 0.1
1 0.1 0.1 0.109367
1 0.1 0.2 0.119495
1 0.1 0.3 0.130423
1 0.1 0.4 0.142189
1 0.1 0.5 0.154828
1 0.1 0.6 0.16837
1 0.1 0.7 0.18284
1 0.1 0.8 0.198257
1 0.1 0.9 0.214632
1 0.1 1 0.231969
1 0.1 1.1 0.25026
1 0.1 1.2 0.269487
1 0.1 1.3 0.289621
