Time nR nF
80.02 230.864 73.0422
80.03 230.846 73.0593
80.04 230.829 73.0763
80.05 230.811 73.0934
80.06 230.793 73.1103
80.07 230.774 73.1272
80.08 230.756 73.1441
80.09 230.738 73.1609
80.1 230.719 73.1777
80.11 230.701 73.1944
80.12 230.682 73.2111
80.13 230.663 73.2277
80.14 230.644 73.2442
80.15 230.624 73.2607
80.16 230.605 73.2772
80.17 230.586 73.2936
80.18 230.566 73.31
80.19 230.546 73.3262
80.2 230.527 73.3425
80.21 230.507 73.3587
80.22 230.486 73.3748
80.23 230.466 73.3909
80.24 230.446 73.4069
80.25 230.425 73.4229
80.26 230.405 73.4388
80.27 230.384 73.4546
80.28 230.363 73.4704
80.29 230.342 73.4861
80.3 230.321 73.5018
80.31 230.3 73.5174
80.32 230.279 73.533
80.33 230.258 73.5485
80.34 230.236 73.5639
80.35 230.214 73.5793
80.36 230.193 73.5946
80.37 230.171 73.6099
80.38 230.149 73.6251
80.39 230.127 73.6402
80.4 230.104 73.6553
80.41 230.082 73.6703
80.42 230.06 73.6852
80.43 230.037 73.7001
80.44 230.015 73.7149
80.45 229.992 73.7297
80.46 229.969 73.7444
80.47 229.946 73.759
80.48 229.923 73.7735
80.49 229.9 73.788
80.5 229.876 73.8025
80.51 229.853 73.8168
80.52 229.83 73.8311
80.53 229.806 73.8454
80.54 229.782 73.8595
80.55 229.759 73.8736
80.56 229.735 73.8876
80.57 229.711 73.9016
80.58 229.687 73.9155
80.59 229.662 73.9293
80.6 229.638 73.9431
80.61 229.614 73.9567
80.62 229.589 73.9704
80.63 229.565 73.9839
80.64 229.54 73.9974
80.65 229.515 74.0108
80.66 229.491 74.0241
80.67 229.466 74.0374
80.68 229.441 74.0506
80.69 229.415 74.0637
80.7 229.39 74.0767
80.71 229.365 74.0897
80.72 229.34 74.1026
80.73 229.314 74.1154
80.74 229.289 74.1282
80.75 229.263 74.1409
80.76 229.237 74.1535
80.77 229.212 74.166
80.78 229.186 74.1784
80.79 229.16 74.1908
80.8 229.134 74.2031
80.81 229.108 74.2154
80.82 229.081 74.2275
80.83 229.055 74.2396
80.84 229.029 74.2516
80.85 229.002 74.2635
80.86 228.976 74.2754
80.87 228.949 74.2872
80.88 228.923 74.2989
80.89 228.896 74.3105
80.9 228.869 74.322
80.91 228.842 74.3335
80.92 228.815 74.3449
80.93 228.788 74.3562
80.94 228.761 74.3674
80.95 228.734 74.3785
80.96 228.707 74.3896
80.97 228.68 74.4006
80.98 228.652 74.4115
80.99 228.625 74.4223
81 228.597 74.4331
81.01 228.57 74.4438
81.02 228.542 74.4544
81.03 228.515 74.4649
81.04 228.487 74.4753
81.05 228.459 74.4856
81.06 228.431 74.4959
81.07 228.403 74.5061
81.08 228.375 74.5162
81.09 228.347 74.5262
81.1 228.319 74.5361
81.11 228.291 74.546
81.12 228.263 74.5558
81.13 228.235 74.5655
81.14 228.207 74.5751
81.15 228.178 74.5846
81.16 228.15 74.594
81.17 228.121 74.6034
81.18 228.093 74.6127
81.19 228.064 74.6218
81.2 228.036 74.631
81.21 228.007 74.64
81.22 227.978 74.6489
81.23 227.95 74.6578
81.24 227.921 74.6665
81.25 227.892 74.6752
81.26 227.863 74.6838
81.27 227.834 74.6923
81.28 227.806 74.7007
81.29 227.777 74.7091
81.3 227.748 74.7173
81.31 227.719 74.7255
81.32 227.689 74.7336
81.33 227.66 74.7416
81.34 227.631 74.7495
81.35 227.602 74.7573
81.36 227.573 74.7651
81.37 227.544 74.7727
81.38 227.514 74.7803
81.39 227.485 74.7877
81.4 227.456 74.7951
81.41 227.426 74.8024
81.42 227.397 74.8097
81.43 227.367 74.8168
81.44 227.338 74.8238
81.45 227.308 74.8308
81.46 227.279 74.8376
81.47 227.249 74.8444
81.48 227.22 74.8511
81.49 227.19 74.8577
81.5 227.161 74.8642
81.51 227.131 74.8707
81.52 227.101 74.877
81.53 227.072 74.8832
81.54 227.042 74.8894
81.55 227.012 74.8955
81.56 226.983 74.9015
81.57 226.953 74.9074
81.58 226.923 74.9132
81.59 226.893 74.9189
81.6 226.864 74.9245
81.61 226.834 74.93
81.62 226.804 74.9355
81.63 226.774 74.9409
81.64 226.744 74.9461
81.65 226.715 74.9513
81.66 226.685 74.9564
81.67 226.655 74.9614
81.68 226.625 74.9663
81.69 226.595 74.9712
81.7 226.565 74.9759
81.71 226.535 74.9806
81.72 226.505 74.9851
81.73 226.476 74.9896
81.74 226.446 74.994
81.75 226.416 74.9983
81.76 226.386 75.0025
81.77 226.356 75.0066
81.78 226.326 75.0106
81.79 226.296 75.0145
81.8 226.266 75.0184
81.81 226.236 75.0221
81.82 226.207 75.0258
81.83 226.177 75.0294
81.84 226.147 75.0329
81.85 226.117 75.0363
81.86 226.087 75.0396
81.87 226.057 75.0428
81.88 226.027 75.0459
81.89 225.998 75.049
81.9 225.968 75.0519
81.91 225.938 75.0548
81.92 225.908 75.0575
81.93 225.878 75.0602
81.94 225.849 75.0628
81.95 225.819 75.0653
81.96 225.789 75.0677
81.97 225.76 75.0701
81.98 225.73 75.0723
81.99 225.7 75.0744
82 225.67 75.0765
82.01 225.641 75.0785
82.02 225.611 75.0803
82.03 225.582 75.0821
82.04 225.552 75.0838
82.05 225.522 75.0854
82.06 225.493 75.087
82.07 225.463 75.0884
82.08 225.434 75.0898
82.09 225.404 75.091
82.1 225.375 75.0922
82.11 225.346 75.0933
82.12 225.316 75.0943
82.13 225.287 75.0952
82.14 225.258 75.096
82.15 225.228 75.0967
82.16 225.199 75.0974
82.17 225.17 75.0979
82.18 225.141 75.0984
82.19 225.111 75.0988
82.2 225.082 75.099
82.21 225.053 75.0992
82.22 225.024 75.0994
82.23 224.995 75.0994
82.24 224.966 75.0993
82.25 224.937 75.0992
82.26 224.908 75.099
82.27 224.879 75.0986
82.28 224.85 75.0982
82.29 224.822 75.0977
82.3 224.793 75.0972
82.31 224.764 75.0965
82.32 224.735 75.0957
82.33 224.707 75.0949
82.34 224.678 75.094
82.35 224.65 75.093
82.36 224.621 75.0919
82.37 224.593 75.0907
82.38 224.564 75.0894
82.39 224.536 75.0881
82.4 224.508 75.0866
82.41 224.479 75.0851
82.42 224.451 75.0835
82.43 224.423 75.0818
82.44 224.395 75.08
82.45 224.367 75.0782
82.46 224.339 75.0762
82.47 224.311 75.0742
82.48 224.283 75.0721
82.49 224.255 75.0699
82.5 224.227 75.0676
82.51 224.2 75.0653
82.52 224.172 75.0628
82.53 224.144 75.0603
82.54 224.117 75.0577
82.55 224.089 75.055
82.56 224.062 75.0522
82.57 224.034 75.0494
82.58 224.007 75.0464
82.59 223.98 75.0434
82.6 223.952 75.0403
82.61 223.925 75.0371
82.62 223.898 75.0338
82.63 223.871 75.0305
82.64 223.844 75.0271
82.65 223.817 75.0236
82.66 223.791 75.02
82.67 223.764 75.0163
82.68 223.737 75.0125
82.69 223.71 75.0087
82.7 223.684 75.0048
82.71 223.657 75.0008
82.72 223.631 74.9967
82.73 223.605 74.9926
82.74 223.578 74.9884
82.75 223.552 74.9841
82.76 223.526 74.9797
82.77 223.5 74.9752
82.78 223.474 74.9707
82.79 223.448 74.9661
82.8 223.422 74.9614
82.81 223.396 74.9566
82.82 223.371 74.9518
82.83 223.345 74.9468
82.84 223.319 74.9418
82.85 223.294 74.9368
82.86 223.269 74.9316
82.87 223.243 74.9264
82.88 223.218 74.9211
82.89 223.193 74.9157
82.9 223.168 74.9103
82.91 223.143 74.9047
82.92 223.118 74.8991
82.93 223.093 74.8934
82.94 223.068 74.8877
82.95 223.043 74.8819
82.96 223.019 74.876
82.97 222.994 74.87
82.98 222.97 74.864
82.99 222.946 74.8578
83 222.921 74.8517
83.01 222.897 74.8454
83.02 222.873 74.8391
83.03 222.849 74.8327
83.04 222.825 74.8262
83.05 222.801 74.8196
83.06 222.777 74.813
83.07 222.754 74.8063
83.08 222.73 74.7996
83.09 222.707 74.7928
83.1 222.683 74.7859
83.11 222.66 74.7789
83.12 222.637 74.7719
83.13 222.614 74.7648
83.14 222.591 74.7576
83.15 222.568 74.7504
83.16 222.545 74.743
83.17 222.522 74.7357
83.18 222.499 74.7282
83.19 222.477 74.7207
83.2 222.454 74.7131
83.21 222.432 74.7055
83.22 222.41 74.6978
83.23 222.388 74.69
83.24 222.366 74.6822
83.25 222.344 74.6743
83.26 222.322 74.6663
83.27 222.3 74.6583
83.28 222.278 74.6502
83.29 222.257 74.642
83.3 222.235 74.6338
83.31 222.214 74.6255
83.32 222.192 74.6172
83.33 222.171 74.6088
83.34 222.15 74.6003
83.35 222.129 74.5918
83.36 222.108 74.5832
83.37 222.087 74.5745
83.38 222.067 74.5658
83.39 222.046 74.557
83.4 222.026 74.5482
83.41 222.005 74.5393
83.42 221.985 74.5303
83.43 221.965 74.5213
83.44 221.945 74.5122
83.45 221.925 74.5031
83.46 221.905 74.4939
83.47 221.885 74.4846
83.48 221.865 74.4753
83.49 221.846 74.466
83.5 221.826 74.4565
83.51 221.807 74.447
83.52 221.788 74.4375
83.53 221.769 74.4279
83.54 221.75 74.4183
83.55 221.731 74.4086
83.56 221.712 74.3988
83.57 221.693 74.389
83.58 221.675 74.3791
83.59 221.656 74.3692
83.6 221.638 74.3592
83.61 221.62 74.3492
83.62 221.602 74.3391
83.63 221.584 74.329
83.64 221.566 74.3188
83.65 221.548 74.3086
83.66 221.53 74.2983
83.67 221.513 74.288
83.68 221.495 74.2776
83.69 221.478 74.2671
83.7 221.461 74.2566
83.71 221.443 74.2461
83.72 221.426 74.2355
83.73 221.41 74.2249
83.74 221.393 74.2142
83.75 221.376 74.2035
83.76 221.36 74.1927
83.77 221.343 74.1819
83.78 221.327 74.171
83.79 221.311 74.1601
83.8 221.294 74.1491
83.81 221.279 74.1381
83.82 221.263 74.127
83.83 221.247 74.1159
83.84 221.231 74.1048
83.85 221.216 74.0936
83.86 221.2 74.0823
83.87 221.185 74.0711
83.88 221.17 74.0597
83.89 221.155 74.0484
83.9 221.14 74.037
83.91 221.125 74.0255
83.92 221.111 74.014
83.93 221.096 74.0025
83.94 221.082 73.9909
83.95 221.067 73.9793
83.96 221.053 73.9676
83.97 221.039 73.9559
83.98 221.025 73.9442
83.99 221.011 73.9324
84 220.997 73.9206
84.01 220.984 73.9087
84.02 220.97 73.8968
84.03 220.957 73.8849
84.04 220.944 73.8729
84.05 220.931 73.8609
84.06 220.918 73.8489
84.07 220.905 73.8368
84.08 220.892 73.8247
84.09 220.879 73.8126
84.1 220.867 73.8004
84.11 220.855 73.7882
84.12 220.842 73.7759
84.13 220.83 73.7636
84.14 220.818 73.7513
84.15 220.806 73.7389
84.16 220.794 73.7266
84.17 220.783 73.7141
84.18 220.771 73.7017
84.19 220.76 73.6892
84.2 220.749 73.6767
84.21 220.737 73.6641
84.22 220.726 73.6516
84.23 220.715 73.639
84.24 220.705 73.6263
84.25 220.694 73.6137
84.26 220.684 73.601
84.27 220.673 73.5883
84.28 220.663 73.5755
84.29 220.653 73.5627
84.3 220.643 73.5499
84.31 220.633 73.5371
84.32 220.623 73.5242
84.33 220.613 73.5113
84.34 220.604 73.4984
84.35 220.594 73.4855
84.36 220.585 73.4725
84.37 220.576 73.4595
84.38 220.567 73.4465
84.39 220.558 73.4335
84.4 220.549 73.4204
84.41 220.54 73.4073
84.42 220.532 73.3942
84.43 220.523 73.3811
84.44 220.515 73.368
84.45 220.507 73.3548
84.46 220.499 73.3416
84.47 220.491 73.3284
84.48 220.483 73.3151
84.49 220.476 73.3019
84.5 220.468 73.2886
84.51 220.461 73.2753
84.52 220.453 73.262
84.53 220.446 73.2487
84.54 220.439 73.2353
84.55 220.432 73.2219
84.56 220.426 73.2086
84.57 220.419 73.1952
84.58 220.412 73.1817
84.59 220.406 73.1683
84.6 220.4 73.1548
84.61 220.394 73.1414
84.62 220.388 73.1279
84.63 220.382 73.1144
84.64 220.376 73.1009
84.65 220.37 73.0873
84.66 220.365 73.0738
84.67 220.359 73.0603
84.68 220.354 73.0467
84.69 220.349 73.0331
84.7 220.344 73.0195
84.71 220.339 73.0059
84.72 220.334 72.9923
84.73 220.33 72.9787
84.74 220.325 72.965
84.75 220.321 72.9514
84.76 220.316 72.9377
84.77 220.312 72.924
84.78 220.308 72.9104
84.79 220.304 72.8967
84.8 220.301 72.883
84.81 220.297 72.8693
84.82 220.293 72.8556
84.83 220.29 72.8418
84.84 220.287 72.8281
84.85 220.284 72.8144
84.86 220.281 72.8006
84.87 220.278 72.7869
84.88 220.275 72.7731
84.89 220.272 72.7594
84.9 220.27 72.7456
84.91 220.267 72.7319
84.92 220.265 72.7181
84.93 220.263 72.7043
84.94 220.261 72.6905
84.95 220.259 72.6767
84.96 220.257 72.663
84.97 220.256 72.6492
84.98 220.254 72.6354
84.99 220.253 72.6216
85 220.251 72.6078
85.01 220.25 72.594
85.02 220.249 72.5802
85.03 220.248 72.5664
85.04 220.247 72.5526
85.05 220.247 72.5388
85.06 220.246 72.5251
85.07 220.246 72.5113
85.08 220.245 72.4975
85.09 220.245 72.4837
85.1 220.245 72.4699
85.11 220.245 72.4561
85.12 220.245 72.4423
85.13 220.246 72.4286
85.14 220.246 72.4148
85.15 220.247 72.401
85.16 220.247 72.3873
85.17 220.248 72.3735
85.18 220.249 72.3597
85.19 220.25 72.346
85.2 220.251 72.3323
85.21 220.252 72.3185
85.22 220.254 72.3048
85.23 220.255 72.2911
85.24 220.257 72.2773
85.25 220.259 72.2636
85.26 220.26 72.2499
85.27 220.262 72.2362
85.28 220.265 72.2226
85.29 220.267 72.2089
85.3 220.269 72.1952
85.31 220.272 72.1816
85.32 220.274 72.1679
85.33 220.277 72.1543
85.34 220.28 72.1406
85.35 220.283 72.127
85.36 220.286 72.1134
85.37 220.289 72.0998
85.38 220.292 72.0863
85.39 220.295 72.0727
85.4 220.299 72.0591
85.41 220.302 72.0456
85.42 220.306 72.0321
85.43 220.31 72.0185
85.44 220.314 72.005
85.45 220.318 71.9915
85.46 220.322 71.9781
85.47 220.327 71.9646
85.48 220.331 71.9512
85.49 220.336 71.9377
85.5 220.34 71.9243
85.51 220.345 71.9109
85.52 220.35 71.8975
85.53 220.355 71.8842
85.54 220.36 71.8708
85.55 220.365 71.8575
85.56 220.37 71.8442
85.57 220.376 71.8309
85.58 220.381 71.8176
85.59 220.387 71.8043
85.6 220.393 71.7911
85.61 220.399 71.7779
85.62 220.405 71.7647
85.63 220.411 71.7515
85.64 220.417 71.7383
85.65 220.423 71.7252
85.66 220.43 71.7121
85.67 220.436 71.699
85.68 220.443 71.6859
85.69 220.45 71.6728
85.7 220.456 71.6598
85.71 220.463 71.6468
85.72 220.47 71.6338
85.73 220.478 71.6208
85.74 220.485 71.6079
85.75 220.492 71.595
85.76 220.5 71.5821
85.77 220.507 71.5692
85.78 220.515 71.5564
85.79 220.523 71.5435
85.8 220.531 71.5307
85.81 220.539 71.518
85.82 220.547 71.5052
85.83 220.555 71.4925
85.84 220.563 71.4798
85.85 220.572 71.4671
85.86 220.58 71.4545
85.87 220.589 71.4418
85.88 220.598 71.4293
85.89 220.607 71.4167
85.9 220.616 71.4042
85.91 220.625 71.3916
85.92 220.634 71.3792
85.93 220.643 71.3667
85.94 220.652 71.3543
85.95 220.662 71.3419
85.96 220.671 71.3295
85.97 220.681 71.3172
85.98 220.691 71.3049
85.99 220.701 71.2926
86 220.71 71.2804
86.01 220.721 71.2681
86.02 220.731 71.256
86.03 220.741 71.2438
86.04 220.751 71.2317
86.05 220.762 71.2196
86.06 220.772 71.2075
86.07 220.783 71.1955
86.08 220.793 71.1835
86.09 220.804 71.1716
86.1 220.815 71.1596
86.11 220.826 71.1477
86.12 220.837 71.1359
86.13 220.848 71.124
86.14 220.86 71.1122
86.15 220.871 71.1005
86.16 220.882 71.0888
86.17 220.894 71.0771
86.18 220.906 71.0654
86.19 220.917 71.0538
86.2 220.929 71.0422
86.21 220.941 71.0307
86.22 220.953 71.0191
86.23 220.965 71.0077
86.24 220.977 70.9962
86.25 220.99 70.9848
86.26 221.002 70.9734
86.27 221.014 70.9621
86.28 221.027 70.9508
86.29 221.039 70.9396
86.3 221.052 70.9283
86.31 221.065 70.9172
86.32 221.078 70.906
86.33 221.091 70.8949
86.34 221.104 70.8838
86.35 221.117 70.8728
86.36 221.13 70.8618
86.37 221.143 70.8509
86.38 221.157 70.84
86.39 221.17 70.8291
86.4 221.184 70.8183
86.41 221.197 70.8075
86.42 221.211 70.7967
86.43 221.225 70.786
86.44 221.239 70.7753
86.45 221.253 70.7647
86.46 221.267 70.7541
86.47 221.281 70.7436
86.48 221.295 70.7331
86.49 221.309 70.7226
86.5 221.323 70.7122
86.51 221.338 70.7018
86.52 221.352 70.6915
86.53 221.367 70.6812
86.54 221.381 70.6709
86.55 221.396 70.6607
86.56 221.411 70.6506
86.57 221.426 70.6404
86.58 221.441 70.6304
86.59 221.456 70.6203
86.6 221.471 70.6103
86.61 221.486 70.6004
86.62 221.501 70.5905
86.63 221.516 70.5806
86.64 221.532 70.5708
86.65 221.547 70.5611
86.66 221.563 70.5513
86.67 221.578 70.5417
86.68 221.594 70.532
86.69 221.61 70.5224
86.7 221.625 70.5129
86.71 221.641 70.5034
86.72 221.657 70.494
86.73 221.673 70.4846
86.74 221.689 70.4752
86.75 221.705 70.4659
86.76 221.722 70.4566
86.77 221.738 70.4474
86.78 221.754 70.4382
86.79 221.77 70.4291
86.8 221.787 70.42
86.81 221.803 70.411
86.82 221.82 70.402
86.83 221.837 70.3931
86.84 221.853 70.3842
86.85 221.87 70.3754
86.86 221.887 70.3666
86.87 221.904 70.3579
86.88 221.921 70.3492
86.89 221.938 70.3405
86.9 221.955 70.3319
86.91 221.972 70.3234
86.92 221.989 70.3149
86.93 222.006 70.3065
86.94 222.024 70.2981
86.95 222.041 70.2897
86.96 222.058 70.2814
86.97 222.076 70.2732
86.98 222.093 70.265
86.99 222.111 70.2568
87 222.128 70.2487
87.01 222.146 70.2407
87.02 222.164 70.2327
87.03 222.182 70.2248
87.04 222.199 70.2169
87.05 222.217 70.209
87.06 222.235 70.2012
87.07 222.253 70.1935
87.08 222.271 70.1858
87.09 222.289 70.1782
87.1 222.307 70.1706
87.11 222.326 70.1631
87.12 222.344 70.1556
87.13 222.362 70.1482
87.14 222.38 70.1408
87.15 222.399 70.1335
87.16 222.417 70.1262
87.17 222.436 70.119
87.18 222.454 70.1118
87.19 222.473 70.1047
87.2 222.491 70.0976
87.21 222.51 70.0906
87.22 222.528 70.0837
87.23 222.547 70.0768
87.24 222.566 70.0699
87.25 222.585 70.0631
87.26 222.604 70.0564
87.27 222.622 70.0497
87.28 222.641 70.0431
87.29 222.66 70.0365
87.3 222.679 70.0299
87.31 222.698 70.0235
87.32 222.717 70.017
87.33 222.737 70.0107
87.34 222.756 70.0044
87.35 222.775 69.9981
87.36 222.794 69.9919
87.37 222.813 69.9858
87.38 222.833 69.9797
87.39 222.852 69.9736
87.4 222.871 69.9676
87.41 222.891 69.9617
87.42 222.91 69.9558
87.43 222.93 69.95
87.44 222.949 69.9443
87.45 222.969 69.9385
87.46 222.988 69.9329
87.47 223.008 69.9273
87.48 223.027 69.9217
87.49 223.047 69.9163
87.5 223.067 69.9108
87.51 223.086 69.9054
87.52 223.106 69.9001
87.53 223.126 69.8948
87.54 223.146 69.8896
87.55 223.165 69.8845
87.56 223.185 69.8794
87.57 223.205 69.8743
87.58 223.225 69.8693
87.59 223.245 69.8644
87.6 223.265 69.8595
87.61 223.285 69.8547
87.62 223.305 69.8499
87.63 223.325 69.8452
87.64 223.345 69.8406
87.65 223.365 69.836
87.66 223.385 69.8315
87.67 223.405 69.827
87.68 223.425 69.8225
87.69 223.445 69.8182
87.7 223.465 69.8139
87.71 223.485 69.8096
87.72 223.506 69.8054
87.73 223.526 69.8013
87.74 223.546 69.7972
87.75 223.566 69.7931
87.76 223.586 69.7892
87.77 223.607 69.7852
87.78 223.627 69.7814
87.79 223.647 69.7776
87.8 223.667 69.7738
87.81 223.688 69.7701
87.82 223.708 69.7665
87.83 223.728 69.7629
87.84 223.749 69.7594
87.85 223.769 69.7559
87.86 223.789 69.7525
87.87 223.81 69.7492
87.88 223.83 69.7459
87.89 223.85 69.7427
87.9 223.871 69.7395
87.91 223.891 69.7364
87.92 223.912 69.7333
87.93 223.932 69.7303
87.94 223.952 69.7273
87.95 223.973 69.7244
87.96 223.993 69.7216
87.97 224.014 69.7188
87.98 224.034 69.7161
87.99 224.055 69.7134
88 224.075 69.7108
88.01 224.095 69.7083
88.02 224.116 69.7058
88.03 224.136 69.7034
88.04 224.157 69.701
88.05 224.177 69.6986
88.06 224.198 69.6964
88.07 224.218 69.6942
88.08 224.239 69.692
88.09 224.259 69.6899
88.1 224.279 69.6879
88.11 224.3 69.6859
88.12 224.32 69.684
88.13 224.341 69.6821
88.14 224.361 69.6803
88.15 224.381 69.6786
88.16 224.402 69.6769
88.17 224.422 69.6752
88.18 224.443 69.6736
88.19 224.463 69.6721
88.2 224.483 69.6706
88.21 224.504 69.6692
88.22 224.524 69.6679
88.23 224.545 69.6666
88.24 224.565 69.6653
88.25 224.585 69.6642
88.26 224.606 69.663
88.27 224.626 69.662
88.28 224.646 69.6609
88.29 224.666 69.66
88.3 224.687 69.6591
88.31 224.707 69.6582
88.32 224.727 69.6575
88.33 224.747 69.6567
88.34 224.768 69.656
88.35 224.788 69.6554
88.36 224.808 69.6549
88.37 224.828 69.6544
88.38 224.848 69.6539
88.39 224.868 69.6535
88.4 224.889 69.6532
88.41 224.909 69.6529
88.42 224.929 69.6527
88.43 224.949 69.6525
88.44 224.969 69.6524
88.45 224.989 69.6523
88.46 225.009 69.6523
88.47 225.029 69.6524
88.48 225.049 69.6525
88.49 225.069 69.6526
88.5 225.089 69.6529
88.51 225.109 69.6531
88.52 225.129 69.6535
88.53 225.148 69.6539
88.54 225.168 69.6543
88.55 225.188 69.6548
88.56 225.208 69.6553
88.57 225.228 69.6559
88.58 225.247 69.6566
88.59 225.267 69.6573
88.6 225.287 69.6581
88.61 225.306 69.6589
88.62 225.326 69.6598
88.63 225.345 69.6607
88.64 225.365 69.6617
88.65 225.385 69.6628
88.66 225.404 69.6639
88.67 225.423 69.665
88.68 225.443 69.6662
88.69 225.462 69.6675
88.7 225.482 69.6688
88.71 225.501 69.6702
88.72 225.52 69.6716
88.73 225.54 69.6731
88.74 225.559 69.6746
88.75 225.578 69.6762
88.76 225.597 69.6778
88.77 225.616 69.6795
88.78 225.635 69.6813
88.79 225.655 69.6831
88.8 225.674 69.6849
88.81 225.693 69.6868
88.82 225.711 69.6888
88.83 225.73 69.6908
88.84 225.749 69.6928
88.85 225.768 69.695
88.86 225.787 69.6971
88.87 225.806 69.6993
88.88 225.824 69.7016
88.89 225.843 69.7039
88.9 225.862 69.7063
88.91 225.88 69.7087
88.92 225.899 69.7112
88.93 225.917 69.7138
88.94 225.936 69.7163
88.95 225.954 69.719
88.96 225.973 69.7217
88.97 225.991 69.7244
88.98 226.009 69.7272
88.99 226.028 69.73
89 226.046 69.7329
89.01 226.064 69.7359
89.02 226.082 69.7389
89.03 226.1 69.7419
89.04 226.118 69.745
89.05 226.136 69.7481
89.06 226.154 69.7513
89.07 226.172 69.7546
89.08 226.19 69.7579
89.09 226.208 69.7612
89.1 226.225 69.7646
89.11 226.243 69.7681
89.12 226.261 69.7716
89.13 226.278 69.7751
89.14 226.296 69.7787
89.15 226.313 69.7823
89.16 226.331 69.786
89.17 226.348 69.7898
89.18 226.365 69.7935
89.19 226.383 69.7974
89.2 226.4 69.8013
89.21 226.417 69.8052
89.22 226.434 69.8092
89.23 226.451 69.8132
89.24 226.468 69.8173
89.25 226.485 69.8214
89.26 226.502 69.8256
89.27 226.519 69.8298
89.28 226.536 69.8341
89.29 226.552 69.8384
89.3 226.569 69.8427
89.31 226.586 69.8471
89.32 226.602 69.8516
89.33 226.619 69.8561
89.34 226.635 69.8606
89.35 226.652 69.8652
89.36 226.668 69.8699
89.37 226.684 69.8746
89.38 226.7 69.8793
89.39 226.716 69.8841
89.4 226.733 69.8889
89.41 226.749 69.8938
89.42 226.765 69.8987
89.43 226.78 69.9036
89.44 226.796 69.9086
89.45 226.812 69.9137
89.46 226.828 69.9188
89.47 226.843 69.9239
89.48 226.859 69.9291
89.49 226.875 69.9343
89.5 226.89 69.9396
89.51 226.905 69.9449
89.52 226.921 69.9502
89.53 226.936 69.9556
89.54 226.951 69.961
89.55 226.966 69.9665
89.56 226.981 69.9721
89.57 226.996 69.9776
89.58 227.011 69.9832
89.59 227.026 69.9889
89.6 227.041 69.9946
89.61 227.056 70.0003
89.62 227.07 70.0061
89.63 227.085 70.0119
89.64 227.099 70.0178
89.65 227.114 70.0237
89.66 227.128 70.0296
89.67 227.143 70.0356
89.68 227.157 70.0416
89.69 227.171 70.0477
89.7 227.185 70.0538
89.71 227.199 70.0599
89.72 227.213 70.0661
89.73 227.227 70.0723
89.74 227.241 70.0786
89.75 227.255 70.0849
89.76 227.268 70.0912
89.77 227.282 70.0976
89.78 227.295 70.104
89.79 227.309 70.1105
89.8 227.322 70.117
89.81 227.335 70.1235
89.82 227.349 70.1301
89.83 227.362 70.1367
89.84 227.375 70.1433
89.85 227.388 70.15
89.86 227.401 70.1567
89.87 227.414 70.1635
89.88 227.427 70.1703
89.89 227.439 70.1771
89.9 227.452 70.184
89.91 227.464 70.1909
89.92 227.477 70.1978
89.93 227.489 70.2048
89.94 227.502 70.2118
89.95 227.514 70.2188
89.96 227.526 70.2259
89.97 227.538 70.233
89.98 227.55 70.2402
89.99 227.562 70.2473
90 227.574 70.2546
90.01 227.586 70.2618
90.02 227.598 70.2691
90.03 227.609 70.2764
90.04 227.621 70.2838
90.05 227.632 70.2911
90.06 227.644 70.2986
90.07 227.655 70.306
90.08 227.666 70.3135
90.09 227.677 70.321
90.1 227.688 70.3286
90.11 227.699 70.3361
90.12 227.71 70.3437
90.13 227.721 70.3514
90.14 227.732 70.3591
90.15 227.742 70.3668
90.16 227.753 70.3745
90.17 227.763 70.3823
90.18 227.774 70.3901
90.19 227.784 70.3979
90.2 227.794 70.4057
90.21 227.805 70.4136
90.22 227.815 70.4215
90.23 227.825 70.4295
90.24 227.835 70.4374
90.25 227.844 70.4454
90.26 227.854 70.4535
90.27 227.864 70.4615
90.28 227.873 70.4696
90.29 227.883 70.4777
90.3 227.892 70.4859
90.31 227.902 70.494
90.32 227.911 70.5022
90.33 227.92 70.5105
90.34 227.929 70.5187
90.35 227.938 70.527
90.36 227.947 70.5353
90.37 227.956 70.5436
90.38 227.965 70.552
90.39 227.973 70.5603
90.4 227.982 70.5687
90.41 227.99 70.5772
90.42 227.999 70.5856
90.43 228.007 70.5941
90.44 228.015 70.6026
90.45 228.023 70.6111
90.46 228.031 70.6197
90.47 228.039 70.6283
90.48 228.047 70.6369
90.49 228.055 70.6455
90.5 228.063 70.6541
90.51 228.07 70.6628
90.52 228.078 70.6715
90.53 228.085 70.6802
90.54 228.092 70.6889
90.55 228.1 70.6977
90.56 228.107 70.7065
90.57 228.114 70.7153
90.58 228.121 70.7241
90.59 228.128 70.7329
90.6 228.135 70.7418
90.61 228.141 70.7506
90.62 228.148 70.7595
90.63 228.154 70.7685
90.64 228.161 70.7774
90.65 228.167 70.7864
90.66 228.174 70.7953
90.67 228.18 70.8043
90.68 228.186 70.8134
90.69 228.192 70.8224
90.7 228.198 70.8314
90.71 228.204 70.8405
90.72 228.209 70.8496
90.73 228.215 70.8587
90.74 228.221 70.8678
90.75 228.226 70.877
90.76 228.231 70.8861
90.77 228.237 70.8953
90.78 228.242 70.9045
90.79 228.247 70.9137
90.8 228.252 70.9229
90.81 228.257 70.9321
90.82 228.262 70.9414
90.83 228.267 70.9506
90.84 228.271 70.9599
90.85 228.276 70.9692
90.86 228.28 70.9785
