Time nR nF
74.59 842.7 829.671
74.6 839.089 829.181
74.61 835.498 828.661
74.62 831.926 828.112
74.63 828.375 827.534
74.64 824.843 826.927
74.65 821.332 826.291
74.66 817.841 825.627
74.67 814.37 824.934
74.68 810.92 824.214
74.69 807.49 823.466
74.7 804.081 822.69
74.71 800.692 821.888
74.72 797.325 821.058
74.73 793.978 820.202
74.74 790.652 819.319
74.75 787.347 818.41
74.76 784.063 817.475
74.77 780.801 816.515
74.78 777.559 815.529
74.79 774.339 814.518
74.8 771.14 813.482
74.81 767.962 812.421
74.82 764.805 811.336
74.83 761.67 810.228
74.84 758.556 809.095
74.85 755.464 807.939
74.86 752.392 806.76
74.87 749.343 805.557
74.88 746.314 804.332
74.89 743.307 803.085
74.9 740.322 801.816
74.91 737.358 800.525
74.92 734.415 799.212
74.93 731.494 797.878
74.94 728.595 796.523
74.95 725.716 795.147
74.96 722.859 793.751
74.97 720.024 792.335
74.98 717.209 790.899
74.99 714.416 789.444
75 711.645 787.969
75.01 708.895 786.476
75.02 706.165 784.964
75.03 703.458 783.433
75.04 700.771 781.884
75.05 698.105 780.317
75.06 695.461 778.733
75.07 692.837 777.132
75.08 690.235 775.514
75.09 687.654 773.879
75.1 685.093 772.227
75.11 682.553 770.559
75.12 680.034 768.876
75.13 677.536 767.177
75.14 675.059 765.463
75.15 672.602 763.733
75.16 670.166 761.989
75.17 667.75 760.231
75.18 665.355 758.458
75.19 662.98 756.672
75.2 660.626 754.871
75.21 658.291 753.058
75.22 655.977 751.231
75.23 653.683 749.392
75.24 651.41 747.539
75.25 649.156 745.675
75.26 646.922 743.799
75.27 644.707 741.91
75.28 642.513 740.011
75.29 640.338 738.1
75.3 638.183 736.177
75.31 636.047 734.245
75.32 633.931 732.301
75.33 631.834 730.348
75.34 629.756 728.384
75.35 627.698 726.411
75.36 625.659 724.428
75.37 623.638 722.436
75.38 621.637 720.435
75.39 619.654 718.426
75.4 617.691 716.407
75.41 615.746 714.381
75.42 613.819 712.346
75.43 611.911 710.304
75.44 610.021 708.254
75.45 608.15 706.196
75.46 606.297 704.132
75.47 604.462 702.06
75.48 602.645 699.982
75.49 600.847 697.897
75.5 599.066 695.807
75.51 597.302 693.71
75.52 595.557 691.607
75.53 593.829 689.499
75.54 592.119 687.385
75.55 590.426 685.266
75.56 588.75 683.142
75.57 587.092 681.014
75.58 585.45 678.88
75.59 583.826 676.743
75.6 582.219 674.601
75.61 580.629 672.455
75.62 579.055 670.306
75.63 577.498 668.153
75.64 575.958 665.996
75.65 574.434 663.837
75.66 572.927 661.674
75.67 571.436 659.508
75.68 569.961 657.34
75.69 568.502 655.169
75.7 567.059 652.996
75.71 565.633 650.821
75.72 564.222 648.644
75.73 562.827 646.465
75.74 561.448 644.285
75.75 560.084 642.103
75.76 558.736 639.92
75.77 557.403 637.735
75.78 556.085 635.55
75.79 554.783 633.364
75.8 553.496 631.177
75.81 552.224 628.99
75.82 550.967 626.802
75.83 549.725 624.614
75.84 548.497 622.427
75.85 547.285 620.239
75.86 546.087 618.051
75.87 544.903 615.864
75.88 543.734 613.677
75.89 542.579 611.491
75.9 541.439 609.306
75.91 540.313 607.122
75.92 539.201 604.939
75.93 538.103 602.757
75.94 537.019 600.576
75.95 535.948 598.397
75.96 534.892 596.219
75.97 533.849 594.043
75.98 532.82 591.869
75.99 531.805 589.697
76 530.803 587.527
76.01 529.814 585.359
76.02 528.838 583.193
76.03 527.876 581.03
76.04 526.927 578.869
76.05 525.991 576.71
76.06 525.068 574.555
76.07 524.158 572.402
76.08 523.261 570.252
76.09 522.376 568.105
76.1 521.505 565.962
76.11 520.645 563.821
76.12 519.799 561.684
76.13 518.964 559.55
76.14 518.143 557.42
76.15 517.333 555.293
76.16 516.536 553.17
76.17 515.751 551.051
76.18 514.978 548.935
76.19 514.217 546.824
76.2 513.468 544.716
76.21 512.731 542.613
76.22 512.005 540.513
76.23 511.292 538.418
76.24 510.59 536.328
76.25 509.899 534.241
76.26 509.221 532.159
76.27 508.554 530.082
76.28 507.898 528.009
76.29 507.253 525.942
76.3 506.62 523.878
76.31 505.998 521.82
76.32 505.387 519.766
76.33 504.787 517.718
76.34 504.199 515.674
76.35 503.621 513.636
76.36 503.054 511.602
76.37 502.498 509.574
76.38 501.953 507.551
76.39 501.418 505.534
76.4 500.894 503.521
76.41 500.381 501.514
76.42 499.879 499.513
76.43 499.386 497.517
76.44 498.905 495.527
76.45 498.433 493.542
76.46 497.972 491.563
76.47 497.521 489.59
76.48 497.081 487.622
76.49 496.65 485.66
76.5 496.23 483.704
76.51 495.819 481.754
76.52 495.419 479.81
76.53 495.029 477.872
76.54 494.648 475.939
76.55 494.277 474.013
76.56 493.916 472.093
76.57 493.565 470.179
76.58 493.223 468.271
76.59 492.892 466.369
76.6 492.569 464.474
76.61 492.256 462.585
76.62 491.953 460.702
76.63 491.659 458.825
76.64 491.375 456.954
76.65 491.099 455.09
76.66 490.833 453.233
76.67 490.577 451.381
76.68 490.329 449.537
76.69 490.091 447.698
76.7 489.862 445.866
76.71 489.642 444.041
76.72 489.43 442.222
76.73 489.228 440.41
76.74 489.035 438.604
76.75 488.851 436.805
76.76 488.675 435.012
76.77 488.509 433.226
76.78 488.351 431.447
76.79 488.201 429.674
76.8 488.061 427.908
76.81 487.929 426.149
76.82 487.806 424.396
76.83 487.691 422.65
76.84 487.585 420.911
76.85 487.487 419.178
76.86 487.398 417.452
76.87 487.317 415.733
76.88 487.244 414.021
76.89 487.18 412.315
76.9 487.124 410.617
76.91 487.077 408.925
76.92 487.037 407.24
76.93 487.006 405.561
76.94 486.983 403.89
76.95 486.968 402.225
76.96 486.962 400.567
76.97 486.963 398.916
76.98 486.972 397.272
76.99 486.989 395.634
77 487.015 394.004
77.01 487.048 392.38
77.02 487.089 390.763
77.03 487.138 389.153
77.04 487.195 387.55
77.05 487.259 385.953
77.06 487.331 384.364
77.07 487.411 382.781
77.08 487.499 381.205
77.09 487.595 379.636
77.1 487.698 378.074
77.11 487.809 376.518
77.12 487.927 374.97
77.13 488.053 373.428
77.14 488.186 371.893
77.15 488.327 370.365
77.16 488.476 368.844
77.17 488.632 367.329
77.18 488.795 365.822
77.19 488.966 364.321
77.2 489.144 362.827
77.21 489.329 361.339
77.22 489.522 359.859
77.23 489.722 358.385
77.24 489.93 356.918
77.25 490.144 355.458
77.26 490.366 354.004
77.27 490.596 352.558
77.28 490.832 351.118
77.29 491.075 349.684
77.3 491.326 348.258
77.31 491.584 346.838
77.32 491.849 345.425
77.33 492.121 344.018
77.34 492.4 342.618
77.35 492.686 341.225
77.36 492.979 339.839
77.37 493.279 338.459
77.38 493.586 337.085
77.39 493.9 335.719
77.4 494.221 334.359
77.41 494.549 333.005
77.42 494.884 331.658
77.43 495.225 330.318
77.44 495.574 328.984
77.45 495.929 327.657
77.46 496.291 326.336
77.47 496.66 325.022
77.48 497.036 323.714
77.49 497.419 322.413
77.5 497.808 321.118
77.51 498.204 319.83
77.52 498.607 318.548
77.53 499.016 317.273
77.54 499.432 316.004
77.55 499.855 314.741
77.56 500.285 313.485
77.57 500.721 312.235
77.58 501.164 310.992
77.59 501.613 309.754
77.6 502.069 308.524
77.61 502.532 307.299
77.62 503.001 306.081
77.63 503.476 304.869
77.64 503.959 303.663
77.65 504.447 302.464
77.66 504.943 301.27
77.67 505.444 300.083
77.68 505.953 298.902
77.69 506.467 297.727
77.7 506.989 296.559
77.71 507.516 295.396
77.72 508.05 294.24
77.73 508.591 293.09
77.74 509.138 291.946
77.75 509.691 290.808
77.76 510.251 289.676
77.77 510.817 288.55
77.78 511.39 287.43
77.79 511.968 286.316
77.8 512.554 285.208
77.81 513.145 284.106
77.82 513.743 283.01
77.83 514.347 281.919
77.84 514.958 280.835
77.85 515.574 279.757
77.86 516.198 278.684
77.87 516.827 277.617
77.88 517.463 276.557
77.89 518.104 275.502
77.9 518.753 274.452
77.91 519.407 273.409
77.92 520.068 272.371
77.93 520.735 271.339
77.94 521.408 270.313
77.95 522.087 269.292
77.96 522.772 268.278
77.97 523.464 267.268
77.98 524.162 266.265
77.99 524.866 265.267
78 525.576 264.275
78.01 526.293 263.288
78.02 527.015 262.307
78.03 527.744 261.331
78.04 528.479 260.361
78.05 529.22 259.397
78.06 529.967 258.438
78.07 530.721 257.484
78.08 531.48 256.536
78.09 532.245 255.593
78.1 533.017 254.656
78.11 533.795 253.724
78.12 534.579 252.798
78.13 535.369 251.877
78.14 536.165 250.961
78.15 536.967 250.05
78.16 537.775 249.145
78.17 538.589 248.245
78.18 539.41 247.351
78.19 540.236 246.462
78.2 541.069 245.578
78.21 541.907 244.699
78.22 542.752 243.825
78.23 543.603 242.957
78.24 544.459 242.093
78.25 545.322 241.235
78.26 546.191 240.382
78.27 547.066 239.534
78.28 547.947 238.691
78.29 548.833 237.853
78.3 549.726 237.021
78.31 550.625 236.193
78.32 551.53 235.37
78.33 552.441 234.553
78.34 553.358 233.74
78.35 554.281 232.932
78.36 555.21 232.129
78.37 556.145 231.331
78.38 557.086 230.538
78.39 558.034 229.75
78.4 558.987 228.967
78.41 559.946 228.189
78.42 560.911 227.415
78.43 561.882 226.646
78.44 562.859 225.882
78.45 563.842 225.123
78.46 564.831 224.369
78.47 565.826 223.619
78.48 566.827 222.874
78.49 567.834 222.134
78.5 568.847 221.399
78.51 569.866 220.668
78.52 570.891 219.942
78.53 571.922 219.22
78.54 572.959 218.503
78.55 574.001 217.791
78.56 575.05 217.083
78.57 576.105 216.38
78.58 577.166 215.681
78.59 578.233 214.987
78.6 579.306 214.298
78.61 580.384 213.613
78.62 581.469 212.932
78.63 582.56 212.256
78.64 583.657 211.585
78.65 584.759 210.918
78.66 585.868 210.255
78.67 586.983 209.597
78.68 588.103 208.943
78.69 589.23 208.293
78.7 590.362 207.648
78.71 591.501 207.008
78.72 592.645 206.371
78.73 593.796 205.739
78.74 594.952 205.111
78.75 596.115 204.488
78.76 597.283 203.868
78.77 598.458 203.253
78.78 599.638 202.642
78.79 600.825 202.036
78.8 602.017 201.434
78.81 603.216 200.835
78.82 604.42 200.242
78.83 605.63 199.652
78.84 606.847 199.066
78.85 608.069 198.485
78.86 609.297 197.907
78.87 610.532 197.334
78.88 611.772 196.765
78.89 613.018 196.2
78.9 614.271 195.639
78.91 615.529 195.082
78.92 616.793 194.529
78.93 618.064 193.98
78.94 619.34 193.435
78.95 620.622 192.894
78.96 621.911 192.357
78.97 623.205 191.824
78.98 624.506 191.295
78.99 625.812 190.77
79 627.124 190.249
79.01 628.443 189.732
79.02 629.767 189.219
79.03 631.098 188.709
79.04 632.434 188.204
79.05 633.776 187.702
79.06 635.125 187.204
79.07 636.48 186.71
79.08 637.84 186.22
79.09 639.207 185.734
79.1 640.579 185.251
79.11 641.958 184.773
79.12 643.343 184.298
79.13 644.733 183.827
79.14 646.13 183.359
79.15 647.533 182.896
79.16 648.942 182.436
79.17 650.357 181.98
79.18 651.778 181.527
79.19 653.205 181.079
79.2 654.638 180.633
79.21 656.077 180.192
79.22 657.522 179.754
79.23 658.973 179.32
79.24 660.43 178.89
79.25 661.894 178.463
79.26 663.363 178.04
79.27 664.838 177.621
79.28 666.32 177.205
79.29 667.807 176.792
79.3 669.301 176.384
79.31 670.801 175.979
79.32 672.307 175.577
79.33 673.818 175.179
79.34 675.336 174.785
79.35 676.86 174.394
79.36 678.39 174.006
79.37 679.927 173.622
79.38 681.469 173.242
79.39 683.017 172.865
79.4 684.572 172.492
79.41 686.132 172.122
79.42 687.699 171.756
79.43 689.271 171.393
79.44 690.85 171.033
79.45 692.435 170.677
79.46 694.026 170.325
79.47 695.623 169.976
79.48 697.226 169.63
79.49 698.835 169.288
79.5 700.451 168.949
79.51 702.072 168.613
79.52 703.7 168.281
79.53 705.333 167.953
79.54 706.973 167.628
79.55 708.619 167.306
79.56 710.271 166.987
79.57 711.929 166.672
79.58 713.593 166.36
79.59 715.263 166.052
79.6 716.94 165.747
79.61 718.622 165.445
79.62 720.311 165.147
79.63 722.006 164.851
79.64 723.707 164.56
79.65 725.414 164.271
79.66 727.127 163.986
79.67 728.846 163.704
79.68 730.571 163.426
79.69 732.302 163.15
79.7 734.04 162.879
79.71 735.784 162.61
79.72 737.533 162.344
79.73 739.289 162.082
79.74 741.051 161.824
79.75 742.819 161.568
79.76 744.593 161.316
79.77 746.374 161.067
79.78 748.16 160.821
79.79 749.953 160.578
79.8 751.751 160.339
79.81 753.556 160.103
79.82 755.367 159.87
79.83 757.184 159.64
79.84 759.007 159.414
79.85 760.836 159.191
79.86 762.671 158.971
79.87 764.512 158.754
79.88 766.36 158.541
79.89 768.213 158.33
79.9 770.073 158.123
79.91 771.938 157.919
79.92 773.81 157.719
79.93 775.688 157.521
79.94 777.572 157.327
79.95 779.462 157.136
79.96 781.358 156.948
79.97 783.26 156.764
79.98 785.168 156.582
79.99 787.083 156.404
80 789.003 156.229
80.01 790.929 156.057
80.02 792.862 155.889
80.03 794.8 155.723
80.04 796.745 155.561
80.05 798.695 155.402
80.06 800.652 155.246
80.07 802.615 155.094
80.08 804.583 154.944
80.09 806.558 154.798
80.1 808.539 154.655
80.11 810.525 154.515
80.12 812.518 154.378
80.13 814.517 154.245
80.14 816.521 154.115
80.15 818.532 153.988
80.16 820.549 153.864
80.17 822.571 153.743
80.18 824.6 153.626
80.19 826.635 153.511
80.2 828.675 153.4
80.21 830.722 153.293
80.22 832.774 153.188
80.23 834.832 153.087
80.24 836.897 152.989
80.25 838.967 152.894
80.26 841.043 152.802
80.27 843.125 152.713
80.28 845.213 152.628
80.29 847.307 152.546
80.3 849.406 152.467
80.31 851.512 152.392
80.32 853.623 152.32
80.33 855.74 152.251
80.34 857.863 152.185
80.35 859.992 152.122
80.36 862.127 152.063
80.37 864.267 152.007
80.38 866.413 151.955
80.39 868.565 151.905
80.4 870.723 151.859
80.41 872.887 151.816
80.42 875.056 151.777
80.43 877.231 151.74
80.44 879.411 151.708
80.45 881.598 151.678
80.46 883.79 151.652
80.47 885.988 151.629
80.48 888.191 151.609
80.49 890.4 151.593
80.5 892.615 151.58
80.51 894.835 151.571
80.52 897.061 151.565
80.53 899.292 151.562
80.54 901.529 151.562
80.55 903.771 151.566
80.56 906.019 151.574
80.57 908.273 151.585
80.58 910.532 151.599
80.59 912.797 151.617
80.6 915.067 151.638
80.61 917.342 151.662
80.62 919.623 151.69
80.63 921.909 151.722
80.64 924.2 151.757
80.65 926.497 151.795
80.66 928.8 151.837
80.67 931.107 151.883
80.68 933.42 151.932
80.69 935.738 151.984
80.7 938.062 152.04
80.71 940.39 152.1
80.72 942.724 152.163
80.73 945.063 152.23
80.74 947.407 152.3
80.75 949.757 152.374
80.76 952.111 152.452
80.77 954.47 152.533
80.78 956.835 152.618
80.79 959.205 152.707
80.8 961.579 152.799
80.81 963.959 152.895
80.82 966.343 152.995
80.83 968.732 153.098
80.84 971.127 153.205
80.85 973.526 153.316
80.86 975.93 153.431
80.87 978.338 153.549
80.88 980.752 153.671
80.89 983.17 153.797
80.9 985.593 153.927
80.91 988.021 154.061
80.92 990.453 154.198
80.93 992.89 154.34
80.94 995.331 154.485
80.95 997.777 154.634
80.96 1000.23 154.787
80.97 1002.68 154.944
80.98 1005.14 155.106
80.99 1007.61 155.271
81 1010.07 155.44
81.01 1012.55 155.613
81.02 1015.02 155.79
81.03 1017.5 155.971
81.04 1019.99 156.157
81.05 1022.48 156.346
81.06 1024.97 156.54
81.07 1027.47 156.737
81.08 1029.97 156.939
81.09 1032.48 157.145
81.1 1034.99 157.356
81.11 1037.5 157.57
81.12 1040.02 157.789
81.13 1042.54 158.012
81.14 1045.06 158.239
81.15 1047.59 158.471
81.16 1050.12 158.707
81.17 1052.66 158.948
81.18 1055.2 159.192
81.19 1057.74 159.442
81.2 1060.29 159.695
81.21 1062.83 159.954
81.22 1065.39 160.216
81.23 1067.94 160.484
81.24 1070.5 160.755
81.25 1073.07 161.032
81.26 1075.63 161.313
81.27 1078.2 161.598
81.28 1080.77 161.889
81.29 1083.35 162.184
81.3 1085.93 162.483
81.31 1088.51 162.788
81.32 1091.09 163.097
81.33 1093.68 163.411
81.34 1096.27 163.73
81.35 1098.86 164.054
81.36 1101.45 164.383
81.37 1104.05 164.716
81.38 1106.65 165.055
81.39 1109.25 165.398
81.4 1111.85 165.747
81.41 1114.46 166.101
81.42 1117.06 166.459
81.43 1119.67 166.823
81.44 1122.29 167.192
81.45 1124.9 167.567
81.46 1127.51 167.946
81.47 1130.13 168.331
81.48 1132.75 168.721
81.49 1135.37 169.116
81.5 1137.99 169.517
81.51 1140.62 169.923
81.52 1143.24 170.335
81.53 1145.87 170.752
81.54 1148.5 171.174
81.55 1151.12 171.603
81.56 1153.75 172.036
81.57 1156.38 172.476
81.58 1159.02 172.921
81.59 1161.65 173.371
81.6 1164.28 173.828
81.61 1166.91 174.29
81.62 1169.55 174.758
81.63 1172.18 175.232
81.64 1174.82 175.712
81.65 1177.45 176.198
81.66 1180.09 176.69
81.67 1182.72 177.188
81.68 1185.36 177.692
81.69 1187.99 178.202
81.7 1190.63 178.718
81.71 1193.26 179.241
81.72 1195.9 179.77
81.73 1198.53 180.305
81.74 1201.16 180.846
81.75 1203.8 181.394
81.76 1206.43 181.948
81.77 1209.06 182.509
81.78 1211.69 183.077
81.79 1214.31 183.651
81.8 1216.94 184.231
81.81 1219.57 184.818
81.82 1222.19 185.412
81.83 1224.81 186.013
81.84 1227.43 186.621
81.85 1230.05 187.235
81.86 1232.66 187.857
81.87 1235.28 188.485
81.88 1237.89 189.121
81.89 1240.5 189.763
81.9 1243.11 190.413
81.91 1245.71 191.07
81.92 1248.31 191.734
81.93 1250.91 192.406
81.94 1253.51 193.084
81.95 1256.1 193.771
81.96 1258.69 194.464
81.97 1261.27 195.166
81.98 1263.85 195.875
81.99 1266.43 196.591
82 1269 197.315
82.01 1271.57 198.047
82.02 1274.14 198.787
82.03 1276.7 199.535
82.04 1279.26 200.29
82.05 1281.81 201.054
82.06 1284.36 201.826
82.07 1286.9 202.606
82.08 1289.44 203.394
82.09 1291.97 204.19
82.1 1294.5 204.994
82.11 1297.02 205.807
82.12 1299.54 206.629
82.13 1302.05 207.458
82.14 1304.55 208.297
82.15 1307.05 209.144
82.16 1309.54 209.999
82.17 1312.02 210.864
82.18 1314.5 211.737
82.19 1316.97 212.619
82.2 1319.44 213.51
82.21 1321.9 214.41
82.22 1324.35 215.319
82.23 1326.79 216.238
82.24 1329.22 217.165
82.25 1331.65 218.102
82.26 1334.07 219.048
82.27 1336.48 220.004
82.28 1338.88 220.969
82.29 1341.27 221.943
82.3 1343.65 222.927
82.31 1346.03 223.921
82.32 1348.39 224.925
82.33 1350.75 225.938
82.34 1353.1 226.962
82.35 1355.43 227.995
82.36 1357.76 229.039
82.37 1360.07 230.092
82.38 1362.38 231.156
82.39 1364.67 232.23
82.4 1366.96 233.314
82.41 1369.23 234.409
82.42 1371.49 235.514
82.43 1373.74 236.63
82.44 1375.98 237.756
82.45 1378.21 238.893
82.46 1380.42 240.041
82.47 1382.62 241.199
82.48 1384.81 242.369
82.49 1386.99 243.549
82.5 1389.15 244.741
82.51 1391.3 245.944
82.52 1393.44 247.158
82.53 1395.56 248.383
82.54 1397.67 249.62
82.55 1399.77 250.868
82.56 1401.85 252.127
82.57 1403.91 253.398
82.58 1405.96 254.681
82.59 1408 255.975
82.6 1410.02 257.282
82.61 1412.02 258.6
82.62 1414.01 259.93
82.63 1415.98 261.272
82.64 1417.94 262.626
82.65 1419.88 263.992
82.66 1421.8 265.371
82.67 1423.71 266.762
82.68 1425.6 268.165
82.69 1427.47 269.581
82.7 1429.32 271.009
82.71 1431.15 272.45
82.72 1432.97 273.903
82.73 1434.77 275.37
82.74 1436.55 276.849
82.75 1438.31 278.34
82.76 1440.05 279.845
82.77 1441.77 281.363
82.78 1443.47 282.894
82.79 1445.15 284.438
82.8 1446.81 285.995
82.81 1448.45 287.566
82.82 1450.06 289.15
82.83 1451.66 290.747
82.84 1453.24 292.357
82.85 1454.79 293.982
82.86 1456.32 295.619
82.87 1457.83 297.271
82.88 1459.32 298.936
82.89 1460.78 300.615
82.9 1462.22 302.308
82.91 1463.64 304.014
82.92 1465.03 305.735
82.93 1466.4 307.469
82.94 1467.74 309.218
82.95 1469.06 310.98
82.96 1470.36 312.757
82.97 1471.63 314.548
82.98 1472.87 316.353
82.99 1474.09 318.173
83 1475.29 320.006
83.01 1476.45 321.854
83.02 1477.59 323.717
83.03 1478.71 325.594
83.04 1479.79 327.486
83.05 1480.85 329.392
83.06 1481.88 331.312
83.07 1482.89 333.247
83.08 1483.86 335.197
83.09 1484.81 337.161
83.1 1485.73 339.141
83.11 1486.62 341.134
83.12 1487.48 343.143
83.13 1488.31 345.166
83.14 1489.11 347.204
83.15 1489.88 349.257
83.16 1490.62 351.325
83.17 1491.33 353.407
83.18 1492.01 355.504
83.19 1492.66 357.616
83.2 1493.28 359.743
83.21 1493.86 361.885
83.22 1494.42 364.041
83.23 1494.94 366.213
83.24 1495.43 368.399
83.25 1495.88 370.6
83.26 1496.31 372.816
83.27 1496.7 375.046
83.28 1497.05 377.291
83.29 1497.38 379.551
83.3 1497.67 381.826
83.31 1497.92 384.115
83.32 1498.14 386.419
83.33 1498.33 388.738
83.34 1498.48 391.071
83.35 1498.6 393.419
83.36 1498.68 395.781
83.37 1498.72 398.158
83.38 1498.73 400.549
83.39 1498.71 402.954
83.4 1498.64 405.374
83.41 1498.54 407.808
83.42 1498.41 410.256
83.43 1498.24 412.718
83.44 1498.03 415.194
83.45 1497.78 417.684
83.46 1497.5 420.187
83.47 1497.18 422.705
83.48 1496.82 425.236
83.49 1496.42 427.781
83.5 1495.99 430.339
83.51 1495.51 432.91
83.52 1495 435.495
83.53 1494.45 438.093
83.54 1493.86 440.703
83.55 1493.24 443.327
83.56 1492.57 445.963
83.57 1491.86 448.612
83.58 1491.12 451.273
83.59 1490.34 453.947
83.6 1489.51 456.633
83.61 1488.65 459.331
83.62 1487.75 462.041
83.63 1486.8 464.762
83.64 1485.82 467.495
83.65 1484.8 470.239
83.66 1483.73 472.995
83.67 1482.63 475.761
83.68 1481.49 478.539
83.69 1480.3 481.327
83.7 1479.08 484.125
83.71 1477.81 486.933
83.72 1476.51 489.752
83.73 1475.16 492.58
83.74 1473.78 495.418
83.75 1472.35 498.265
83.76 1470.88 501.122
83.77 1469.38 503.987
83.78 1467.83 506.861
83.79 1466.24 509.743
83.8 1464.61 512.634
83.81 1462.94 515.532
83.82 1461.23 518.438
83.83 1459.48 521.351
83.84 1457.69 524.271
83.85 1455.86 527.199
83.86 1453.98 530.132
83.87 1452.07 533.072
83.88 1450.12 536.018
83.89 1448.13 538.97
83.9 1446.1 541.926
83.91 1444.02 544.888
83.92 1441.91 547.855
83.93 1439.76 550.826
83.94 1437.57 553.801
83.95 1435.34 556.78
83.96 1433.07 559.762
83.97 1430.76 562.748
83.98 1428.41 565.736
83.99 1426.02 568.726
84 1423.6 571.719
84.01 1421.13 574.713
84.02 1418.63 577.709
84.03 1416.09 580.706
84.04 1413.51 583.703
84.05 1410.9 586.7
84.06 1408.25 589.697
84.07 1405.56 592.694
84.08 1402.83 595.69
84.09 1400.07 598.685
84.1 1397.27 601.678
84.11 1394.43 604.669
84.12 1391.56 607.657
84.13 1388.65 610.642
84.14 1385.71 613.625
84.15 1382.73 616.603
84.16 1379.72 619.577
84.17 1376.67 622.547
84.18 1373.59 625.512
84.19 1370.48 628.472
84.2 1367.33 631.426
84.21 1364.15 634.373
84.22 1360.93 637.315
84.23 1357.69 640.249
84.24 1354.41 643.175
84.25 1351.1 646.094
84.26 1347.76 649.004
84.27 1344.39 651.906
84.28 1340.99 654.798
84.29 1337.56 657.681
84.3 1334.09 660.553
84.31 1330.6 663.415
84.32 1327.08 666.266
84.33 1323.54 669.106
84.34 1319.96 671.934
84.35 1316.36 674.75
84.36 1312.73 677.553
84.37 1309.07 680.343
84.38 1305.39 683.119
84.39 1301.68 685.881
84.4 1297.95 688.629
84.41 1294.19 691.362
84.42 1290.41 694.079
84.43 1286.6 696.781
84.44 1282.77 699.466
84.45 1278.92 702.135
84.46 1275.04 704.787
84.47 1271.14 707.422
84.48 1267.23 710.038
84.49 1263.29 712.636
84.5 1259.33 715.216
84.51 1255.35 717.776
84.52 1251.35 720.317
84.53 1247.33 722.838
84.54 1243.29 725.338
84.55 1239.24 727.818
84.56 1235.17 730.276
84.57 1231.08 732.713
84.58 1226.98 735.128
84.59 1222.86 737.52
84.6 1218.72 739.89
84.61 1214.57 742.236
84.62 1210.41 744.56
84.63 1206.23 746.859
84.64 1202.04 749.134
84.65 1197.84 751.384
84.66 1193.62 753.609
84.67 1189.4 755.809
84.68 1185.16 757.984
84.69 1180.91 760.132
84.7 1176.66 762.254
84.71 1172.39 764.35
84.72 1168.11 766.418
84.73 1163.83 768.459
84.74 1159.54 770.473
84.75 1155.24 772.459
84.76 1150.93 774.416
84.77 1146.62 776.345
84.78 1142.3 778.245
84.79 1137.98 780.116
84.8 1133.65 781.958
84.81 1129.32 783.77
84.82 1124.98 785.553
84.83 1120.64 787.305
84.84 1116.3 789.027
84.85 1111.96 790.718
84.86 1107.61 792.379
84.87 1103.27 794.008
84.88 1098.92 795.607
84.89 1094.57 797.173
84.9 1090.22 798.709
84.91 1085.88 800.212
84.92 1081.53 801.683
84.93 1077.19 803.123
84.94 1072.85 804.529
84.95 1068.51 805.904
84.96 1064.17 807.245
84.97 1059.84 808.554
84.98 1055.51 809.83
84.99 1051.19 811.073
85 1046.87 812.283
85.01 1042.56 813.459
85.02 1038.25 814.602
85.03 1033.95 815.711
85.04 1029.65 816.787
85.05 1025.37 817.829
85.06 1021.09 818.838
85.07 1016.81 819.812
85.08 1012.55 820.753
85.09 1008.29 821.66
85.1 1004.05 822.533
85.11 999.808 823.371
85.12 995.58 824.176
85.13 991.362 824.947
85.14 987.154 825.684
85.15 982.958 826.386
85.16 978.772 827.055
85.17 974.598 827.689
85.18 970.436 828.29
85.19 966.285 828.856
85.2 962.148 829.388
85.21 958.023 829.887
85.22 953.911 830.351
85.23 949.813 830.782
85.24 945.728 831.179
85.25 941.657 831.542
85.26 937.601 831.872
85.27 933.559 832.168
85.28 929.532 832.43
85.29 925.52 832.66
85.3 921.523 832.855
85.31 917.542 833.018
85.32 913.577 833.148
85.33 909.628 833.244
85.34 905.695 833.308
85.35 901.779 833.339
85.36 897.88 833.338
85.37 893.997 833.304
85.38 890.132 833.238
85.39 886.285 833.14
85.4 882.455 833.01
85.41 878.643 832.847
85.42 874.848 832.654
85.43 871.072 832.429
85.44 867.315 832.172
85.45 863.576 831.885
85.46 859.856 831.566
85.47 856.154 831.217
85.48 852.472 830.837
85.49 848.809 830.427
85.5 845.165 829.987
85.51 841.541 829.517
85.52 837.936 829.018
85.53 834.351 828.488
85.54 830.786 827.93
85.55 827.241 827.342
85.56 823.716 826.726
85.57 820.211 826.081
85.58 816.726 825.408
85.59 813.262 824.706
85.6 809.818 823.977
85.61 806.395 823.22
85.62 802.992 822.436
85.63 799.611 821.625
85.64 796.25 820.787
85.65 792.91 819.922
85.66 789.591 819.031
85.67 786.292 818.113
85.68 783.015 817.17
85.69 779.759 816.201
85.7 776.525 815.207
85.71 773.311 814.188
85.72 770.119 813.145
85.73 766.948 812.076
85.74 763.798 810.984
85.75 760.67 809.867
85.76 757.563 808.727
85.77 754.477 807.563
85.78 751.413 806.377
85.79 748.37 805.167
85.8 745.348 803.935
85.81 742.348 802.681
85.82 739.37 801.404
85.83 736.413 800.106
85.84 733.477 798.787
85.85 730.563 797.446
85.86 727.67 796.084
85.87 724.798 794.702
85.88 721.948 793.3
85.89 719.119 791.877
85.9 716.312 790.435
85.91 713.526 788.974
